<p>
Jerusalem	NP	Jerusalem
:	:	:
A	DT	a
major	JJ	major
escalation	NN	escalation
in	IN	in
the	DT	the
longstanding	JJ	longstanding
conflict	NN	conflict
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	<unknown>
has	VBZ	have
surfaced	VBN	surface
in	IN	in
the	DT	the
southern	JJ	southern
region	NN	region
of	IN	of
Israel	NP	Israel
.	SENT	.
According	VBG	accord
to	TO	to
reports	NNS	report
,	,	,
a	DT	a
barrage	NN	barrage
of	IN	of
ten	CD	ten
rockets	NNS	rocket
was	VBD	be
fired	VBN	fire
from	IN	from
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
,	,	,
targeting	VBG	target
the	DT	the
Ashdod	NP	Ashdod
area	NN	area
,	,	,
prompting	VBG	prompt
a	DT	a
swift	JJ	swift
response	NN	response
from	IN	from
the	DT	the
Israeli	NP	Israeli
Defense	NP	Defense
Forces	NPS	Forces
(	(	(
IDF	NP	IDF
)	)	)
.	SENT	.
The	DT	the
attack	NN	attack
,	,	,
which	WDT	which
marked	VBD	mark
one	CD	one
of	IN	of
the	DT	the
largest	JJS	large
rocket	NN	rocket
barrages	NNS	barrage
in	IN	in
recent	JJ	recent
months	NNS	month
,	,	,
has	VBZ	have
heightened	VBN	heighten
tensions	NNS	tension
in	IN	in
the	DT	the
region	NN	region
.	SENT	.
<p>
According	VBG	accord
to	TO	to
the	DT	the
IDF	NP	IDF
,	,	,
most	JJS	most
of	IN	of
the	DT	the
rockets	NNS	rocket
were	VBD	be
successfully	RB	successfully
intercepted	VBN	intercept
by	IN	by
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
advanced	JJ	advanced
air	NN	air
defence	NN	defence
systems	NNS	system
.	SENT	.
However	RB	however
,	,	,
some	DT	some
rockets	NNS	rocket
did	VBD	do
manage	VB	manage
to	TO	to
hit	VB	hit
their	PP$	their
mark	NN	mark
,	,	,
causing	VBG	cause
damage	NN	damage
to	TO	to
a	DT	a
road	NN	road
in	IN	in
Ashkelon	NP	<unknown>
.	SENT	.
As	RB	as
per	IN	per
claims	NNS	claim
,	,	,
there	EX	there
are	VBP	be
no	DT	no
immediate	JJ	immediate
reports	NNS	report
of	IN	of
injuries	NNS	injury
,	,	,
but	CC	but
the	DT	the
incident	NN	incident
has	VBZ	have
left	VBN	leave
the	DT	the
citizens	NNS	citizen
frightened	VBN	frighten
and	CC	and
in	IN	in
panic	NN	panic
in	IN	in
southern	JJ	southern
Israel	NP	Israel
.	SENT	.
<p>
Reportedly	RB	reportedly
,	,	,
rocket	NN	rocket
sirens	NNS	siren
were	VBD	be
sounded	VBN	sound
in	IN	in
Ashkelon	NP	<unknown>
,	,	,
Ashdod	NP	Ashdod
,	,	,
and	CC	and
several	JJ	several
surrounding	VBG	surround
areas	NNS	area
,	,	,
after	IN	after
the	DT	the
rockets	NNS	rocket
were	VBD	be
launched	VBN	launch
from	IN	from
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
The	DT	the
IDF	NP	IDF
has	VBZ	have
launched	VBN	launch
an	DT	an
investigation	NN	investigation
into	IN	into
the	DT	the
attack	NN	attack
,	,	,
working	VBG	work
to	TO	to
ascertain	VB	ascertain
the	DT	the
circumstances	NNS	circumstance
surrounding	VBG	surround
the	DT	the
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
,	,	,
the	DT	the
group	NN	group
governing	VBG	govern
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
,	,	,
has	VBZ	have
taken	VBN	take
responsibility	NN	responsibility
for	IN	for
the	DT	the
rocket	NN	rocket
fire	NN	fire
,	,	,
claiming	VBG	claim
that	IN	that
its	PP$	its
fighters	NNS	fighter
targeted	VBN	target
Ashdod	NP	Ashdod
with	IN	with
a	DT	a
barrage	NN	barrage
of	IN	of
projectiles	NNS	projectile
.	SENT	.
The	DT	the
latest	JJS	late
escalation	NN	escalation
has	VBZ	have
pointed	VBN	point
at	IN	at
further	JJR	further
surge	NN	surge
in	IN	in
the	DT	the
ongoing	JJ	ongoing
tensions	NNS	tension
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	<unknown>
,	,	,
with	IN	with
both	DT	both
sides	NNS	side
engaging	VBG	engage
in	IN	in
a	DT	a
cycle	NN	cycle
of	IN	of
violence	NN	violence
and	CC	and
retaliation	NN	retaliation
.	SENT	.
<h>
Attacks	NNS	attack
On	IN	on
Israel	NP	Israel
<p>
The	DT	the
recent	JJ	recent
attack	NN	attack
is	VBZ	be
not	RB	not
an	DT	an
isolated	JJ	isolated
incident	NN	incident
but	CC	but
rather	RB	rather
part	NN	part
of	IN	of
a	DT	a
larger	JJR	large
pattern	NN	pattern
of	IN	of
rocket	NN	rocket
attacks	NNS	attack
on	IN	on
Israel	NP	Israel
from	IN	from
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
Since	IN	since
2001	CD	@card@
,	,	,
Palestinian	JJ	Palestinian
militants	NNS	militant
have	VBP	have
launched	VBN	launch
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
rockets	NNS	rocket
and	CC	and
mortar	NN	mortar
shells	NNS	shell
into	IN	into
Israel	NP	Israel
,	,	,
resulting	VBG	result
in	IN	in
massive	JJ	massive
damage	NN	damage
and	CC	and
loss	NN	loss
of	IN	of
life	NN	life
.	SENT	.
The	DT	the
attacks	NNS	attack
have	VBP	have
been	VBN	be
widely	RB	widely
condemned	VBN	condemn
by	IN	by
others	NNS	other
countries	NNS	country
,	,	,
with	IN	with
many	JJ	many
labelling	VBG	label
them	PP	them
as	IN	as
acts	NNS	act
of	IN	of
terrorism	NN	terrorism
.	SENT	.
<p>
The	DT	the
use	NN	use
of	IN	of
rockets	NNS	rocket
as	IN	as
a	DT	a
tactic	NN	tactic
by	IN	by
Hamas	JJ	<unknown>
and	CC	and
other	JJ	other
such	JJ	such
groups	NNS	group
is	VBZ	be
seen	VBN	see
as	IN	as
a	DT	a
response	NN	response
to	TO	to
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
blockade	NN	blockade
of	IN	of
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
However	RB	however
,	,	,
the	DT	the
Palestinian	NP	Palestinian
Authority	NP	Authority
has	VBZ	have
condemned	VBN	condemn
these	DT	these
attacks	NNS	attack
,	,	,
stating	VBG	state
that	IN	that
they	PP	they
undermine	VBP	undermine
peace	NN	peace
efforts	NNS	effort
.	SENT	.
The	DT	the
rocket	NN	rocket
attacks	NNS	attack
have	VBP	have
been	VBN	be
condemned	VBN	condemn
globally	RB	globally
as	IN	as
the	DT	the
leaders	NNS	leader
of	IN	of
international	JJ	international
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
civilians	NNS	civilian
,	,	,
with	IN	with
many	JJ	many
calling	NN	calling
for	IN	for
a	DT	a
cessation	NN	cessation
of	IN	of
violence	NN	violence
.	SENT	.
<h>
Role	NN	role
Of	IN	of
Iron	NP	Iron
Dome	NP	Dome
Defence	NN	defence
System	NP	System
<p>
Israel	NP	Israel
'	POS	'
s	NN	S
Iron	NP	Iron
Dome	NP	Dome
defense	NN	defense
system	NN	system
has	VBZ	have
played	VBN	play
a	DT	a
crucial	JJ	crucial
role	NN	role
in	IN	in
mitigating	VBG	mitigate
the	DT	the
impact	NN	impact
of	IN	of
rocket	NN	rocket
attacks	NNS	attack
from	IN	from
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
The	DT	the
system	NN	system
,	,	,
designed	VBN	design
to	TO	to
intercept	VB	intercept
short-range	JJ	short-range
rockets	NNS	rocket
,	,	,
has	VBZ	have
been	VBN	be
successful	JJ	successful
in	IN	in
protecting	VBG	protect
major	JJ	major
cities	NNS	city
like	IN	like
Ashkelon	NP	<unknown>
and	CC	and
Beersheba	NP	Beersheba
.	SENT	.
However	RB	however
,	,	,
the	DT	the
recent	JJ	recent
attack	NN	attack
stresses	VBZ	stress
the	DT	the
ongoing	JJ	ongoing
challenges	NNS	challenge
faced	VBN	face
by	IN	by
the	DT	the
IDF	NP	IDF
in	IN	in
defending	VBG	defend
against	IN	against
rocket	NN	rocket
fire	NN	fire
.	SENT	.
<p>
The	DT	the
Iron	NP	Iron
Dome	NP	Dome
system	NN	system
has	VBZ	have
undergone	VBN	undergo
major	JJ	major
upgrades	NNS	upgrade
since	IN	since
its	PP$	its
deployment	NN	deployment
in	IN	in
2011	CD	@card@
,	,	,
with	IN	with
Israel	NP	Israel
continuing	VBG	continue
to	TO	to
invest	VB	invest
in	IN	in
its	PP$	its
development	NN	development
.	SENT	.
The	DT	the
system	NN	system
'	POS	'
s	NN	S
effectiveness	NN	effectiveness
has	VBZ	have
been	VBN	be
a	DT	a
key	JJ	key
factor	NN	factor
in	IN	in
reducing	VBG	reduce
the	DT	the
impact	NN	impact
of	IN	of
rocket	NN	rocket
attacks	NNS	attack
on	IN	on
Israeli	JJ	Israeli
civilians	NNS	civilian
.	SENT	.
<h>
Impact	NN	impact
On	IN	on
Civilians	NNS	civilian
<p>
The	DT	the
recent	JJ	recent
rocket	NN	rocket
attack	NN	attack
has	VBZ	have
had	VBN	have
a	DT	a
major	JJ	major
impact	NN	impact
on	IN	on
civilians	NNS	civilian
in	IN	in
southern	JJ	southern
Israel	NP	Israel
,	,	,
with	IN	with
many	JJ	many
forced	VBN	force
to	TO	to
seek	VB	seek
shelter	NN	shelter
in	IN	in
bomb	NN	bomb
shelters	NNS	shelter
and	CC	and
safe	JJ	safe
rooms	NNS	room
.	SENT	.
The	DT	the
psychological	JJ	psychological
toll	NN	toll
of	IN	of
living	VBG	live
under	IN	under
the	DT	the
constant	JJ	constant
threat	NN	threat
of	IN	of
rocket	NN	rocket
fire	NN	fire
can	MD	can
not	RB	not
be	VB	be
overstated	VBN	overstate
,	,	,
with	IN	with
many	JJ	many
residents	NNS	resident
expressing	VBG	express
anxiety	NN	anxiety
and	CC	and
fear	NN	fear
.	SENT	.
<p>
The	DT	the
economic	JJ	economic
impact	NN	impact
of	IN	of
the	NP	the
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
disruptions	NNS	disruption
to	TO	to
businesses	NNS	business
and	CC	and
trade	NN	trade
.	SENT	.
The	DT	the
agricultural	JJ	agricultural
sector	NN	sector
,	,	,
in	IN	in
particular	JJ	particular
,	,	,
is	VBZ	be
vulnerable	JJ	vulnerable
to	TO	to
rocket	NN	rocket
attacks	NNS	attack
,	,	,
with	IN	with
many	JJ	many
farmers	NNS	farmer
struggling	VBG	struggle
to	TO	to
maintain	VB	maintain
their	PP$	their
livelihoods	NNS	livelihood
.	SENT	.
