<h>
Share	NN	share
this	DT	this
article	NN	article
<p>
Buses	NNS	bus
carrying	VBG	carry
freed	VBN	free
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
left	VBD	leave
an	DT	an
Israeli	JJ	Israeli
prison	NN	prison
after	IN	after
assurances	NNS	assurance
over	IN	over
the	DT	the
"	``	"
safe	JJ	safe
release	NN	release
"	''	"
of	IN	of
captives	NNS	captive
.	SENT	.
<p>
The	DT	the
exchange	NN	exchange
involved	VBD	involve
three	CD	three
Israeli	JJ	Israeli
hostages	NNS	hostage
and	CC	and
five	CD	five
Thais	NNS	Thai
freed	VBN	free
by	IN	by
Gaza	NP	Gaza
militants	NNS	militant
.	SENT	.
<p>
Another	DT	another
exchange	NN	exchange
is	VBZ	be
scheduled	VBN	schedule
for	IN	for
Saturday	NP	Saturday
,	,	,
under	IN	under
a	DT	a
ceasefire	NN	ceasefire
deal	NN	deal
aimed	VBN	aim
at	IN	at
ending	VBG	end
the	DT	the
Gaza	NP	Gaza
war	NN	war
.	SENT	.
<p>
Buses	NNS	bus
carrying	VBG	carry
freed	VBN	free
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
have	VBP	have
left	VBN	leave
an	DT	an
Israeli	JJ	Israeli
prison	NN	prison
,	,	,
after	IN	after
chaos	NN	chaos
during	IN	during
the	DT	the
release	NN	release
by	IN	by
Gaza	NP	Gaza
militants	NNS	militant
of	IN	of
three	CD	three
Israeli	JJ	Israeli
hostages	NNS	hostage
and	CC	and
five	CD	five
Thais	NNS	Thai
led	VBN	lead
to	TO	to
a	DT	a
brief	JJ	brief
delay	NN	delay
in	IN	in
the	DT	the
process	NN	process
.	SENT	.
<p>
At	IN	at
around	IN	around
dusk	NN	dusk
,	,	,
an	DT	an
AFP	NP	AFP
journalist	NN	journalist
saw	VBD	see
two	CD	two
buses	NNS	bus
carrying	VBG	carry
the	DT	the
inmates	NNS	inmate
leave	VBP	leave
from	IN	from
Ofer	NP	Ofer
Prison	NN	prison
in	IN	in
the	DT	the
occupied	JJ	occupied
West	NP	West
Bank	NP	Bank
,	,	,
after	IN	after
Israel	NP	Israel
said	VBD	say
it	PP	it
had	VBD	have
received	VBN	receive
assurance	NN	assurance
from	IN	from
mediators	NNS	mediator
over	IN	over
the	DT	the
future	JJ	future
"	``	"
safe	JJ	safe
release	NN	release
"	''	"
of	IN	of
captives	NNS	captive
.	SENT	.
<p>
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
'	POS	'
s	NN	S
office	NN	office
had	VBD	have
earlier	RBR	earlier
said	VBD	say
the	DT	the
prisoner	NN	prisoner
release	NN	release
would	MD	would
be	VB	be
suspended	VBN	suspend
until	IN	until
such	JJ	such
assurances	NNS	assurance
were	VBD	be
obtained	VBN	obtain
.	SENT	.
<p>
Israel	NP	Israel
was	VBD	be
to	TO	to
free	VB	free
110	CD	@card@
prisoners	NNS	prisoner
,	,	,
including	VBG	include
30	CD	@card@
minors	NNS	minor
,	,	,
in	IN	in
exchange	NN	exchange
for	IN	for
the	DT	the
three	CD	three
Israelis	NPS	Israelis
released	VBN	release
on	IN	on
Thursday	NP	Thursday
,	,	,
the	DT	the
Palestinian	JJ	Palestinian
Prisoners	NNS	prisoner
'	POS	'
Club	NP	Club
advocacy	NN	advocacy
group	NN	group
said	VBD	say
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
scenes	NNS	scene
"	''	"
during	IN	during
the	DT	the
hostage	NN	hostage
releases	VBZ	release
in	IN	in
Khan	NP	Khan
Yunis	NP	Yunis
,	,	,
where	WRB	where
television	NN	television
images	NNS	image
showed	VBD	show
gunmen	NNS	gunman
struggling	VBG	struggle
to	TO	to
control	VB	control
hundreds	NNS	hundred
of	IN	of
Gazans	NNS	Gazan
seeking	VBG	seek
to	TO	to
witness	VB	witness
the	DT	the
handover	NN	handover
.	SENT	.
<p>
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
'	POS	'
s	NN	S
office	NN	office
had	VBD	have
earlier	RBR	earlier
said	VBD	say
the	DT	the
prisoner	NN	prisoner
release	NN	release
would	MD	would
be	VB	be
suspended	VBN	suspend
until	IN	until
such	JJ	such
assurances	NNS	assurance
were	VBD	be
obtained	VBN	obtain
.	SENT	.
Photo	NN	photo
/	SYM	/
Getty	NP	Getty
Images	NNS	image
<p>
First	RB	first
to	TO	to
be	VB	be
freed	VBN	free
on	IN	on
Thursday	NP	Thursday
was	VBD	be
20-year-old	JJ	20-year-old
Israeli	JJ	Israeli
soldier	NN	soldier
Agam	NP	Agam
Berger	NP	Berger
,	,	,
who	WP	who
was	VBD	be
handed	VBN	hand
over	RP	over
to	TO	to
International	NP	International
Committee	NP	Committee
of	IN	of
the	DT	the
Red	NP	Red
Cross	NP	Cross
officials	NNS	official
in	IN	in
Jabalia	NP	<unknown>
,	,	,
northern	JJ	northern
