<h>
Share	NN	share
on	IN	on
Social	NP	Social
Media	NP	Media
<p>
Several	JJ	several
people	NNS	people
suffered	VBD	suffer
burn	VB	burn
injuries	NNS	injury
at	IN	at
a	DT	a
busy	JJ	busy
outdoor	JJ	outdoor
mall	NN	mall
in	IN	in
Boulder	NP	Boulder
,	,	,
Colorado	NP	Colorado
,	,	,
and	CC	and
a	DT	a
man	NN	man
was	VBD	be
taken	VBN	take
into	IN	into
custody	NN	custody
Sunday	NP	Sunday
in	IN	in
what	WP	what
the	DT	the
FBI	NP	FBI
called	VBD	call
a	DT	a
"	``	"
targeted	JJ	targeted
terror	NN	terror
attack	NN	attack
"	''	"
as	IN	as
a	DT	a
group	NN	group
of	IN	of
demonstrators	NNS	demonstrator
walked	VBD	walk
in	IN	in
support	NN	support
of	IN	of
hostages	NNS	hostage
still	RB	still
being	VBG	be
held	VBN	hold
in	IN	in
Gaza	NP	Gaza
,	,	,
according	VBG	accord
to	TO	to
multiple	JJ	multiple
media	NNS	medium
reports	NNS	report
.	SENT	.
<p>
Update:An	NP	<unknown>
FBI	NP	FBI
spokesman	NN	spokesman
confirmed	VBD	confirm
that	IN	that
there	EX	there
were	VBD	be
six	CD	six
victims	NNS	victim
,	,	,
aged	VBD	age
67	CD	@card@
to	TO	to
88	CD	@card@
.	SENT	.
The	DT	the
suspect	NN	suspect
has	VBZ	have
been	VBN	be
identified	VBN	identify
as	IN	as
45-year-old	JJ	45-year-old
Mohamed	NP	Mohamed
Sabry	NP	Sabry
Soliman	NP	Soliman
,	,	,
of	IN	of
Egyptian	JJ	Egyptian
origin	NN	origin
,	,	,
who	WP	who
was	VBD	be
heard	VBN	hear
yelling	VBG	yell
"	``	"
Free	NP	Free
Palestine	NP	Palestine
"	''	"
during	IN	during
the	DT	the
attack	NN	attack
.	SENT	.
<p>
"	``	"
It	PP	it
is	VBZ	be
clear	JJ	clear
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
targeted	JJ	targeted
act	NN	act
of	IN	of
violence	NN	violence
and	CC	and
the	DT	the
FBI	NP	FBI
is	VBZ	be
investigating	VBG	investigate
this	DT	this
as	IN	as
an	DT	an
act	NN	act
of	IN	of
terrorism	NN	terrorism
,	,	,
"	''	"
said	VBD	say
Mark	NP	Mark
Michalek	NP	Michalek
,	,	,
FBI	NP	FBI
Denver	NP	Denver
special	JJ	special
agent	NN	agent
in	IN	in
charge	NN	charge
.	SENT	.
"	''	"
Sadly	RB	sadly
,	,	,
attacks	NNS	attack
like	IN	like
this	DT	this
are	VBP	be
becoming	VBG	become
too	RB	too
common	JJ	common
across	IN	across
the	DT	the
country	NN	country
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
example	NN	example
of	IN	of
how	WRB	how
perpetrators	NNS	perpetrator
of	IN	of
violence	NN	violence
continue	VBP	continue
to	TO	to
threaten	VB	threaten
communities	NNS	community
across	IN	across
our	PP$	our
nation	NN	nation
.	SENT	.
"	''	"
<p>
JUST	RB	just
IN	IN	in
:	:	:
FBI	NP	FBI
confirms	VBZ	confirm
the	DT	the
suspect	NN	suspect
in	IN	in
the	DT	the
Colorado	NP	Colorado
terrorist	JJ	terrorist
attack	NN	attack
yelled	VBD	yell
"	``	"
Free	NP	Free
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
<p>
Here	RB	here
are	VBP	be
the	DT	the
updates	NNS	update
:	:	:
<p>
--	:	--
The	DT	the
suspect	NN	suspect
has	VBZ	have
been	VBN	be
identified	VBN	identify
as	IN	as
45	CD	@card@
year	NN	year
old	JJ	old
Mohamed	NP	Mohamed
Sabry	NP	Sabry
Soliman	NP	Soliman
.	SENT	.
<p>
The	DT	the
attack	NN	attack
took	VBD	take
place	NN	place
at	IN	at
a	DT	a
popular	JJ	popular
pedestrian	JJ	pedestrian
mall	NN	mall
that	WDT	that
attracts	VBZ	attract
tourists	NNS	tourist
and	CC	and
college	NN	college
students	NNS	student
.	SENT	.
Demonstrators	NNS	demonstrator
with	IN	with
a	DT	a
volunteer	NN	volunteer
group	NN	group
called	VBD	call
Run	NN	run
For	IN	for
Their	PP$	their
Lives	NNS	life
--	:	--
with	IN	with
multiple	JJ	multiple
chapters	NNS	chapter
across	IN	across
the	DT	the
world	NN	world
that	WDT	that
regularly	RB	regularly
meet	VBP	meet
to	TO	to
advocate	VB	advocate
for	IN	for
the	DT	the
release	NN	release
of	IN	of
hostages	NNS	hostage
in	IN	in
Gaza	NP	Gaza
--	:	--
had	VBD	have
gathered	VBN	gather
to	TO	to
call	VB	call
for	IN	for
their	PP$	their
release	NN	release
.	SENT	.
<p>
"	``	"
The	DT	the
initial	JJ	initial
callers	NNS	caller
indicated	VBD	indicate
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
man	NN	man
with	IN	with
a	DT	a
weapon	NN	weapon
and	CC	and
that	IN	that
people	NNS	people
were	VBD	be
being	VBG	be
set	VBN	set
on	IN	on
fire	NN	fire
,	,	,
"	''	"
Police	NP	Police
Chief	NP	Chief
Stephen	NP	Stephen
Redfearn	NP	Redfearn
said	VBD	say
.	SENT	.
"	``	"
When	WRB	when
we	PP	we
arrived	VBD	arrive
,	,	,
we	PP	we
encountered	VBD	encounter
multiple	JJ	multiple
victims	NNS	victim
that	WDT	that
were	VBD	be
injured	VBN	injure
with	IN	with
injuries	NNS	injury
consistent	JJ	consistent
with	IN	with
burns	NNS	burn
...	:	...
and	CC	and
a	DT	a
suspect	NN	suspect
was	VBD	be
pointed	VBN	point
out	RP	out
to	TO	to
our	PP$	our
officers	NNS	officer
on	IN	on
the	DT	the
scene	NN	scene
.	SENT	.
Our	PP$	our
officers	NNS	officer
immediately	RB	immediately
encountered	VBD	encounter
that	DT	that
suspect	NN	suspect
,	,	,
who	WP	who
was	VBD	be
taken	VBN	take
into	IN	into
custody	NN	custody
without	IN	without
incident	NN	incident
.	SENT	.
"	''	"
<p>
Colorado	NP	Colorado
Gov	NP	Gov
.	SENT	.
Jared	NP	Jared
Polis	NN	polis
said	VBD	say
he	PP	he
was	VBD	be
monitoring	VBG	monitor
the	DT	the
situation	NN	situation
,	,	,
adding	VBG	add
that	IN	that
"	``	"
hate-filled	JJ	hate-filled
acts	NNS	act
of	IN	of
any	DT	any
kind	NN	kind
are	VBP	be
