<p>
Donald	NP	Donald
Trump	NP	Trump
has	VBZ	have
unleashed	VBN	unleash
on	IN	on
Greta	NP	Greta
Thunberg	NP	Thunberg
after	IN	after
her	PP$	her
so-called	JJ	so-called
"	``	"
Freedom	NN	freedom
Flotilla	NN	flotilla
"	''	"
loaded	VBN	load
with	IN	with
humanitarian	JJ	humanitarian
aid	NN	aid
was	VBD	be
seized	VBN	seize
by	IN	by
Israeli	JJ	Israeli
commandos	NNS	commando
as	IN	as
it	PP	it
tried	VBD	try
to	TO	to
break	VB	break
through	IN	through
a	DT	a
blockade	NN	blockade
of	IN	of
Gaza	NP	Gaza
.	SENT	.
<p>
The	DT	the
US	NP	US
President	NP	President
said	VBD	say
the	DT	the
notorious	JJ	notorious
activist	NN	activist
needed	VBN	need
to	TO	to
go	VB	go
to	TO	to
an	DT	an
"	``	"
anger	NN	anger
management	NN	management
"	''	"
class	NN	class
.	SENT	.
<p>
Ms	NN	Ms
Thunberg	NP	Thunberg
,	,	,
22	CD	@card@
,	,	,
is	VBZ	be
being	VBG	be
held	VBN	hold
in	IN	in
an	DT	an
Israeli	JJ	Israeli
detention	NN	detention
camp	NN	camp
with	IN	with
a	DT	a
number	NN	number
of	IN	of
others	NNS	other
where	WRB	where
they	PP	they
will	MD	will
be	VB	be
held	VBN	hold
until	IN	until
they	PP	they
face	VBP	face
court	NN	court
,	,	,
according	VBG	accord
to	TO	to
her	PP$	her
lawyer	NN	lawyer
.	SENT	.
<p>
The	DT	the
Israeli	NP	Israeli
Foreign	NP	Foreign
Ministry	NP	Ministry
has	VBZ	have
said	VBN	say
that	IN	that
passengers	NNS	passenger
on	IN	on
what	WP	what
it	PP	it
calls	VBZ	call
the	DT	the
"	``	"
Selfie	NP	Selfie
Yacht	NP	Yacht
"	''	"
will	MD	will
be	VB	be
returned	VBN	return
to	TO	to
their	PP$	their
home	NN	home
countries	NNS	country
.	SENT	.
Anyone	NN	anyone
who	WP	who
refused	VBD	refuse
to	TO	to
sign	VB	sign
deportation	NN	deportation
documents	NNS	document
and	CC	and
leave	VBP	leave
Israel	NP	Israel
would	MD	would
be	VB	be
brought	VBN	bring
before	IN	before
a	DT	a
judicial	JJ	judicial
authority	NN	authority
.	SENT	.
<p>
Camera	NP	Camera
IconIsraeli	NP	IconIsraeli
commandos	NNS	commando
commandeered	VBD	commandeer
the	DT	the
boat	NN	boat
with	IN	with
Greta	NP	Greta
Thunberg	NP	Thunberg
on	IN	on
board	NN	board
that	WDT	that
was	VBD	be
headed	VBN	head
for	IN	for
Gaza	NP	Gaza
.	SENT	.
(	(	(
AP	NP	AP
PHOTO	NN	photo
)	)	)
Credit	NP	Credit
:	:	:
AAP	NP	AAP
<p>
Mr	NP	Mr
Trump	NP	Trump
was	VBD	be
clearly	RB	clearly
unimpressed	JJ	unimpressed
with	IN	with
Ms	NN	Ms
Thunberg	NP	Thunberg
'	POS	'
s	NNS	<unknown>
claim	VBP	claim
she	PP	she
had	VBD	have
been	VBN	be
"	``	"
kidnapped	VBN	kidnap
"	''	"
when	WRB	when
asked	VBN	ask
about	IN	about
the	DT	the
incident	NN	incident
.	SENT	.
<p>
"	''	"
She	PP	she
said	VBD	say
she	PP	she
was	VBD	be
kidnapped	VBN	kidnap
by	IN	by
Israel	NP	Israel
?	SENT	?
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
,	,	,
"	''	"
Mr	NP	Mr
Trump	NP	Trump
said	VBD	say
.	SENT	.
<p>
Ms	NN	Ms
Thunberg	NP	Thunberg
was	VBD	be
on	IN	on
board	NN	board
a	DT	a
vessel	NN	vessel
named	VBN	name
Madleen	NP	<unknown>
,	,	,
which	WDT	which
was	VBD	be
planning	VBG	plan
to	TO	to
deliver	VB	deliver
aid	NN	aid
to	TO	to
people	NNS	people
in	IN	in
Gaza	NP	Gaza
after	IN	after
setting	VBG	set
sail	NN	sail
from	IN	from
Sicily	NP	Sicily
,	,	,
when	WRB	when
Israeli	JJ	Israeli
forces	NNS	force
boarded	VBD	board
it	PP	it
.	SENT	.
<p>
In	IN	in
a	DT	a
video	NN	video
released	VBN	release
after	IN	after
her	PP$	her
arrest	NN	arrest
Ms	NN	Ms
Thunberg	NP	Thunberg
said	VBD	say
:	:	:
"	``	"
My	PP$	my
name	NN	name
is	VBZ	be
Greta	NP	Greta
Thunberg	NP	Thunberg
,	,	,
and	CC	and
I	PP	I
am	VBP	be
from	IN	from
Sweden	NP	Sweden
.	SENT	.
If	IN	if
you	PP	you
see	VBP	see
this	DT	this
video	NN	video
,	,	,
we	PP	we
are	VBP	be
being	VBG	be
intercepted	VBN	intercept
and	CC	and
kidnapped	VBN	kidnap
in	IN	in
international	JJ	international
waters	NNS	water
by	IN	by
the	DT	the
Israeli	JJ	Israeli
occupational	JJ	occupational
forces	NNS	force
,	,	,
or	CC	or
forces	NNS	force
that	WDT	that
support	VBP	support
Israel	NP	Israel
,	,	,
"	''	"
the	DT	the
Swedish	JJ	Swedish
activist	NN	activist
said	VBD	say
.	SENT	.
<p>
After	IN	after
being	VBG	be
taken	VBN	take
into	IN	into
custody	NN	custody
Ms	NN	Ms
Thunberg	NP	Thunberg
and	CC	and
other	JJ	other
activists	NNS	activist
refused	VBD	refuse
to	TO	to
