<p>
Jerusalem	NP	Jerusalem
:	:	:
The	DT	the
Palestinian	JJ	Palestinian
militant	JJ	militant
organization	NN	organization
Hamas	NNS	<unknown>
released	VBD	release
8	CD	@card@
more	JJR	more
hostages	NNS	hostage
held	VBD	hold
captive	NN	captive
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
for	IN	for
482	CD	@card@
days	NNS	day
on	IN	on
Thursday	NP	Thursday
,	,	,
January	NP	January
30	CD	@card@
.	SENT	.
However	RB	however
,	,	,
Israeli	NP	Israeli
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
was	VBD	be
furious	JJ	furious
about	IN	about
Hamas	NP	<unknown>
'	POS	'
s	JJ	<unknown>
methods	NNS	method
of	IN	of
releasing	VBG	release
the	DT	the
hostages	NNS	hostage
.	SENT	.
<p>
This	DT	this
anger	NN	anger
can	MD	can
be	VB	be
understood	VBN	understand
from	IN	from
the	DT	the
fact	NN	fact
that	IN	that
Israel	NP	Israel
announced	VBD	announce
a	DT	a
halt	NN	halt
to	TO	to
the	DT	the
release	NN	release
of	IN	of
110	CD	@card@
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
.	SENT	.
The	DT	the
Israeli	NP	Israeli
Prime	NP	Prime
Minister	NP	Minister
made	VBD	make
it	PP	it
clear	JJ	clear
that	IN	that
the	DT	the
scene	NN	scene
that	WDT	that
unfolded	VBD	unfold
during	IN	during
the	DT	the
handover	NN	handover
of	IN	of
the	DT	the
hostages	NNS	hostage
to	TO	to
the	DT	the
Red	NP	Red
Cross	NP	Cross
was	VBD	be
unacceptable	JJ	unacceptable
.	SENT	.
<h>
What	WP	what
happened	VBD	happen
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
?	SENT	?
<p>
Hamas	NNS	<unknown>
handed	VBN	hand
over	IN	over
Israeli	JJ	Israeli
female	JJ	female
soldier	NN	soldier
Agam	NP	Agam
Berger	NP	Berger
(	(	(
20	CD	@card@
)	)	)
to	TO	to
the	DT	the
Red	NP	Red
Cross	NP	Cross
on	IN	on
Thursday	NP	Thursday
morning	NN	morning
.	SENT	.
However	RB	however
,	,	,
before	IN	before
the	DT	the
handover	NN	handover
,	,	,
Hamas	NP	<unknown>
paraded	VBD	parade
Berger	NP	Berger
in	IN	in
front	NN	front
