<p>
Donald	NP	Donald
Trump	NP	Trump
has	VBZ	have
said	VBN	say
that	IN	that
he	PP	he
intends	VBZ	intend
for	IN	for
the	DT	the
US	NP	US
to	TO	to
"	``	"
take	VB	take
"	''	"
Gaza	NP	Gaza
and	CC	and
turn	VB	turn
it	PP	it
into	IN	into
a	DT	a
"	``	"
freedom	NN	freedom
zone	NN	zone
"	''	"
once	IN	once
the	DT	the
war	NN	war
is	VBZ	be
over	RP	over
.	SENT	.
<p>
Speaking	VBG	speak
during	IN	during
a	DT	a
press	NN	press
conference	NN	conference
in	IN	in
Qatar	NP	Qatar
on	IN	on
the	DT	the
third	JJ	third
day	NN	day
of	IN	of
his	PP$	his
Middle	JJ	middle
East	JJ	East
tour	NN	tour
,	,	,
the	DT	the
president	NN	president
reiterated	VBD	reiterate
his	PP$	his
desire	NN	desire
for	IN	for
American	JJ	American
administration	NN	administration
of	IN	of
the	DT	the
Strip	NP	Strip
during	IN	during
the	DT	the
reconstruction	NN	reconstruction
process	NN	process
.	SENT	.
<p>
He	PP	he
said	VBD	say
:	:	:
"	``	"
I	PP	I
have	VBP	have
concepts	NNS	concept
for	IN	for
Gaza	NP	Gaza
that	IN	that
I	PP	I
think	VBP	think
are	VBP	be
very	RB	very
good	JJ	good
,	,	,
make	VB	make
it	PP	it
a	DT	a
freedom	NN	freedom
zone	NN	zone
,	,	,
let	VBD	let
the	DT	the
United	NP	United
States	NPS	States
get	VBP	get
involved	VBN	involve
and	CC	and
make	VB	make
it	PP	it
just	RB	just
a	DT	a
freedom	NN	freedom
zone	NN	zone
.	SENT	.
<p>
"	``	"
I	NP	I
'	''	'
d	SYM	d
be	VB	be
proud	JJ	proud
to	TO	to
have	VB	have
the	DT	the
United	NP	United
States	NPS	States
have	VBP	have
it	PP	it
,	,	,
take	VB	take
it	PP	it
,	,	,
make	VB	make
it	PP	it
a	DT	a
freedom	NN	freedom
zone	NN	zone
.	SENT	.
"	''	"
<p>
Trump	NP	Trump
did	VBD	do
not	RB	not
specify	VB	specify
what	WP	what
this	DT	this
"	``	"
freedom	NN	freedom
zone	NN	zone
"	``	"
would	MD	would
entail	VB	entail
,	,	,
but	CC	but
he	PP	he
has	VBZ	have
previously	RB	previously
proposed	VBN	propose
transferring	VBG	transfer
most	JJS	most
of	IN	of
Gaza	NP	Gaza
'	POS	'
s	JJ	<unknown>
two	CD	two
million-strong	JJ	million-strong
population	NN	population
to	TO	to
third	JJ	third
countries	NNS	country
,	,	,
most	RBS	most
likely	JJ	likely
Egypt	NP	Egypt
or	CC	or
Jordan	NP	Jordan
,	,	,
while	IN	while
the	DT	the
territory	NN	territory
is	VBZ	be
rebuilt	VBD	rebuild
.	SENT	.
<p>
This	DT	this
plan	NN	plan
has	VBZ	have
received	VBN	receive
backing	VBG	back
from	IN	from
the	DT	the
Israeli	JJ	Israeli
government	NN	government
,	,	,
with	IN	with
Prime	NP	Prime
Minister	NP	Minister
Netanyahu	NP	<unknown>
saying	VBG	say
he	PP	he
is	VBZ	be
"	``	"
committed	JJ	committed
"	''	"
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
it	PP	it
into	IN	into
what	WP	what
the	DT	the
president	NN	president
dubbed	VBN	dub
"	``	"
the	DT	the
Riviera	NP	Riviera
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
"	''	"
.	SENT	.
<p>
Elsewhere	RB	elsewhere
during	IN	during
the	DT	the
conference	NN	conference
,	,	,
Trump	NP	Trump
also	RB	also
stated	VBD	state
that	IN	that
Iranian	JJ	Iranian
negotiators	NNS	negotiator
had	VBD	have
"	``	"
sort	NN	sort
of	IN	of
"	``	"
agreed	VBN	agree
to	TO	to
terms	NNS	term
for	IN	for
a	DT	a
new	JJ	new
nuclear	JJ	nuclear
deal	NN	deal
.	SENT	.
<p>
The	DT	the
talks	NNS	talk
,	,	,
which	WDT	which
have	VBP	have
been	VBN	be
taking	VBG	take
place	NN	place
for	IN	for
several	JJ	several
weeks	NNS	week
both	CC	both
in	IN	in
Qatar	NP	Qatar
and	CC	and
in	IN	in
Europe	NP	Europe
,	,	,
had	VBD	have
so	RB	so
far	RB	far
yielded	VBD	yield
no	DT	no
significant	JJ	significant
advancement	NN	advancement
.	SENT	.
<p>
He	PP	he
did	VBD	do
not	RB	not
provide	VB	provide
any	DT	any
details	NNS	detail
what	WP	what
these	DT	these
terms	NNS	term
might	MD	might
be	VB	be
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
understood	VBN	understand
to	TO	to
be	VB	be
unlikely	JJ	unlikely
that	IN	that
they	PP	they
result	VBP	result
in	IN	in
a	DT	a
full	JJ	full
denuclearisation	NN	<unknown>
of	IN	of
the	DT	the
kind	NN	kind
heavily	RB	heavily
advocated	VBD	advocate
for	IN	for
by	IN	by
Jerusalem	NP	Jerusalem
.	SENT	.
<p>
Instead	RB	instead
,	,	,
recent	JJ	recent
reports	NNS	report
have	VBP	have
suggested	VBN	suggest
that	IN	that
the	DT	the
proposed	VBN	propose
new	JJ	new
agreement	NN	agreement
could	MD	could
impose	VB	impose
stricter	JJR	strict
limits	NNS	limit
on	IN	on
Tehran	NP	Tehran
'	POS	'
s	JJ	<unknown>
uranium	NN	uranium
enrichment	NN	enrichment
,	,	,
