<h>
Share	NN	share
on	IN	on
Social	NP	Social
Media	NP	Media
<p>
Washington	NP	Washington
Free	NP	Free
Beacon	NP	Beacon
editor-in-chief	NN	editor-in-chief
Eliana	NP	Eliana
Johnson	NP	Johnson
,	,	,
who	WP	who
was	VBD	be
invited	VBN	invite
to	TO	to
participate	VB	participate
in	IN	in
a	DT	a
Pulitzer	NP	Pulitzer
Prize	NP	Prize
nominating	VBG	nominate
jury	NN	jury
on	IN	on
national	JJ	national
reporting	NN	reporting
,	,	,
was	VBD	be
rebuked	VBN	rebuke
by	IN	by
the	DT	the
board	NN	board
for	IN	for
calling	VBG	call
out	RP	out
a	DT	a
winner	NN	winner
in	IN	in
the	DT	the
commentary	NN	commentary
category	NN	category
who	WP	who
mocked	VBD	mock
Israeli	JJ	Israeli
hostages	NNS	hostage
--	:	--
and	CC	and
responded	VBD	respond
by	IN	by
calling	VBG	call
their	PP$	their
lecture	NN	lecture
on	IN	on
confidentiality	NN	confidentiality
"	``	"
preposterous	JJ	preposterous
.	SENT	.
"	``	"
<p>
The	DT	the
conservative	JJ	conservative
journalist	NN	journalist
questioned	VBD	question
whether	IN	whether
Palestinian	JJ	Palestinian
poet	NN	poet
Mosab	NP	<unknown>
Abu	NP	Abu
Toha	NP	<unknown>
--	:	--
whose	WP$	whose
essays	NNS	essay
in	IN	in
the	DT	the
New	NP	New
Yorker	NP	Yorker
won	VBD	win
the	DT	the
commentary	NN	commentary
Pulitzer	NP	Pulitzer
for	IN	for
"	``	"
deep	JJ	deep
reporting	NN	reporting
with	IN	with
the	DT	the
intimacy	NN	intimacy
of	IN	of
memoir	NN	memoir
to	TO	to
convey	VB	convey
the	DT	the
Palestinian	JJ	Palestinian
experience	NN	experience
"	''	"
--	:	--
had	VBD	have
been	VBN	be
properly	RB	properly
vetted	VBN	vet
.	SENT	.
Weeks	NNS	week
before	IN	before
jury	NN	jury
deliberations	NNS	deliberation
began	VBD	begin
,	,	,
Toha	NP	<unknown>
wrote	VBD	write
on	IN	on
Facebook	NP	<unknown>
that	IN	that
a	DT	a
woman	NN	woman
kidnapped	VBN	kidnap
from	IN	from
her	PP$	her
home	NN	home
on	IN	on
Oct.	NP	Oct.
7	CD	@card@
was	VBD	be
not	RB	not
a	DT	a
"	``	"
hostage	NN	hostage
"	''	"
and	CC	and
criticized	VBD	criticize
the	DT	the
media	NNS	medium
for	IN	for
humanizing	VBG	humanize
kidnapped	VBN	kidnap
Israelis	NNS	Israeli
.	SENT	.
<p>
"	``	"
Imagine	VB	imagine
for	IN	for
a	DT	a
moment	NN	moment
a	DT	a
Pulitzer	NP	Pulitzer
going	VBG	go
to	TO	to
an	DT	an
extremist	JJ	extremist
Israeli	JJ	Israeli
settler	NN	settler
poet	NN	poet
who	WP	who
had	VBD	have
minimized	VBN	minimize
and	CC	and
mocked	VBN	mock
the	DT	the
suffering	NN	suffering
of	IN	of
civilians	NNS	civilian
in	IN	in
Gaza	NP	Gaza
,	,	,
"	''	"
Johnson	NP	Johnson
wrote	VBD	write
on	IN	on
Friday	NP	Friday
in	IN	in
the	DT	the
Beacon	NP	Beacon
.	SENT	.
"	``	"
You	PP	you
ca	MD	ca
n't	RB	n't
,	,	,
because	IN	because
it	PP	it
would	MD	would
never	RB	never
happen	VB	happen
.	SENT	.
"	''	"
<p>
Johnson	NP	Johnson
wrote	VBD	write
that	IN	that
in	RB	in
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
a	DT	a
confidentiality	NN	confidentiality
agreement	NN	agreement
,	,	,
while	IN	while
allowing	VBG	allow
that	IN	that
while	NN	while
jurors	NNS	juror
are	VBP	be
chosen	VBN	choose
for	IN	for
"	``	"
character	NN	character
,	,	,
expertise	NN	expertise
and	CC	and
integrity	NN	integrity
...	:	...
we	PP	we
occasionally	RB	occasionally
misjudge	VBP	misjudge
.	SENT	.
"	''	"
<p>
"	``	"
They	PP	they
sure	RB	sure
do	VBP	do
!	SENT	!
"	''	"
Johnson	NP	Johnson
wrote	VBD	write
.	SENT	.
"	``	"
Here	RB	here
we	PP	we
have	VBP	have
an	DT	an
institution	NN	institution
,	,	,
ostensibly	RB	ostensibly
committed	VBN	commit
to	TO	to
supporting	VBG	support
'	''	'
fearless	JJ	fearless
'	''	'
journalism	NN	journalism
,	,	,
trying	VBG	try
to	TO	to
strangle	VB	strangle
reporting	VBG	report
about	IN	about
what	WP	what
was	VBD	be
known	VBN	know
to	TO	to
the	DT	the
jury	NN	jury
and	CC	and
when	WRB	when
--	:	--
and	CC	and
which	WDT	which
board	NN	board
members	NNS	member
cast	VBD	cast
votes	NNS	vote
on	IN	on
this	DT	this
award	NN	award
.	SENT	.
"	``	"
<p>
I	PP	I
was	VBD	be
pretty	RB	pretty
sure	JJ	sure
when	WRB	when
I	PP	I
received	VBD	receive
an	DT	an
email	NN	<unknown>
in	IN	in
November	NP	November
asking	VBG	ask
me	PP	me
to	TO	to
serve	VB	serve
on	IN	on
a	DT	a
Pulitzer	NP	Pulitzer
Prizer	NN	<unknown>
jury	NN	jury
that	IN	that
it	PP	it
was	VBD	be
a	DT	a
joke	NN	joke
.	SENT	.
Turns	VBZ	turn
out	RP	out
,	,	,
that	WDT	that
was	VBD	be
n't	RB	n't
the	DT	the
joke	NN	joke
?	SENT	?
?	SENT	?
**26	NN	<unknown>
;	:	;
3131	CD	@card@
;	:	;
TOOLONG	NP	<unknown>
<p>
Johnson	NP	Johnson
says	VBZ	say
when	WRB	when
she	PP	she
agreed	VBD	agree
to	TO	to
serve	VB	serve
on	IN	on
the	DT	the
nominating	VBG	nominate
jury	NN	jury
for	IN	for
the	DT	the
national	JJ	national
reporting	NN	reporting
category	NN	category
in	IN	in
November	NP	November
,	,	,
she	PP	she
signed	VBD	sign
an	DT	an
agreement	NN	agreement
"	''	"
to	TO	to
keep	VB	keep
my	PP$	my
membership	NN	membership
on	IN	on
the	DT	the
jury	NN	jury
and	CC	and
our	PP$	our
selection	NN	selection
of	IN	of
finalists	NNS	finalist
confidential	JJ	confidential
'	''	'
pending	VBG	pend
the	DT	the
formal	JJ	formal
announcement	NN	announcement
of	IN	of
the	DT	the
winners	NNS	winner
.	SENT	.
'	''	'
"	''	"
<p>
"	``	"
The	DT	the
Pulitzer	NP	Pulitzer
