<p>
WASHINGTON	NP	WASHINGTON
-	NP	<unknown>
Republicans	NPS	Republicans
on	IN	on
the	DT	the
Senate	NP	Senate
Foreign	NP	Foreign
Relations	NPS	Relations
Committee	NP	Committee
grilled	VBD	grill
Israeli	JJ	Israeli
ambassador	NN	ambassador
nominee	NN	nominee
Jack	NP	Jack
Lew	NP	Lew
Wednesday	NP	Wednesday
while	IN	while
Democrats	NPS	Democrats
look	VBP	look
to	TO	to
expedite	VB	expedite
his	PP$	his
confirmation	NN	confirmation
as	IN	as
war	NN	war
rages	NNS	rage
on	IN	on
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	<unknown>
.	SENT	.
<p>
"	``	"
I	PP	I
will	MD	will
work	VB	work
to	TO	to
strengthen	VB	strengthen
Israel	NP	Israel
'	POS	'
s	NN	S
security	NN	security
,	,	,
"	''	"
Lew	NP	Lew
said	VBD	say
during	IN	during
the	DT	the
hearing	NN	hearing
.	SENT	.
"	''	"
Israel	NP	Israel
is	VBZ	be
our	PP$	our
closest	JJS	close
partner	NN	partner
in	IN	in
the	DT	the
region	NN	region
and	CC	and
its	PP$	its
security	NN	security
is	VBZ	be
paramount	JJ	paramount
.	SENT	.
"	``	"
<p>
Democrats	NNS	democrat
are	VBP	be
looking	VBG	look
to	TO	to
confirm	VB	confirm
Lew	NP	Lew
as	IN	as
soon	RB	soon
as	RB	as
possible	JJ	possible
after	IN	after
Hamas	JJ	<unknown>
militants	NNS	militant
on	IN	on
Oct.	NP	Oct.
7	CD	@card@
launched	VBD	launch
a	DT	a
surprise	NN	surprise
attack	NN	attack
on	IN	on
Israel	NP	Israel
that	WDT	that
has	VBZ	have
led	VBN	lead
to	TO	to
a	DT	a
conflict	NN	conflict
with	IN	with
thousands	NNS	thousand
of	IN	of
deaths	NNS	death
.	SENT	.
Israeli	JJ	Israeli
defense	NN	defense
forces	NNS	force
responded	VBD	respond
,	,	,
triggering	VBG	trigger
a	DT	a
war	NN	war
between	IN	between
the	DT	the
country	NN	country
and	CC	and
Hamas	NN	<unknown>
,	,	,
a	DT	a
terrorist	JJ	terrorist
group	NN	group
that	WDT	that
controls	VBZ	control
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
<p>
But	CC	but
some	DT	some
Republicans	NPS	Republicans
have	VBP	have
signaled	VBN	signal
that	IN	that
Lew	NP	Lew
is	VBZ	be
not	RB	not
the	DT	the
right	JJ	right
fit	NN	fit
for	IN	for
the	DT	the
job	NN	job
,	,	,
citing	VBG	cite
his	PP$	his
past	JJ	past
record	NN	record
as	IN	as
Treasury	NP	Treasury
Secretary	NP	Secretary
in	IN	in
former	JJ	former
President	NP	President
Barack	NP	<unknown>
Obama	NP	<unknown>
'	POS	'
s	NN	S
administration	NN	administration
and	CC	and
as	IN	as
Director	NP	Director
of	IN	of
the	DT	the
Office	NP	Office
of	IN	of
Management	NP	Management
and	CC	and
Budget	NP	Budget
in	IN	in
former	JJ	former
President	NP	President
Bill	NP	Bill
Clinton	NP	Clinton
'	POS	'
s	NN	S
administration	NN	administration
.	SENT	.
<p>
"	``	"
We	PP	we
need	VBP	need
this	DT	this
thing	NN	thing
filled	VBD	fill
.	SENT	.
The	DT	the
problem	NN	problem
I	PP	I
have	VBP	have
is	VBZ	be
it	PP	it
needs	VBZ	need
to	TO	to
be	VB	be
filled	VBN	fill
with	IN	with
the	DT	the
right	JJ	right
person	NN	person
,	,	,
"	''	"
Sen.	NP	Sen.
James	NP	James
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
.	SENT	.
Risch	NP	Risch
serves	VBZ	serve
as	IN	as
the	DT	the
top	JJ	top
Republican	NP	Republican
on	IN	on
the	DT	the
Senate	NP	Senate
Foreign	NP	Foreign
Relations	NPS	Relations
Committee	NP	Committee
.	SENT	.
<p>
Republicans	NPS	Republicans
are	VBP	be
pointing	VBG	point
to	TO	to
