<h>
Newsletters	NNS	newsletter
<p>
Israel	NP	Israel
'	POS	'
s	NN	S
military	NN	military
killed	VBN	kill
"	``	"
terrorist	JJ	terrorist
infiltrators	NNS	infiltrator
"	''	"
from	IN	from
Lebanon	NP	Lebanon
on	IN	on
Monday	NP	Monday
as	IN	as
the	DT	the
former	JJ	former
'	POS	'
s	JJ	<unknown>
security	NN	security
situation	NN	situation
has	VBZ	have
grown	VBN	grow
dire	JJ	dire
following	NN	following
on	IN	on
the	DT	the
largest	JJS	large
terror	NN	terror
attacks	NNS	attack
in	IN	in
history	NN	history
.	SENT	.
<p>
The	DT	the
developing	VBG	develop
situation	NN	situation
on	IN	on
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
northern	JJ	northern
border	NN	border
raises	VBZ	raise
the	DT	the
possibility	NN	possibility
that	IN	that
Israel	NP	Israel
may	MD	may
soon	RB	soon
find	VB	find
itself	PP	itself
fighting	VBG	fight
a	DT	a
war	NN	war
in	IN	in
the	DT	the
south	NN	south
against	IN	against
Hamas	NP	<unknown>
in	IN	in
Gaza	NP	Gaza
and	CC	and
one	CD	one
in	IN	in
the	DT	the
north	NN	north
against	IN	against
Hezbollah	NP	Hezbollah
.	SENT	.
Both	DT	both
groups	NNS	group
are	VBP	be
U.S.-designated	JJ	<unknown>
terror	NN	terror
organizations	NNS	organization
.	SENT	.
<p>
The	DT	the
unfolding	VBG	unfold
situation	NN	situation
on	IN	on
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
northern	JJ	northern
border	NN	border
comes	VBZ	come
as	IN	as
the	DT	the
country	NN	country
is	VBZ	be
facing	VBG	face
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
perilous	JJ	perilous
security	NN	security
situations	NNS	situation
in	IN	in
the	DT	the
country	NN	country
'	POS	'
s	JJ	<unknown>
history	NN	history
following	VBG	follow
this	DT	this
weekend	NN	weekend
'	POS	'
s	JJ	<unknown>
unprecedented	JJ	unprecedented
terrorist	JJ	terrorist
attacks	NNS	attack
in	IN	in
the	DT	the
south	NN	south
.	SENT	.
Hamas	JJ	<unknown>
militants	NNS	militant
from	IN	from
Gaza	NP	Gaza
launched	VBD	launch
a	DT	a
highly	RB	highly
coordinated	VBN	coordinate
multipronged	VBN	multipronge
attack	NN	attack
in	IN	in
southern	JJ	southern
Israel	NP	Israel
on	IN	on
Saturday	NP	Saturday
morning	NN	morning
that	WDT	that
has	VBZ	have
left	VBN	leave
at	IN	at
least	JJS	least
700	CD	@card@
Israelis	NNS	Israeli
dead	JJ	dead
with	IN	with
another	DT	another
roughly	RB	roughly
500	CD	@card@
Gazans	NNS	Gazan
killed	VBN	kill
in	IN	in
retaliatory	JJ	retaliatory
Israeli	JJ	Israeli
strikes	NNS	strike
.	SENT	.
<p>
The	DT	the
Gaza	NP	Gaza
Strip-based	NP	<unknown>
Palestinian	NP	Palestinian
Islamic	NP	Islamic
Jihad	NP	Jihad
terror	NN	terror
group	NN	group
claimed	VBD	claim
responsibility	NN	responsibility
for	IN	for
the	DT	the
incident	NN	incident
on	IN	on
its	PP$	its
Telegram	NN	telegram
channel	NN	channel
.	SENT	.
<p>
Smoke	NN	smoke
rise	NN	rise
from	IN	from
Israeli	JJ	Israeli
shelling	VBG	shell
,	,	,
in	IN	in
Aita	NP	Aita
al	NP	al
Shaab	NP	<unknown>
village	NN	village
,	,	,
South	NP	South
Lebanon	NP	Lebanon
,	,	,
Monday	NP	Monday
,	,	,
Oct.	NP	Oct.
9	CD	@card@
,	,	,
2023	CD	@card@
.	SENT	.
Israeli	JJ	Israeli
troops	NNS	troop
shot	VBN	shoot
and	CC	and
killed	VBN	kill
several	JJ	several
gunmen	NNS	gunman
who	WP	who
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Forces	NP	Forces
said	VBD	say
,	,	,
without	IN	without
specifying	VBG	specify
the	DT	the
number	NN	number
of	IN	of
people	NNS	people
killed	VBN	kill
nor	CC	nor
their	PP$	their
alleged	JJ	alleged
affiliation	NN	affiliation
.	SENT	.
<p>
Mohammad	NP	Mohammad
Zaatari/AP	NP	<unknown>
<p>
While	IN	while
Israeli	NP	Israeli
Defense	NP	Defense
Forces	NPS	Forces
conduct	VBP	conduct
retaliatory	JJ	retaliatory
strikes	NNS	strike
in	IN	in
Gaza	NP	Gaza
,	,	,
there	EX	there
are	VBP	be
concerns	NNS	concern
that	IN	that
Hezbollah	NP	Hezbollah
could	MD	could
attack	VB	attack
at	IN	at
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
northern	JJ	northern
border	NN	border
,	,	,
depleting	VBG	deplete
IDF	NP	IDF
'	POS	'
s	JJ	<unknown>
resources	NNS	resource
by	IN	by
having	VBG	have
to	TO	to
fight	VB	fight
on	IN	on
two	CD	two
fronts	NNS	front
.	SENT	.
<p>
IDF	NP	IDF
said	VBD	say
it	PP	it
had	VBD	have
killed	VBN	kill
"	``	"
a	DT	a
number	NN	number
of	IN	of
terrorist	JJ	terrorist
infiltrators	NNS	infiltrator
who	WP	who
crossed	VBD	cross
from	IN	from
Lebanon	NP	Lebanon
into	IN	into
Israel	NP	Israel
,	,	,
"	''	"
while	IN	while
spokesman	NN	spokesman
Rear	NP	Rear
Adm	NP	Adm
.	SENT	.
Daniel	NP	Daniel
Hagari	NP	<unknown>
said	VBD	say
that	IN	that
"	``	"
IDF	NP	IDF
helicopter	NN	helicopter
gunships	NNS	gunship
are	VBP	be
currently	RB	currently
attacking	VBG	attack
Lebanese	JJ	Lebanese
territory	NN	territory
"	''	"
as	IN	as
the	DT	the
situation	NN	situation
unfolds	VBZ	unfold
.	SENT	.
<p>
Fighting	VBG	fight
along	IN	along
the	DT	the
northern	JJ	northern
border	NN	border
continued	VBN	continue
into	IN	into
the	DT	the
night	NN	night
on	IN	on
Monday	NP	Monday
local	JJ	local
time	NN	time
.	SENT	.
<p>
Hezbollah	NP	Hezbollah
,	,	,
in	IN	in
a	DT	a
statement	NN	statement
,	,	,
said	VBD	say
that	IN	that
it	PP	it
had	VBD	have
fired	VBN	fire
rockets	NNS	rocket
and	CC	and
mortars	NNS	mortar
on	IN	on
two	CD	two
Israeli	JJ	Israeli
military	JJ	military
posts	NNS	post
in	IN	in
the	DT	the
northern	JJ	northern
area	NN	area
of	IN	of
the	DT	the
Galilee	NP	Galilee
and	CC	and
said	VBD	say
that	IN	that
four	CD	four
members	NNS	member
had	VBD	have
been	VBN	be
killed	VBN	kill
in	IN	in
Israeli	JJ	Israeli
strikes	NNS	strike
.	SENT	.
<p>
Israel	NP	Israel
'	POS	'
s	NN	S
military	NN	military
also	RB	also
said	VBD	say
it	PP	it
is	VBZ	be
"	``	"
highly	RB	highly
prepared	JJ	prepared
and	CC	and
alert	JJ	alert
in	IN	in
the	DT	the
northern	JJ	northern
command	NN	command
and	CC	and
have	VBP	have
aerial	JJ	aerial
and	CC	and
ground	NN	ground
forces	NNS	force
present	VBP	present
there	RB	there
.	SENT	.
"	''	"
<p>
Lebanese	JJ	Lebanese
Prime	NP	Prime
Minister-designate	NP	Minister-designate
Najib	NP	Najib
Mikati	NP	<unknown>
said	VBD	say
he	PP	he
does	VBZ	do
n't	RB	n't
want	VB	want
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
for	IN	for
that	IN	that
"	``	"
in	IN	in
a	DT	a
meeting	NN	meeting
with	IN	with
Lebanese	JJ	Lebanese
Foreign	NP	Foreign
Minister	NP	Minister
Abdullah	NP	Abdullah
Bou	NP	Bou
Habib	NP	Habib
,	,	,
adding	VBG	add
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
priority	NN	priority
to	TO	to
"	``	"
maintain	VB	maintain
security	NN	security
and	CC	and
stability	NN	stability
in	IN	in
southern	JJ	southern
Lebanon	NP	Lebanon
,	,	,
"	''	"
according	VBG	accord
to	TO	to
CNN	NP	CNN
.	SENT	.
<p>
Sarit	NP	<unknown>
Zehavi	NP	<unknown>
,	,	,
the	DT	the
founder	NN	founder
of	IN	of
the	DT	the
Alma	NP	Alma
Research	NP	Research
and	CC	and
Education	NP	Education
Center	NP	Center
,	,	,
which	WDT	which
is	VBZ	be
an	DT	an
Israeli-based	JJ	<unknown>
research	NN	research
center	NN	center
focused	VBN	focus
on	IN	on
national	JJ	national
security	NN	security
,	,	,
told	VBD	tell
the	DT	the
Washington	NP	Washington
Examiner	NP	Examiner
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
chance	NN	chance
Hezbollah	NP	Hezbollah
could	MD	could
soon	RB	soon
attack	VB	attack
Israel	NP	Israel
as	IN	as
the	DT	the
military	NN	military
is	VBZ	be
focused	VBN	focus
on	IN	on
the	DT	the
situation	NN	situation
in	IN	in
the	DT	the
south	NN	south
.	SENT	.
<p>
"	``	"
It	PP	it
'	POS	'
s	NN	S
just	RB	just
a	DT	a
matter	NN	matter
of	IN	of
decision	NN	decision
for	IN	for
Hezbollah	NP	Hezbollah
