<p>
WASHINGTON	NP	WASHINGTON
--	:	--
Rep.	NP	Rep.
Marjorie	NP	Marjorie
Taylor	NP	Taylor
Greene	NP	Greene
,	,	,
R-Ga	NP	<unknown>
.	SENT	.
,	,	,
has	VBZ	have
filed	VBN	file
a	DT	a
resolution	NN	resolution
that	WDT	that
would	MD	would
censure	VB	censure
Rep.	NP	Rep.
Rashida	NP	Rashida
Tlaib	NP	<unknown>
,	,	,
D-Mich	NP	<unknown>
.	SENT	.
,	,	,
over	IN	over
her	PP$	her
criticism	NN	criticism
of	IN	of
Israel	NP	Israel
and	CC	and
accusing	VBG	accuse
her	PP	her
of	IN	of
recently	RB	recently
inciting	VBG	incite
an	DT	an
insurrection	NN	insurrection
in	IN	in
a	DT	a
House	NP	House
office	NN	office
building	NN	building
.	SENT	.
<p>
The	DT	the
measure	NN	measure
would	MD	would
censure	VB	censure
Tlaib	NP	<unknown>
for	IN	for
"	``	"
antisemitic	JJ	antisemitic
activity	NN	activity
,	,	,
sympathizing	VBG	sympathize
with	IN	with
terrorist	JJ	terrorist
organizations	NNS	organization
and	CC	and
leading	VBG	lead
an	DT	an
insurrection	NN	insurrection
at	IN	at
the	DT	the
United	NP	United
States	NPS	States
Capitol	NP	Capitol
Complex	NN	complex
,	,	,
"	''	"
Greene	NP	Greene
said	VBD	say
in	IN	in
remarks	NNS	remark
on	IN	on
the	DT	the
House	NP	House
floor	NN	floor
on	IN	on
Thursday	NP	Thursday
morning	NN	morning
.	SENT	.
<p>
Greene	NP	Greene
has	VBZ	have
described	VBN	describe
a	DT	a
rally	NN	rally
on	IN	on
Oct.	NP	Oct.
18	CD	@card@
at	IN	at
the	DT	the
Capitol	NP	Capitol
calling	NN	calling
for	IN	for
a	DT	a
ceasefire	NN	ceasefire
in	IN	in
the	DT	the
Israel-Hamas	JJ	<unknown>
war	NN	war
as	IN	as
an	DT	an
insurrection	NN	insurrection
.	SENT	.
During	IN	during
the	DT	the
event	NN	event
,	,	,
hundreds	NNS	hundred
of	IN	of
demonstrators	NNS	demonstrator
entered	VBD	enter
the	DT	the
Cannon	NP	Cannon
House	NP	House
Office	NP	Office
building	NN	building
,	,	,
causing	VBG	cause
U.S.	NP	U.S.
Capitol	NP	Capitol
Police	NP	Police
to	TO	to
temporarily	RB	temporarily
close	VB	close
access	NN	access
to	TO	to
the	DT	the
building	NN	building
.	SENT	.
Capitol	NP	Capitol
Police	NP	Police
estimated	VBD	estimate
that	IN	that
they	PP	they
arrested	VBD	arrest
roughly	RB	roughly
300	CD	@card@
protestors	NNS	protestor
,	,	,
including	VBG	include
three	CD	three
people	NNS	people
who	WP	who
were	VBD	be
charged	VBN	charge
with	IN	with
assault	NN	assault
on	IN	on
a	DT	a
police	NN	police
officer	NN	officer
.	SENT	.
<p>
A	DT	a
spokesperson	NN	spokesperson
for	IN	for
Capitol	NP	Capitol
Police	NP	Police
said	VBD	say
that	IN	that
to	TO	to
the	DT	the
best	JJS	good
of	IN	of
their	PP$	their
knowledge	NN	knowledge
,	,	,
everyone	NN	everyone
went	VBD	go
through	IN	through
security	NN	security
and	CC	and
entered	VBD	enter
the	DT	the
building	NN	building
the	DT	the
proper	JJ	proper
way	NN	way
.	SENT	.
House	NP	House
and	CC	and
Senate	NP	Senate
Office	NP	Office
Buildings	NNS	building
are	VBP	be
open	JJ	open
to	TO	to
the	DT	the
public	NN	public
,	,	,
but	CC	but
people	NNS	people
must	MD	must
be	VB	be
screened	VBN	screen
by	IN	by
magnetometers	NNS	magnetometer
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
incomparable	JJ	incomparable
to	TO	to
the	DT	the
insurrection	NN	insurrection
at	IN	at
the	DT	the
Capitol	NP	Capitol
on	IN	on
Jan.	NP	Jan.
6	CD	@card@
,	,	,
2021	CD	@card@
,	,	,
during	IN	during
which	WDT	which
rioters	NNS	rioter
stormed	VBD	storm
the	DT	the
building	NN	building
and	CC	and
more	JJR	more
than	IN	than
1,100	CD	@card@
people	NNS	people
were	VBD	be
ultimately	RB	ultimately
charged	VBN	charge
.	SENT	.
Greene	NP	Greene
has	VBZ	have
defended	VBN	defend
them	PP	them
and	CC	and
former	JJ	former
President	NP	President
Donald	NP	Donald
Trump	NP	Trump
as	IN	as
he	PP	he
'	POS	'
s	NN	S
faced	VBD	face
accusations	NNS	accusation
of	IN	of
inciting	VBG	incite
the	DT	the
attack	NN	attack
.	SENT	.
<p>
The	DT	the
demonstration	NN	demonstration
last	JJ	last
week	NN	week
was	VBD	be
organized	VBN	organize
by	IN	by
far-left	JJ	far-left
Jewish	JJ	Jewish
activist	NN	activist
groups	NNS	group
,	,	,
including	VBG	include
Jewish	NP	Jewish
Voice	NP	Voice
for	IN	for
Peace	NP	Peace
and	CC	and
IfNotNow	NP	<unknown>
,	,	,
who	WP	who
are	VBP	be
advocating	VBG	advocate
for	IN	for
a	DT	a
ceasefire	NN	ceasefire
in	IN	in
the	DT	the
Israel-Hamas	JJ	<unknown>
conflict	NN	conflict
.	SENT	.
<p>
The	DT	the
Anti-Defamation	NN	<unknown>
League	NP	League
says	VBZ	say
Jewish	NP	Jewish
Voice	NP	Voice
for	IN	for
Peace	NP	Peace
is	VBZ	be
"	``	"
a	DT	a
radical	JJ	radical
anti-Israel	NP	anti-Israel
activist	NN	activist
group	NN	group
that	WDT	that
advocates	VBZ	advocate
for	IN	for
a	DT	a
complete	JJ	complete
economic	JJ	economic
,	,	,
cultural	JJ	cultural
and	CC	and
academic	JJ	academic
boycott	NN	boycott
of	IN	of
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
,	,	,
"	''	"
and	CC	and
says	VBZ	say
that	IN	that
IfNotNow	NP	<unknown>
'	POS	'
s	NN	S
"	``	"
criticism	NN	criticism
of	IN	of
the	DT	the
Israeli	JJ	Israeli
government	NN	government
has	VBZ	have
been	VBN	be
extreme	JJ	extreme
,	,	,
including	VBG	include
calling	VBG	call
it	PP	it
a	DT	a
'	POS	'
violent	JJ	violent
,	,	,
bloodthirsty	JJ	bloodthirsty
regime	NN	regime
,	,	,
'	''	'
and	CC	and
alleging	VBG	allege
that	IN	that
it	PP	it
is	VBZ	be
perpetrating	VBG	perpetrate
genocide	NN	genocide
in	IN	in
Gaza	NP	Gaza
.	SENT	.
"	''	"
<p>
Greene	NP	Greene
'	POS	'
s	NN	S
resolution	NN	resolution
cites	VBZ	cite
a	DT	a
number	NN	number
of	IN	of
statements	NNS	statement
Tlaib	NP	<unknown>
has	VBZ	have
tweeted	VBN	tweet
or	CC	or
retweeted	VBN	retweet
in	IN	in
support	NN	support
of	IN	of
Palestinians	NPS	Palestinians
and	CC	and
critical	JJ	critical
of	IN	of
the	DT	the
Israeli	JJ	Israeli
government	NN	government
.	SENT	.
<p>
Because	IN	because
it	PP	it
'	POS	'
s	NN	S
a	DT	a
privileged	JJ	privileged
resolution	NN	resolution
,	,	,
the	DT	the
House	NP	House
will	MD	will
have	VB	have
to	TO	to
vote	VB	vote
on	RB	on
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
