<h>
US	PP	us
expects	VBZ	expect
Israel	NP	Israel
to	TO	to
hold	VB	hold
off	RP	off
on	IN	on
Rafah	NP	<unknown>
until	IN	until
after	IN	after
rescheduled	VBN	reschedule
meeting	NN	meeting
<p>
The	DT	the
White	NP	White
House	NP	House
expects	VBZ	expect
Israel	NP	Israel
to	TO	to
hold	VB	hold
off	RP	off
on	IN	on
a	DT	a
ground	NN	ground
invasion	NN	invasion
into	IN	into
the	DT	the
southern	JJ	southern
Gaza	NP	Gaza
city	NN	city
of	IN	of
Rafah	NP	<unknown>
until	IN	until
after	IN	after
top	JJ	top
advisers	NNS	adviser
to	TO	to
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
meet	VB	meet
with	IN	with
U.S.	NP	U.S.
officials	NNS	official
in	IN	in
a	DT	a
rescheduled	VBN	reschedule
meeting	NN	meeting
at	IN	at
a	DT	a
time	NN	time
yet	RB	yet
to	TO	to
be	VB	be
determined	VBN	determine
.	SENT	.
<p>
Israeli	NP	Israeli
Strategic	NP	Strategic
Affairs	NPS	Affairs
Minister	NP	Minister
Ron	NP	Ron
Dermer	NP	Dermer
and	CC	and
Israeli	JJ	Israeli
national	JJ	national
security	NN	security
adviser	NN	adviser
Tzachi	NP	<unknown>
Hanegbi	NP	<unknown>
planned	VBD	plan
to	TO	to
travel	VB	travel
to	TO	to
the	DT	the
United	NP	United
States	NPS	States
for	IN	for
meetings	NNS	meeting
with	IN	with
administration	NN	administration
officials	NNS	official
about	IN	about
alternatives	NNS	alternative
to	TO	to
full-scale	JJ	full-scale
operations	NNS	operation
in	IN	in
Rafah	NP	<unknown>
,	,	,
but	CC	but
Netanyahu	NP	<unknown>
opted	VBD	opt
to	TO	to
cancel	VB	cancel
the	DT	the
meeting	NN	meeting
on	IN	on
Monday	NP	Monday
following	VBG	follow
the	DT	the
U.S.	NP	U.S.
'	POS	'
s	JJ	<unknown>
abstention	NN	abstention
in	IN	in
a	DT	a
U.N	NP	U.N
.	SENT	.
Security	NP	Security
Council	NP	Council
resolution	NN	resolution
regarding	VBG	regard
the	DT	the
war	NN	war
that	IN	that
ultimately	RB	ultimately
passed	VBN	pass
.	SENT	.
<p>
White	NP	White
House	NP	House
press	NN	press
secretary	NN	secretary
Karine	NP	Karine
Jean-Pierre	NP	Jean-Pierre
said	VBD	say
on	IN	on
Wednesday	NP	Wednesday
that	IN	that
the	DT	the
U.S.	NP	U.S.
and	CC	and
Israel	NP	Israel
are	VBP	be
in	IN	in
talks	NNS	talk
to	TO	to
reschedule	VB	reschedule
