<h>
Topline	NP	Topline
<p>
Donald	NP	Donald
Trump	NP	Trump
'	POS	'
s	NN	S
son-in-law	NN	son-in-law
Jared	NP	Jared
Kushner	NP	Kushner
is	VBZ	be
facing	VBG	face
criticism	NN	criticism
over	IN	over
comments	NNS	comment
he	PP	he
made	VBD	make
at	IN	at
a	DT	a
February	NP	February
talk	NN	talk
at	IN	at
Harvard	NP	Harvard
University	NP	University
,	,	,
where	WRB	where
he	PP	he
said	VBD	say
Gaza	NP	Gaza
'	POS	'
s	JJ	<unknown>
waterfront	NN	waterfront
property	NN	property
could	MD	could
be	VB	be
"	``	"
very	RB	very
valuable	JJ	valuable
"	''	"
and	CC	and
Israel	NP	Israel
could	MD	could
"	``	"
move	VB	move
the	DT	the
people	NNS	people
out	RP	out
,	,	,
and	CC	and
then	RB	then
clean	VB	clean
it	PP	it
up	RP	up
,	,	,
"	``	"
but	CC	but
he	PP	he
maintains	VBZ	maintain
that	IN	that
he	PP	he
was	VBD	be
merely	RB	merely
lamenting	VBG	lament
on	IN	on
the	DT	the
lack	NN	lack
of	IN	of
investment	NN	investment
for	IN	for
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
--	:	--
a	DT	a
concern	NN	concern
others	NNS	other
have	VBP	have
shared	VBN	share
in	IN	in
the	DT	the
past	NN	past
.	SENT	.
<p>
FILE	NN	file
-	NN	<unknown>
Jared	NP	Jared
Kushner	NP	Kushner
waves	NNS	wave
as	IN	as
he	PP	he
arrives	VBZ	arrive
at	IN	at
the	DT	the
Office	NN	office
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
Trade	NP	Trade
Representative	NP	Representative
for	IN	for
...	:	...
+	SYM	+
talks	NNS	talk
on	IN	on
trade	NN	trade
with	IN	with
Canada	NP	Canada
,	,	,
Aug.	NP	Aug.
29	CD	@card@
,	,	,
2018	CD	@card@
,	,	,
in	IN	in
Washington	NP	Washington
.	SENT	.
Kushner	NP	Kushner
,	,	,
Donald	NP	Donald
Trump	NP	Trump
'	POS	'
s	NN	S
former	JJ	former
White	NP	White
House	NP	House
adviser	NN	adviser
and	CC	and
his	PP$	his
son-in-law	NN	son-in-law
,	,	,
praised	VBD	praise
the	DT	the
"	``	"
very	RB	very
valuable	JJ	valuable
"	''	"
potential	NN	potential
of	IN	of
Gaza	NP	Gaza
'	POS	'
s	NN	S
"	``	"
waterfront	NN	waterfront
property	NN	property
.	SENT	.
"	''	"
Kushner	NP	Kushner
in	IN	in
an	DT	an
interview	NN	interview
with	IN	with
a	DT	a
Harvard	NP	Harvard
University	NP	University
professor	NN	professor
last	JJ	last
month	NN	month
suggested	VBD	suggest
that	IN	that
Israel	NP	Israel
should	MD	should
remove	VB	remove
civilians	NNS	civilian
while	IN	while
it	PP	it
"	``	"
cleans	VBZ	clean
up	RB	up
"	``	"
the	DT	the
area	NN	area
.	SENT	.
(	(	(
AP	NP	AP
Photo/Jacquelyn	NP	Photo/Jacquelyn
Martin	NP	Martin
,	,	,
File	NP	File
)	)	)
<p>
Copyright	NP	Copyright
2018	CD	@card@
The	DT	the
Associated	NP	Associated
Press	NP	Press
.	SENT	.
All	DT	all
rights	NNS	right
reserved	VBD	reserve
.	SENT	.
<h>
Key	NP	Key
Facts	NPS	Facts
<p>
Kushner	NP	Kushner
was	VBD	be
speaking	VBG	speak
with	IN	with
Tarek	NP	Tarek
Massoud	NP	Massoud
,	,	,
the	DT	the
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
to	TO	to
relocate	VB	relocate
Gazan	NP	<unknown>
refugees	NNS	refugee
as	IN	as
the	DT	the
Israel-Hamas	NP	<unknown>
War	NP	War
carries	VBZ	carry
on	IN	on
,	,	,
when	WRB	when
Massoud	NP	Massoud
raised	VBD	raise
the	DT	the
possibility	NN	possibility
that	IN	that
many	JJ	many
in	IN	in
the	DT	the
Arabic	JJ	Arabic
world	NN	world
are	VBP	be
concerned	VBN	concern
that	IN	that
Israel	NP	Israel
would	MD	would
not	RB	not
allow	VB	allow
Gazans	NNS	Gazan
to	TO	to
return	VB	return
to	TO	to
Gaza	NP	Gaza
if	IN	if
they	PP	they
were	VBD	be
relocated	VBN	relocate
elsewhere	RB	elsewhere
,	,	,
to	TO	to
which	WDT	which
Kushner	NP	Kushner
responded	VBD	respond
:	:	:
"	``	"
Maybe	RB	maybe
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
not	RB	not
sure	RB	sure
there	EX	there
'	''	'
s	NNS	<unknown>
much	RB	much
left	VBN	leave
of	IN	of
Gaza	NP	Gaza
at	IN	at
this	DT	this
point	NN	point
.	SENT	.
"	``	"
<p>
He	PP	he
then	RB	then
added	VBD	add
:	:	:
"	``	"
Gaza	NP	Gaza
'	POS	'
s	JJ	<unknown>
waterfront	NN	waterfront
property	NN	property
,	,	,
it	PP	it
could	MD	could
be	VB	be
very	RB	very
valuable	JJ	valuable
,	,	,
if	IN	if
people	NNS	people
would	MD	would
focus	VB	focus
on	IN	on
kind	NN	kind
of	IN	of
building	VBG	build
up	RP	up
livelihoods	NNS	livelihood
,	,	,
you	PP	you
think	VBP	think
about	IN	about
all	PDT	all
the	DT	the
money	NN	money
that	RB	that
'	POS	'
s	NNS	<unknown>
gone	VBN	go
into	IN	into
this	DT	this
tunnel	NN	tunnel
network	NN	network
and	CC	and
into	IN	into
all	PDT	all
the	DT	the
munitions	NN	munitions
,	,	,
if	IN	if
that	WDT	that
would	MD	would
have	VB	have
gone	VBN	go
into	IN	into
education	NN	education
or	CC	or
innovation	NN	innovation
what	WP	what
could	MD	could
have	VB	have
been	VBN	be
done	VBN	do
--	:	--
it	PP	it
'	POS	'
s	NN	S
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
an	DT	an
unfortunate	JJ	unfortunate
situation	NN	situation
there	RB	there
,	,	,
but	CC	but
I	PP	I
think	VBP	think
from	IN	from
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
perspective	NN	perspective
I	PP	I
would	MD	would
do	VB	do
my	PP$	my
best	JJS	good
to	TO	to
move	VB	move
the	DT	the
people	NNS	people
out	RB	out
and	CC	and
then	RB	then
clean	VB	clean
it	PP	it
up	RP	up
,	,	,
but	CC	but
I	PP	I
do	VBP	do
n't	RB	n't
think	VB	think
that	IN	that
Israel	NP	Israel
has	VBZ	have
stated	VBN	state
that	IN	that
they	PP	they
do	VBP	do
n't	RB	n't
want	VB	want
the	DT	the
people	NNS	people
