<p>
Jerusalem	NP	Jerusalem
,	,	,
Feb	NN	Feb
6	CD	@card@
:	:	:
Israeli	JJ	Israeli
Defence	NN	defence
Minister	NP	Minister
Israel	NP	Israel
Katz	NP	Katz
has	VBZ	have
ordered	VBN	order
the	DT	the
army	NN	army
to	TO	to
prepare	VB	prepare
a	DT	a
plan	NN	plan
to	TO	to
allow	VB	allow
the	DT	the
"	``	"
voluntary	JJ	voluntary
departure	NN	departure
"	''	"
of	IN	of
Gaza	NP	Gaza
residents	NNS	resident
for	IN	for
any	DT	any
country	NN	country
willing	JJ	willing
to	TO	to
receive	VB	receive
them	PP	them
,	,	,
according	VBG	accord
to	TO	to
a	DT	a
statement	NN	statement
issued	VBN	issue
by	IN	by
his	PP$	his
office	NN	office
on	IN	on
Thursday	NP	Thursday
.	SENT	.
<p>
The	DT	the
directive	NN	directive
follows	VBZ	follow
US	NP	US
President	NP	President
Donald	NP	Donald
Trump	NP	Trump
'	POS	'
s	JJ	<unknown>
remarks	NNS	remark
on	IN	on
Tuesday	NP	Tuesday
that	IN	that
the	DT	the
United	NP	United
States	NPS	States
will	MD	will
take	VB	take
ownership	NN	ownership
of	IN	of
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
redevelop	VB	redevelop
it	PP	it
after	IN	after
Palestinians	NPS	Palestinians
are	VBP	be
relocated	VBN	relocate
elsewhere	RB	elsewhere
.	SENT	.
<p>
Trump	NP	Trump
made	VBD	make
these	DT	these
remarks	NNS	remark
in	IN	in
a	DT	a
joint	JJ	joint
press	NN	press
conference	NN	conference
with	IN	with
visiting	VBG	visit
Israeli	NP	Israeli
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
.	SENT	.
"	``	"
I	PP	I
welcome	VBP	welcome
President	NP	President
Trump	NP	Trump
'	POS	'
s	JJ	<unknown>
bold	JJ	bold
plan	NN	plan
,	,	,
"	''	"
Katz	NP	Katz
said	VBD	say
,	,	,
claiming	VBG	claim
that	IN	that
"	``	"
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
should	MD	should
have	VB	have
the	DT	the
right	NN	right
to	TO	to
freedom	NN	freedom
of	IN	of
movement	NN	movement
and	CC	and
migration	NN	migration
,	,	,
as	IN	as
is	VBZ	be
customary	JJ	customary
everywhere	RB	everywhere
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
"	''	"
<p>
He	PP	he
added	VBD	add
the	DT	the
plan	NN	plan
would	MD	would
allow	VB	allow
any	DT	any
"	``	"
interested	JJ	interested
"	''	"
Gaza	NP	Gaza
resident	NN	resident
to	TO	to
leave	VB	leave
by	IN	by
land	NN	land
,	,	,
sea	NN	sea
,	,	,
or	CC	or
air	NN	air
.	SENT	.
Katz	NP	Katz
said	VBD	say
,	,	,
"	``	"
Countries	NPS	Countries
such	JJ	such
as	IN	as
Spain	NP	Spain
,	,	,
Ireland	NP	Ireland
,	,	,
Norway	NP	Norway
,	,	,
and	CC	and
others	NNS	other
,	,	,
"	''	"
