<h>
US	PP	us
troops	VBZ	troop
to	TO	to
remove	VB	remove
Gaza	NP	Gaza
pier	NN	pier
for	IN	for
weather	NN	weather
concerns	NNS	concern
yet	RB	yet
again	RB	again
<p>
The	DT	the
U.S.	NP	U.S.
military	NN	military
is	VBZ	be
once	RB	once
again	RB	again
detaching	VBG	detach
the	DT	the
Gaza	NP	Gaza
pier	NN	pier
due	JJ	due
to	TO	to
inclement	JJ	inclement
weather	NN	weather
,	,	,
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
clear	JJ	clear
timeline	NN	timeline
for	IN	for
when	WRB	when
it	PP	it
will	MD	will
be	VB	be
back	RB	back
.	SENT	.
<p>
United	NP	United
States	NPS	States
Central	NP	Central
Command	NP	Command
has	VBZ	have
removed	VBN	remove
the	DT	the
pier	NN	pier
from	IN	from
its	PP$	its
"	``	"
anchored	VBN	anchor
position	NN	position
in	IN	in
Gaza	NP	Gaza
and	CC	and
will	MD	will
tow	VB	tow
it	PP	it
back	RB	back
to	TO	to
Ashdod	NP	Ashdod
,	,	,
Israel	NP	Israel
,	,	,
"	''	"
deputy	JJ	deputy
Pentagon	NP	Pentagon
press	NN	press
secretary	NN	secretary
Sabrina	NP	Sabrina
Singh	NP	Singh
said	VBD	say
on	IN	on
Friday	NP	Friday
,	,	,
due	JJ	due
to	TO	to
"	``	"
high	JJ	high
sea	NN	sea
states	NNS	state
expected	VBD	expect
this	DT	this
weekend	NN	weekend
.	SENT	.
"	''	"
<p>
"	``	"
I	PP	I
do	VBP	do
n't	RB	n't
have	VB	have
a	DT	a
date	NN	date
of	IN	of
when	WRB	when
the	DT	the
pier	NN	pier
would	MD	would
be	VB	be
reinstalled	VBN	reinstal
,	,	,
"	''	"
she	PP	she
acknowledged	VBD	acknowledge
,	,	,
adding	VBG	add
,	,	,
"	''	"
As	IN	as
of	IN	of
right	NN	right
now	RB	now
,	,	,
the	DT	the
intention	NN	intention
is	VBZ	be
to	TO	to
continue	VB	continue
to	TO	to
get	VB	get
aid	NN	aid
into	IN	into
Gaza	NP	Gaza
by	IN	by
any	DT	any
means	NNS	mean
necessary	JJ	necessary
.	SENT	.
That	DT	that
includes	VBZ	include
the	DT	the
pier	NN	pier
,	,	,
airdrops	NNS	airdrop
,	,	,
and	CC	and
,	,	,
of	IN	of
course	NN	course
,	,	,
as	IN	as
we	PP	we
'	POS	'
ve	NN	ve
always	RB	always
said	VBD	say
,	,	,
with	IN	with
the	DT	the
pier	NN	pier
,	,	,
it	PP	it
'	POS	'
s	NN	S
meant	VBD	mean
to	TO	to
be	VB	be
temporary	JJ	temporary
.	SENT	.
"	''	"
<p>
The	DT	the
pier	NN	pier
has	VBZ	have
been	VBN	be
removed	VBN	remove
several	JJ	several
times	NNS	time
since	IN	since
it	PP	it
became	VBD	become
operational	JJ	operational
after	IN	after
it	PP	it
was	VBD	be
damaged	VBN	damage
by	IN	by
high	JJ	high
sea	NN	sea
levels	NNS	level
in	IN	in
the	DT	the
early	JJ	early
stages	NNS	stage
after	IN	after
it	PP	it
was	VBD	be
built	VBN	build
.	SENT	.
Now	RB	now
the	DT	the
Pentagon	NP	Pentagon
has	VBZ	have
decided	VBN	decide
it	PP	it
is	VBZ	be
smarter	RBR	smarter
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
levels	VBZ	level
to	TO	to
ensure	VB	ensure
it	PP	it
does	VBZ	do
not	RB	not
get	VB	get
damaged	VBN	damage
