<h>
Newsletters	NNS	newsletter
<p>
United	NP	United
States	NPS	States
Secretary	NP	Secretary
of	IN	of
State	NP	State
Antony	NP	Antony
Blinken	NP	<unknown>
traveled	VBD	travel
to	TO	to
the	DT	the
West	NP	West
Bank	NP	Bank
to	TO	to
meet	VB	meet
with	IN	with
Palestinian	JJ	Palestinian
leader	NN	leader
Mahmoud	NP	Mahmoud
Abbas	NP	Abbas
during	IN	during
his	PP$	his
trip	NN	trip
to	TO	to
the	DT	the
Middle	NP	Middle
East	NP	East
amid	IN	amid
growing	VBG	grow
international	JJ	international
concern	NN	concern
regarding	VBG	regard
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
war	NN	war
with	IN	with
Hamas	NP	<unknown>
and	CC	and
its	PP$	its
effects	NNS	effect
in	IN	in
the	DT	the
region	NN	region
.	SENT	.
<p>
Blinken	NP	<unknown>
and	CC	and
Abbas	NP	Abbas
'	POS	'
meeting	NN	meeting
took	VBD	take
place	NN	place
in	IN	in
Ramallah	NP	Ramallah
,	,	,
the	DT	the
de	FW	de
facto	FW	facto
capital	NN	capital
of	IN	of
the	DT	the
West	NP	West
Bank	NP	Bank
,	,	,
and	CC	and
comes	VBZ	come
amid	IN	amid
growing	VBG	grow
tension	NN	tension
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
due	JJ	due
to	TO	to
an	DT	an
increase	NN	increase
in	IN	in
violence	NN	violence
between	IN	between
Palestinians	NPS	Palestinians
and	CC	and
Israeli	JJ	Israeli
settlers	NNS	settler
in	IN	in
the	DT	the
territory	NN	territory
,	,	,
which	WDT	which
is	VBZ	be
occurring	VBG	occur
as	IN	as
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
war	NN	war
in	IN	in
Gaza	NP	Gaza
continues	VBZ	continue
.	SENT	.
<p>
Blinken	NP	<unknown>
,	,	,
in	IN	in
recent	JJ	recent
days	NNS	day
,	,	,
has	VBZ	have
condemned	VBN	condemn
the	DT	the
settler	NN	settler
violence	NN	violence
and	CC	and
reiterated	VBD	reiterate
that	DT	that
sentiment	NN	sentiment
during	IN	during
the	DT	the
meeting	NN	meeting
.	SENT	.
<p>
"	``	"
The	DT	the
Secretary	NP	Secretary
reaffirmed	VBD	reaffirm
the	DT	the
United	NP	United
States	NPS	States
'	POS	'
commitment	NN	commitment
to	TO	to
the	DT	the
delivery	NN	delivery
of	IN	of
life-saving	JJ	life-saving
humanitarian	JJ	humanitarian
