<h>
Newsletters	NNS	newsletter
<p>
The	DT	the
Israeli	JJ	Israeli
government	NN	government
has	VBZ	have
approved	VBN	approve
a	DT	a
deal	NN	deal
that	IN	that
,	,	,
if	IN	if
fully	RB	fully
executed	VBN	execute
,	,	,
will	MD	will
secure	VB	secure
the	DT	the
release	NN	release
of	IN	of
dozens	NNS	dozen
of	IN	of
hostages	NNS	hostage
who	WP	who
were	VBD	be
kidnapped	VBN	kidnap
during	IN	during
the	DT	the
Oct.	NP	Oct.
7	CD	@card@
terrorist	JJ	terrorist
attacks	NNS	attack
in	IN	in
exchange	NN	exchange
for	IN	for
a	DT	a
temporary	JJ	temporary
ceasefire	NN	ceasefire
,	,	,
added	VBD	add
humanitarian	JJ	humanitarian
aid	NN	aid
,	,	,
and	CC	and
the	DT	the
release	NN	release
of	IN	of
Palestinians	NNS	Palestinian
held	VBN	hold
in	IN	in
Israel	NP	Israel
.	SENT	.
<p>
The	DT	the
ceasefire	NN	ceasefire
is	VBZ	be
expected	VBN	expect
to	TO	to
last	VB	last
for	IN	for
four	CD	four
to	TO	to
five	CD	five
days	NNS	day
,	,	,
and	CC	and
Israel	NP	Israel
will	MD	will
release	VB	release
three	CD	three
Palestinians	NPS	Palestinians
in	IN	in
its	PP$	its
custody	NN	custody
for	IN	for
roughly	RB	roughly
50	CD	@card@
hostages	NNS	hostage
,	,	,
all	DT	all
women	NNS	woman
and	CC	and
children	NNS	child
,	,	,
Hamas	JJ	<unknown>
releases	NNS	release
.	SENT	.
The	DT	the
deal	NN	deal
also	RB	also
includes	VBZ	include
a	DT	a
provision	NN	provision
that	IN	that
the	DT	the
Red	NP	Red
Cross	NP	Cross
would	MD	would
be	VB	be
granted	VBN	grant
access	NN	access
to	TO	to
the	DT	the
hostages	NNS	hostage
,	,	,
which	WDT	which
they	PP	they
have	VBP	have
previously	RB	previously
not	RB	not
had	VBD	have
.	SENT	.
<p>
"	''	"
The	DT	the
release	NN	release
of	IN	of
every	DT	every
additional	JJ	additional
ten	CD	ten
hostages	NNS	hostage
will	MD	will
result	VB	result
in	IN	in
one	CD	one
additional	JJ	additional
day	NN	day
in	IN	in
the	DT	the
pause	NN	pause
,	,	,
"	''	"
Israeli	NP	Israeli
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
'	POS	'
s	NN	S
office	NN	office
said	VBD	say
on	IN	on
X	NP	X
,	,	,
the	DT	the
platform	NN	platform
previously	RB	previously
known	VBN	know
as	IN	as
Twitter	NN	twitter
.	SENT	.
"	''	"
The	DT	the
Government	NN	government
of	IN	of
Israel	NP	Israel
,	,	,
the	DT	the
IDF	NP	IDF
and	CC	and
the	DT	the
security	NN	security
services	NNS	service
will	MD	will
continue	VB	continue
the	DT	the
war	NN	war
in	IN	in
order	NN	order
to	TO	to
return	VB	return
home	RB	home
all	RB	all
of	IN	of
the	DT	the
hostages	NNS	hostage
,	,	,
complete	VB	complete
the	DT	the
elimination	NN	elimination
of	IN	of
Hamas	NNS	<unknown>
and	CC	and
ensure	VB	ensure
that	IN	that
there	EX	there
will	MD	will
be	VB	be
no	DT	no
new	JJ	new
threat	NN	threat
to	TO	to
the	DT	the
State	NN	state
of	IN	of
Israel	NP	Israel
from	IN	from
Gaza	NP	Gaza
.	SENT	.
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
negotiators	NNS	negotiator
in	IN	in
the	DT	the
weeks	NNS	week
that	WDT	that
led	VBD	lead
up	RP	up
to	TO	to
Tuesday	NP	Tuesday
'	POS	'
s	NN	S
agreement	NN	agreement
.	SENT	.
<p>
The	DT	the
pause	NN	pause
,	,	,
once	RB	once
it	PP	it
goes	VBZ	go
into	IN	into
effect	NN	effect
,	,	,
"	``	"
will	MD	will
also	RB	also
result	VB	result
,	,	,
we	PP	we
hope	VBP	hope
,	,	,
in	IN	in
a	DT	a
real	JJ	real
surge	NN	surge
in	IN	in
humanitarian	JJ	humanitarian
supplies	NNS	supply
,	,	,
"	''	"
a	DT	a
senior	JJ	senior
U.S.	NP	U.S.
official	NN	official
told	VBD	tell
reporters	NNS	reporter
ahead	RB	ahead
of	IN	of
the	DT	the
announcement	NN	announcement
.	SENT	.
Ten	CD	ten
Americans	NPS	Americans
are	VBP	be
still	RB	still
unaccounted	JJ	unaccounted
for	IN	for
,	,	,
the	DT	the
official	NN	official
said	VBD	say
,	,	,
three	CD	three
of	IN	of
whom	WP	whom
are	VBP	be
women	NNS	woman
or	CC	or
children	NNS	child
,	,	,
and	CC	and
they	PP	they
could	MD	could
be	VB	be
a	DT	a
part	NN	part
of	IN	of
this	DT	this
first	JJ	first
group	NN	group
that	WDT	that
is	VBZ	be
released	VBN	release
.	SENT	.
<p>
The	DT	the
agreement	NN	agreement
marks	VBZ	mark
the	DT	the
first	JJ	first
time	NN	time
Israel	NP	Israel
has	VBZ	have
agreed	VBN	agree
to	TO	to
a	DT	a
temporary	JJ	temporary
ceasefire	NN	ceasefire
since	IN	since
it	PP	it
declared	VBD	declare
war	NN	war
against	IN	against
Hamas	NNS	<unknown>
in	IN	in
the	DT	the
aftermath	NN	aftermath
of	IN	of
the	DT	the
terrorist	JJ	terrorist
attacks	NNS	attack
that	WDT	that
left	VBD	leave
roughly	RB	roughly
1,200	CD	@card@
people	NNS	people
dead	JJ	dead
.	SENT	.
The	DT	the
vast	JJ	vast
majority	NN	majority
of	IN	of
the	DT	the
victims	NNS	victim
were	VBD	be
civilians	NNS	civilian
,	,	,
many	JJ	many
of	IN	of
whom	WP	whom
showed	VBD	show
signs	NNS	sign
of	IN	of
being	VBG	be
tortured	VBN	torture
,	,	,
brutally	RB	brutally
attacked	VBN	attack
,	,	,
and	CC	and
,	,	,
in	IN	in
some	DT	some
cases	NNS	case
,	,	,
burnt	VBN	burn
beyond	IN	beyond
recognition	NN	recognition
