<h>
Topline	NP	Topline
<p>
Hamas	NP	<unknown>
released	VBD	release
two	CD	two
kidnapped	VBN	kidnap
Israeli	JJ	Israeli
women	NNS	woman
with	IN	with
ties	NNS	tie
to	TO	to
Russia	NP	Russia
on	IN	on
Wednesday	NP	Wednesday
,	,	,
the	DT	the
final	JJ	final
day	NN	day
of	IN	of
a	DT	a
temporary	JJ	temporary
cease-fire	NN	cease-fire
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	<unknown>
--	:	--
as	IN	as
the	DT	the
militant	JJ	militant
group	NN	group
prepares	VBZ	prepare
to	TO	to
release	VB	release
at	IN	at
least	JJS	least
10	CD	@card@
more	JJR	more
hostages	NNS	hostage
and	CC	and
negotiators	NNS	negotiator
consider	VBP	consider
a	DT	a
multi-day	JJ	<unknown>
extension	NN	extension
of	IN	of
the	DT	the
truce	NN	truce
.	SENT	.
<p>
On	IN	on
Wednesday	NP	Wednesday
,	,	,
two	CD	two
women	NNS	woman
joined	VBD	join
more	JJR	more
than	IN	than
80	CD	@card@
hostages	NNS	hostage
who	WP	who
have	VBP	have
been	VBN	be
released	VBN	release
by	IN	by
Hamas	NNS	<unknown>
in	IN	in
recent	JJ	recent
days	NNS	day
,	,	,
...	:	...
+	SYM	+
part	NN	part
of	IN	of
a	DT	a
multi-day	JJ	<unknown>
cease-fire	NN	cease-fire
between	IN	between
Hamas	NP	<unknown>
and	CC	and
Israel	NP	Israel
that	IN	that
negotiators	NNS	negotiator
are	VBP	be
looking	VBG	look
to	TO	to
extend	VB	extend
.	SENT	.
(	(	(
Photo	NP	Photo
by	IN	by
Erik	NP	Erik
Marmor/Getty	NP	Marmor/Getty
Images	NNS	image
)	)	)
<p>
Getty	NP	Getty
Images	NNS	image
<h>
Key	NP	Key
Facts	NPS	Facts
<p>
IDF	NP	IDF
spokesperson	NN	spokesperson
Avichay	NP	<unknown>
Adraee	NP	<unknown>
said	VBD	say
on	IN	on
X	NP	X
,	,	,
formerly	RB	formerly
known	VBN	know
as	IN	as
Twitter	NN	twitter
,	,	,
that	WDT	that
two	CD	two
hostages	NNS	hostage
were	VBD	be
given	VBN	give
to	TO	to
the	DT	the
Red	NP	Red
Cross	NP	Cross
by	IN	by
Hamas	NP	<unknown>
and	CC	and
were	VBD	be
on	IN	on
their	PP$	their
way	NN	way
back	RB	back
to	TO	to
Israel	NP	Israel
.	SENT	.
<p>
Haaretz	NP	Haaretz
reported	VBD	report
the	DT	the
two	CD	two
women	NNS	woman
--	:	--
Yelena	NP	Yelena
Trupanob	NP	<unknown>
and	CC	and
Irena	NP	Irena
Tati	NP	<unknown>
--	:	--
have	VBP	have
Russian	JJ	Russian
citizenship	NN	citizenship
,	,	,
and	CC	and
CNN	NP	CNN
reported	VBD	report
they	PP	they
immigrated	VBD	immigrate
to	TO	to
Israel	NP	Israel
from	IN	from
Russia	NP	Russia
,	,	,
but	CC	but
the	DT	the
IDF	NP	IDF
did	VBD	do
not	RB	not
specify	VB	specify
their	PP$	their
citizenship	NN	citizenship
status	NN	status
,	,	,
simply	RB	simply
calling	VBG	call
them	PP	them
Israeli	JJ	Israeli
.	SENT	.
<p>
A	DT	a
Hamas	JJ	<unknown>
spokesperson	NN	spokesperson
reportedly	RB	reportedly
said	VBD	say
the	DT	the
women	NNS	woman
were	VBD	be
released	VBN	release
separately	RB	separately
from	IN	from
the	DT	the
group	NN	group
'	POS	'
s	JJ	<unknown>
hostage	NN	hostage
release	NN	release
deal	NN	deal
with	IN	with
Israel	NP	Israel
as	RB	as
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
been	VBN	be
increasingly	RB	increasingly
critical	JJ	critical
of	IN	of
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
military	JJ	military
campaign	NN	campaign
in	IN	in
the	DT	the
Hamas-run	NP	<unknown>
Gaza	NP	Gaza
Strip	NP	Strip
--	:	--
though	IN	though
the	DT	the
Israeli	NP	Israeli
Prime	NP	Prime
Minister	NP	Minister
'	POS	'
s	NN	S
office	NN	office
tweeted	VBD	tweet
the	DT	the
two	CD	two
were	VBD	be
freed	VBN	free
as	IN	as
part	NN	part
of	IN	of
Thursday	NP	Thursday
'	POS	'
s	JJ	<unknown>
planned	JJ	planned
hostage	NN	hostage
releases	NNS	release
.	SENT	.
<p>
Hamas	NP	<unknown>
is	VBZ	be
expected	VBN	expect
to	TO	to
release	VB	release
an	DT	an
additional	JJ	additional
10	CD	@card@
hostages	NNS	hostage
on	IN	on
Wednesday	NP	Wednesday
as	IN	as
part	NN	part
of	IN	of
the	DT	the
extended	JJ	extended
truce	NN	truce
agreement	NN	agreement
,	,	,
and	CC	and
Israel	NP	Israel
is	VBZ	be
expected	VBN	expect
to	TO	to
release	VB	release
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
.	SENT	.
<h>
Key	JJ	Key
Background	NN	background
<p>
Over	IN	over
the	DT	the
course	NN	course
of	IN	of
the	DT	the
six-day	JJ	six-day
cease-fire	NN	cease-fire
,	,	,
Hamas	NP	<unknown>
has	VBZ	have
released	VBN	release
dozens	NNS	dozen
of	IN	of
Israeli	JJ	Israeli
citizens	NNS	citizen
who	WP	who
were	VBD	be
taken	VBN	take
to	TO	to
Gaza	NP	Gaza
during	IN	during
the	DT	the
group	NN	group
'	POS	'
s	NN	S
deadly	JJ	deadly
Oct.	NP	Oct.
7	CD	@card@
attack	NN	attack
on	IN	on
southern	JJ	southern
Israel	NP	Israel
.	SENT	.
The	DT	the
group	NN	group
has	VBZ	have
also	RB	also
released	VBN	release
some	DT	some
captured	VBN	capture
people	NNS	people
of	IN	of
other	JJ	other
nationalities	NNS	nationality
in	IN	in
deals	NNS	deal
separate	JJ	separate
from	IN	from
the	DT	the
agreement	NN	agreement
with	IN	with
Israel	NP	Israel
.	SENT	.
In	IN	in
addition	NN	addition
to	TO	to
the	DT	the
50	CD	@card@
hostages	NNS	hostage
released	VBN	release
in	IN	in
the	DT	the
first	JJ	first
four	CD	four
days	NNS	day
,	,	,
19	CD	@card@
Thai	JJ	Thai
hostages	NNS	hostage
and	CC	and
at	IN	at
least	JJS	least
one	CD	one
Filipino	NP	Filipino
and	CC	and
one	CD	one
Russian	JJ	Russian
hostage	NN	hostage
were	VBD	be
released	VBN	release
.	SENT	.
<h>
What	WP	what
We	PP	we
Do	VBP	do
n't	RB	n't
Know	VBP	know
<p>
Whether	IN	whether
any	DT	any
Americans	NPS	Americans
are	VBP	be
released	VBN	release
on	IN	on
Wednesday	NP	Wednesday
.	SENT	.
There	EX	there
are	VBP	be
still	RB	still
believed	VBN	believe
to	TO	to
be	VB	be
nine	CD	nine
American	JJ	American
hostages	NNS	hostage
