<h>
Newsletters	NNS	newsletter
<p>
President	NP	President
Joe	NP	Joe
Biden	NP	Biden
affirmed	VBD	affirm
on	IN	on
Wednesday	NP	Wednesday
the	DT	the
Israeli	JJ	Israeli
military	NN	military
'	POS	'
s	NN	S
claims	VBZ	claim
that	IN	that
Hamas	NP	<unknown>
has	VBZ	have
been	VBN	be
using	VBG	use
hospitals	NNS	hospital
to	TO	to
insulate	VB	insulate
themselves	PP	themselves
among	IN	among
civilian	JJ	civilian
populations	NNS	population
.	SENT	.
<p>
Israeli	JJ	Israeli
forces	NNS	force
engaged	VBN	engage
in	IN	in
a	DT	a
fight	NN	fight
with	IN	with
Hamas	JJ	<unknown>
militants	NNS	militant
around	IN	around
the	DT	the
Shifa	NP	Shifa
Hospital	NP	Hospital
in	IN	in
northern	JJ	northern
Gaza	NP	Gaza
and	CC	and
proceeded	VBD	proceed
to	TO	to
raid	VB	raid
the	DT	the
facility	NN	facility
on	IN	on
Wednesday	NP	Wednesday
.	SENT	.
The	DT	the
Israeli	JJ	Israeli
military	NN	military
has	VBZ	have
since	RB	since
released	VBN	release
footage	NN	footage
of	IN	of
what	WP	what
it	PP	it
argues	VBZ	argue
is	VBZ	be
evidence	NN	evidence
that	WDT	that
proves	VBZ	prove
Hamas	NN	<unknown>
uses	VBZ	use
the	DT	the
hospital	NN	hospital
as	IN	as
a	DT	a
command	NN	command
base	NN	base
.	SENT	.
<p>
"	``	"
Here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
situation	NN	situation
:	:	:
You	PP	you
have	VBP	have
a	DT	a
circumstance	NN	circumstance
where	WRB	where
the	DT	the
first	JJ	first
war	NN	war
crime	NN	crime
is	VBZ	be
being	VBG	be
committed	VBN	commit
by	IN	by
Hamas	NP	<unknown>
by	IN	by
having	VBG	have
their	PP$	their
headquarters	NN	headquarters
,	,	,
their	PP$	their
military	NN	military
,	,	,
hidden	VBN	hide
under	IN	under
a	DT	a
hospital	NN	hospital
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
fact	NN	fact
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
'	POS	'
s	NN	S
happened	VBD	happen
,	,	,
"	``	"
Biden	NP	Biden
said	VBD	say
in	IN	in
a	DT	a
Wednesday	NP	Wednesday
press	NN	press
conference	NN	conference
following	VBG	follow
his	PP$	his
meeting	NN	meeting
with	IN	with
Chinese	JJ	Chinese
leader	NN	leader
Xi	NN	xi
Jinping	NP	<unknown>
.	SENT	.
"	``	"
We	PP	we
'	POS	'
ve	NN	ve
discussed	VBD	discuss
the	DT	the
need	NN	need
for	IN	for
them	PP	them
to	TO	to
be	VB	be
incredibly	RB	incredibly
careful	JJ	careful
.	SENT	.
"	''	"
<p>
In	IN	in
this	DT	this
image	NN	image
taken	VBN	take
from	IN	from
a	DT	a
video	NN	video
released	VBN	release
by	IN	by
the	DT	the
Israeli	NP	Israeli
Defense	NP	Defense
Forces	NPS	Forces
on	IN	on
Tuesday	NP	Tuesday
,	,	,
Nov.	NP	Nov.
15	CD	@card@
,	,	,
2023	CD	@card@
,	,	,
Israeli	JJ	Israeli
soldiers	NNS	soldier
walk	VBP	walk
in	IN	in
the	DT	the
area	NN	area
of	IN	of
Shifa	NP	Shifa
Hospital	NP	Hospital
in	IN	in
Gaza	NP	Gaza
City	NP	City
.	SENT	.
<p>
Israel	NP	Israel
Defense	NP	Defense
Forces/AP	NP	<unknown>
<p>
The	DT	the
Israel	NP	Israel
Defense	NP	Defense
Forces	NP	Forces
published	VBD	publish
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
it	PP	it
found	VBD	find
in	IN	in
the	DT	the
hospital	NN	hospital
.	SENT	.
<p>
The	DT	the
situation	NN	situation
at	IN	at
the	DT	the
hospital	NN	hospital
represents	VBZ	represent
a	DT	a
common	JJ	common
and	CC	and
complex	JJ	complex
equation	NN	equation
for	IN	for
Israeli	JJ	Israeli
forces	NNS	force
as	IN	as
they	PP	they
are	VBP	be
required	VBN	require
by	IN	by
the	DT	the
laws	NNS	law
of	IN	of
war	NN	war
to	TO	to
do	VB	do
everything	NN	everything
in	IN	in
their	PP$	their
power	NN	power
to	TO	to
prevent	VB	prevent
civilian	JJ	civilian
casualties	NNS	casualty
,	,	,
even	RB	even
if	IN	if
Hamas	NP	<unknown>
chooses	VBZ	choose
to	TO	to
endanger	VB	endanger
them	PP	them
by	IN	by
embedding	VBG	embed
themselves	PP	themselves
within	IN	within
large	JJ	large
civilian	JJ	civilian
populations	NNS	population
.	SENT	.
<p>
Wednesday	NP	Wednesday
'	POS	'
s	JJ	<unknown>
raid	NN	raid
at	IN	at
Shifa	NP	Shifa
Hospital	NP	Hospital
comes	VBZ	come
as	IN	as
medical	JJ	medical
facilities	NNS	facility
in	IN	in
Gaza	NP	Gaza
have	VBP	have
been	VBN	be
overwhelmed	VBN	overwhelm
and	CC	and
received	VBN	receive
insufficient	JJ	insufficient
amounts	NNS	amount
of	IN	of
international	JJ	international
aid	NN	aid
.	SENT	.
The	DT	the
raid	NN	raid
took	VBD	take
place	NN	place
as	IN	as
the	DT	the
hospital	NN	hospital
was	VBD	be
filled	VBN	fill
with	IN	with
patients	NNS	patient
,	,	,
medical	JJ	medical
professionals	NNS	professional
,	,	,
and	CC	and
thousands	NNS	thousand
of	IN	of
other	JJ	other
people	NNS	people
who	WP	who
traveled	VBD	travel
to	TO	to
the	DT	the
hospital	NN	hospital
to	TO	to
shelter	VB	shelter
from	IN	from
the	DT	the
war	NN	war
,	,	,
according	VBG	accord
to	TO	to
CNN	NP	CNN
.	SENT	.
<p>
The	DT	the
president	NN	president
and	CC	and
his	PP$	his
administration	NN	administration
have	VBP	have
repeatedly	RB	repeatedly
urged	VBN	urge
Israel	NP	Israel
to	TO	to
do	VB	do
more	RBR	more
to	TO	to
prevent	VB	prevent
civilian	JJ	civilian
casualties	NNS	casualty
,	,	,
though	IN	though
the	DT	the
president	NN	president
specified	VBN	specify
on	IN	on
Wednesday	NP	Wednesday
that	IN	that
the	DT	the
raid	NN	raid
was	VBD	be
targeted	VBN	target
and	CC	and
not	RB	not
indiscriminate	JJ	indiscriminate
,	,	,
which	WDT	which
had	VBD	have
been	VBN	be
a	DT	a
source	NN	source
of	IN	of
contention	NN	contention
between	IN	between
the	DT	the
two	CD	two
allies	NNS	ally
.	SENT	.
<p>
"	''	"
The	DT	the
Israelis	NPS	Israelis
have	VBP	have
given	VBN	give
the	DT	the
doctors	NNS	doctor
and	CC	and
,	,	,
I	PP	I
'	POS	'
m	NN	m
told	VBD	tell
,	,	,
the	DT	the
doctors	NNS	doctor
and	CC	and
nurses	NNS	nurse
and	CC	and
the	DT	the
personnel	NNS	personnel
the	DT	the
opportunity	NN	opportunity
to	TO	to
get	VB	get
out	RP	out
of	IN	of
harm	NN	harm
'	POS	'
s	JJ	<unknown>
way	NN	way
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
believe	VBP	believe
was	VBD	be
occurring	VBG	occur
before	RB	before
,	,	,
indiscriminate	JJ	indiscriminate
bombing	NN	bombing
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
<p>
Despite	IN	despite
Biden	NP	Biden
and	CC	and
his	PP$	his
administration	NN	administration
'	POS	'
s	JJ	<unknown>
public	JJ	public
insistence	NN	insistence
that	IN	that
Israel	NP	Israel
had	VBD	have
to	TO	to
do	VB	do
more	RBR	more
to	TO	to
prevent	VB	prevent
civilian	JJ	civilian
casualties	NNS	casualty
,	,	,
they	PP	they
have	VBP	have
remained	VBN	remain
broadly	RB	broadly
steadfast	JJ	steadfast
in	IN	in
their	PP$	their
