<h>
Newsletters	NNS	newsletter
<p>
Israeli	JJ	Israeli
National	NP	National
Security	NP	Security
Minister	NP	Minister
Itamar	NP	Itamar
Ben-Gvir	NP	<unknown>
is	VBZ	be
"	``	"
very	RB	very
upset	JJ	upset
"	''	"
about	IN	about
a	DT	a
brewing	NN	brewing
deal	NN	deal
to	TO	to
secure	VB	secure
the	DT	the
release	NN	release
of	IN	of
scores	NNS	score
of	IN	of
hostages	NNS	hostage
seized	VBN	seize
by	IN	by
Hamas	NNS	<unknown>
during	IN	during
the	DT	the
Oct.	NP	Oct.
7	CD	@card@
terrorist	JJ	terrorist
attack	NN	attack
on	IN	on
Israel	NP	Israel
.	SENT	.
<p>
"	``	"
I	PP	I
am	VBP	be
very	RB	very
upset	JJ	upset
because	IN	because
they	PP	they
'	POS	'
re	NN	re
now	RB	now
talking	VBG	talk
about	IN	about
some	DT	some
kind	NN	kind
of	IN	of
deal	NN	deal
,	,	,
"	''	"
Ben-Gvir	NP	<unknown>
told	VBD	tell
local	JJ	local
press	NN	press
.	SENT	.
"	``	"
I	PP	I
am	VBP	be
disturbed	VBN	disturb
because	IN	because
we	PP	we
are	VBP	be
once	RB	once
again	RB	again
being	VBG	be
divided	VBN	divide
,	,	,
and	CC	and
once	RB	once
again	RB	again
,	,	,
we	PP	we
are	VBP	be
not	RB	not
being	VBG	be
told	VBN	tell
the	DT	the
truth	NN	truth
.	SENT	.
"	''	"
<p>
Israeli	NP	Israeli
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
has	VBZ	have
called	VBN	call
a	DT	a
meeting	NN	meeting
of	IN	of
the	DT	the
war	NN	war
cabinet	NN	cabinet
"	''	"
in	IN	in
light	NN	light
of	IN	of
developments	NNS	development
on	IN	on
the	DT	the
issue	NN	issue
of	IN	of
the	DT	the
release	NN	release
of	IN	of
our	PP$	our
hostages	NNS	hostage
.	SENT	.
"	''	"
Yet	RB	yet
the	DT	the
arrangement	NN	arrangement
already	RB	already
has	VBZ	have
begun	VBN	begin
to	TO	to
exacerbate	VB	exacerbate
a	DT	a
rift	NN	rift
between	IN	between
the	DT	the
hard-right	JJ	hard-right
wing	NN	wing
of	IN	of
the	DT	the
coalition	NN	coalition
that	WDT	that
returned	VBD	return
Netanyahu	NP	<unknown>
to	TO	to
power	NN	power
and	CC	and
the	DT	the
unity	NN	unity
government	NN	government
that	IN	that
the	DT	the
prime	JJ	prime
minister	NN	minister
has	VBZ	have
led	VBN	lead
for	IN	for
most	JJS	most
of	IN	of
the	DT	the
war	NN	war
.	SENT	.
<p>
"	''	"
The	DT	the
return	NN	return
of	IN	of
the	DT	the
hostages	NNS	hostage
is	VBZ	be
a	DT	a
moral	JJ	moral
order	NN	order
and	CC	and
also	RB	also
an	DT	an
integral	JJ	integral
part	NN	part
of	IN	of
the	DT	the
resilience	NN	resilience
that	WDT	that
allows	VBZ	allow
us	PP	us
to	TO	to
win	VB	win
the	DT	the
war	NN	war
,	,	,
"	''	"
said	VBD	say
Benny	NP	Benny
Gantz	NP	Gantz
,	,	,
an	DT	an
Israeli	JJ	Israeli
war	NN	war
cabinet	NN	cabinet
minister	NN	minister
,	,	,
opposition	NN	opposition
leader	NN	leader
,	,	,
and	CC	and
retired	VBD	retire
army	NN	army
chief	NN	chief
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
7	CD	@card@
attack	NN	attack
.	SENT	.
"	``	"
It	PP	it
is	VBZ	be
important	JJ	important
to	TO	to
say	VB	say
that	IN	that
,	,	,
especially	RB	especially
these	DT	these
days	NNS	day
,	,	,
Israeli	JJ	Israeli
society	NN	society
as	IN	as
a	DT	a
whole	JJ	whole
,	,	,
...	:	...
Right	NN	right
and	CC	and
Left	VBD	leave
,	,	,
is	VBZ	be
praying	VBG	pray
and	CC	and
wishing	VBG	wish
for	IN	for
the	DT	the
safe	JJ	safe
return	NN	return
of	IN	of
the	DT	the
hostages	NNS	hostage
.	SENT	.
"	''	"
<p>
Photographs	NNS	photograph
of	IN	of
hostages	NNS	hostage
taken	VBN	take
after	IN	after
the	DT	the
Oct.	NP	Oct.
7	CD	@card@
assault	NN	assault
by	IN	by
Hamas	JJ	<unknown>
militants	NNS	militant
,	,	,
are	VBP	be
displayed	VBN	display
at	IN	at
a	DT	a
news	NN	news
conference	NN	conference
Monday	NP	Monday
,	,	,
Nov.	NP	Nov.
20	CD	@card@
,	,	,
2023	CD	@card@
,	,	,
at	IN	at
the	DT	the
Israel	NP	Israel
Embassy	NP	Embassy
in	IN	in
London	NP	London
.	SENT	.
More	JJR	more
than	IN	than
200	CD	@card@
Israelis	NNS	Israeli
and	CC	and
foreigners	NNS	foreigner
were	VBD	be
taken	VBN	take
hostage	NN	hostage
Oct.	NP	Oct.
7	CD	@card@
after	IN	after
Hamas	JJ	<unknown>
militants	NNS	militant
infiltrated	VBN	infiltrate
Israel	NP	Israel
.	SENT	.
<p>
Kin	NP	Kin
Cheung	NP	Cheung
/AP	NN	/AP
<p>
Hamas	NN	<unknown>
and	CC	and
the	DT	the
Palestinian	NP	Palestinian
Islamic	NP	Islamic
Jihad	NP	Jihad
seized	VBD	seize
about	RB	about
240	CD	@card@
hostages	NNS	hostage
during	IN	during
their	PP$	their
rampage	NN	rampage
across	IN	across
southern	JJ	southern
Israel	NP	Israel
.	SENT	.
Their	PP$	their
plight	NN	plight
has	VBZ	have
haunted	VBN	haunt
most	JJS	most
Israeli	JJ	Israeli
military	JJ	military
strategists	NNS	strategist
and	CC	and
civil	JJ	civil
society	NN	society
,	,	,
but	CC	but
Ben-Gvir	NP	<unknown>
,	,	,
an	DT	an
ultranationalist	JJ	ultranationalist
politician	NN	politician
who	WP	who
has	VBZ	have
been	VBN	be
excluded	VBN	exclude
from	IN	from
the	DT	the
management	NN	management
of	IN	of
the	DT	the
war	NN	war
by	IN	by
the	DT	the
unity	NN	unity
government	NN	government
,	,	,
clashed	VBN	clash
with	IN	with
