<p>
Donald	NP	Donald
Trump	NP	Trump
said	VBD	say
he	PP	he
would	MD	would
move	VB	move
to	TO	to
end	VB	end
the	DT	the
ceasefire	NN	ceasefire
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	<unknown>
if	IN	if
all	DT	all
of	IN	of
the	DT	the
remaining	VBG	remain
hostages	NNS	hostage
were	VBD	be
not	RB	not
released	VBN	release
by	IN	by
Saturday	NP	Saturday
.	SENT	.
<p>
The	DT	the
US	NP	US
President	NP	President
warned	VBD	warn
"	``	"
all	DT	all
hell	NN	hell
is	VBZ	be
going	VBG	go
to	TO	to
break	VB	break
out	RP	out
"	''	"
if	IN	if
the	DT	the
hostages	NNS	hostage
in	IN	in
Hamas	NP	<unknown>
'	POS	'
s	NN	S
custody	NN	custody
were	VBD	be
not	RB	not
released	VBN	release
,	,	,
adding	VBG	add
that	IN	that
he	PP	he
feared	VBD	fear
many	DT	many
were	VBD	be
dead	JJ	dead
.	SENT	.
<p>
Hamas	NNS	<unknown>
announced	VBD	announce
on	IN	on
Monday	NP	Monday
it	PP	it
was	VBD	be
pausing	VBG	pause
the	DT	the
release	NN	release
of	IN	of
hostages	NNS	hostage
until	IN	until
further	JJR	further
notice	NN	notice
.	SENT	.
<p>
Mr	NP	Mr
Trump	NP	Trump
has	VBZ	have
imposed	VBN	impose
the	DT	the
deadline	NN	deadline
of	IN	of
Saturday	NP	Saturday
at	IN	at
noon	NN	noon
for	IN	for
hostage	NN	hostage
releases	NNS	release
to	TO	to
resume	VB	resume
.	SENT	.
<p>
Hamas	NNS	<unknown>
on	IN	on
Monday	NP	Monday
accused	VBD	accuse
Israel	NP	Israel
of	IN	of
breaching	VBG	breach
the	DT	the
ceasefire	NN	ceasefire
deal	NN	deal
by	IN	by
blocking	VBG	block
Palestinians	NNS	Palestinian
from	IN	from
returning	VBG	return
to	TO	to
their	PP$	their
homes	NNS	home
and	CC	and
shelling	VBG	shell
civilians	NNS	civilian
.	SENT	.
<p>
Israel	NP	Israel
Katz	NP	Katz
,	,	,
the	DT	the
Israeli	JJ	Israeli
defence	NN	defence
minister	NN	minister
,	,	,
called	VBD	call
the	DT	the
announcement	NN	announcement
a	DT	a
"	``	"
complete	JJ	complete
violation	NN	violation
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
agreement	NN	agreement
"	''	"
and	CC	and
placed	VBD	place
the	DT	the
Israel	NP	Israel
Defense	NP	Defense
Forces	NPS	Forces
on	IN	on
high	JJ	high
alert	NN	alert
.	SENT	.
<p>
Israel	NP	Israel
and	CC	and
Hamas	NP	<unknown>
are	VBP	be
in	IN	in
the	DT	the
midst	NN	midst
of	IN	of
a	DT	a
six-week	NN	six-week
ceasefire	NN	ceasefire
,	,	,
during	IN	during
which	WDT	which
Hamas	NP	<unknown>
is	VBZ	be
releasing	VBG	release
dozens	NNS	dozen
of	IN	of
the	DT	the
hostages	NNS	hostage
captured	VBN	capture
in	IN	in
its	PP$	its
Oct	NP	Oct
7	CD	@card@
2023	CD	@card@
attack	NN	attack
on	IN	on
Israel	NP	Israel
in	IN	in
exchange	NN	exchange
for	IN	for
nearly	RB	nearly
2,000	CD	@card@
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
.	SENT	.
<p>
The	DT	the
sides	NNS	side
have	VBP	have
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
,	,	,
freeing	VBG	free
21	CD	@card@
hostages	NNS	hostage
and	CC	and
more	JJR	more
than	IN	than
730	CD	@card@
prisoners	NNS	prisoner
.	SENT	.
The	DT	the
next	JJ	next
exchange	NN	exchange
was	VBD	be
scheduled	VBN	schedule
for	IN	for
Saturday	NP	Saturday
,	,	,
with	IN	with
three	CD	three
Israeli	JJ	Israeli
hostages	NNS	hostage
to	TO	to
have	VB	have
been	VBN	be
released	VBN	release
in	IN	in
exchange	NN	exchange
for	IN	for
hundreds	NNS	hundred
of	IN	of
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
.	SENT	.
<p>
Eli	NP	Eli
Sharabi	NP	<unknown>
was	VBD	be
reunited	VBN	reunite
with	IN	with
his	PP$	his
family	NN	family
but	CC	but
appeared	VBD	appear
emaciated	VBN	emaciate
after	IN	after
being	VBG	be
held	VBN	hold
hostage	NN	hostage
<p>
On	IN	on
Monday	NP	Monday
,	,	,
Abu	NP	Abu
Obeida	NP	<unknown>
,	,	,
the	DT	the
spokesman	NN	spokesman
for	IN	for
the	DT	the
al-Qassam	NP	<unknown>
Brigades	NNS	brigade
,	,	,
Hamas	NP	<unknown>
'	POS	'
s	JJ	<unknown>
military	JJ	military
wing	NN	wing
,	,	,
accused	VBD	accuse
Israel	NP	Israel
of	IN	of
systematically	RB	systematically
violating	VBG	violate
the	DT	the
ceasefire	NN	ceasefire
agreement	NN	agreement
over	IN	over
the	DT	the
past	JJ	past
three	CD	three
weeks	NNS	week
,	,	,
and	CC	and
said	VBD	say
Saturday	NP	Saturday
'	POS	'
s	NN	S
release	NN	release
would	MD	would
be	VB	be
delayed	VBN	delay
.	SENT	.
<p>
Obeida	NP	<unknown>
said	VBD	say
Israel	NP	Israel
had	VBD	have
delayed	VBN	delay
displaced	VBN	displace
Palestinians	NNS	Palestinian
in	IN	in
the	DT	the
south	NN	south
of	IN	of
Gaza	NP	Gaza
returning	VBG	return
to	TO	to
the	DT	the
north	NN	north
,	,	,
accusing	VBG	accuse
it	PP	it
of	IN	of
targeting	VBG	target
civilians	NNS	civilian
"	''	"
with	IN	with
shelling	VBG	shell
and	CC	and
gunfire	NN	gunfire
"	''	"
.	SENT	.
<p>
He	PP	he
added	VBD	add
that	IN	that
Israel	NP	Israel
had	VBD	have
not	RB	not
allowed	VBN	allow
the	DT	the
agreed	VBN	agree
amount	NN	amount
of	IN	of
humanitarian	JJ	humanitarian
aid	NN	aid
to	TO	to
enter	VB	enter
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
,	,	,
demanding	VBG	demand
"	``	"
retroactive	JJ	retroactive
compensation	NN	compensation
"	''	"
for	IN	for
what	WP	what
Hamas	NNS	<unknown>
considered	VBN	consider
were	VBD	be
breaches	NNS	breach
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
deal	NN	deal
.	SENT	.
<p>
The	DT	the
Hostages	NNS	hostage
and	CC	and
Missing	VBG	miss
Families	NNS	family
Forum	NP	Forum
,	,	,
which	WDT	which
represents	VBZ	represent
Israeli	JJ	Israeli
captives	NNS	captive
held	VBN	hold
in	IN	in
Gaza	NP	Gaza
,	,	,
asked	VBN	ask
for	IN	for
rapid	JJ	rapid
assistance	NN	assistance
from	IN	from
countries	NNS	country
mediating	VBG	mediate
the	DT	the
ceasefire	NN	ceasefire
to	TO	to
ensure	VB	ensure
that	IN	that
the	DT	the
deal	NN	deal
did	VBD	do
not	RB	not
collapse	NN	collapse
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Israeli	JJ	Israeli
government	NN	government
and	CC	and
encourage	VB	encourage
maintaining	VBG	maintain
the	DT	the
conditions	NNS	condition
that	WDT	that
will	MD	will
ensure	VB	ensure
the	DT	the
successful	JJ	successful
continuation	NN	continuation
of	IN	of
the	DT	the
agreement	NN	agreement
,	,	,
leading	VBG	lead
to	TO	to
the	DT	the
safe	JJ	safe
return	NN	return
of	IN	of
our	PP$	our
76	CD	@card@
brothers	NNS	brother
and	CC	and
sisters	NNS	sister
.	SENT	.
<p>
"	''	"
Recent	JJ	Recent
evidence	NN	evidence
from	IN	from
those	DT	those
released	VBN	release
,	,	,
as	RB	as
well	RB	well
as	IN	as
the	DT	the
shocking	JJ	shocking
conditions	NNS	condition
of	IN	of
the	DT	the
hostages	NNS	hostage
released	VBD	release
last	JJ	last
Saturday	NP	Saturday
,	,	,
leaves	VBZ	leave
no	DT	no
room	NN	room
for	IN	for
doubt	NN	doubt
--	:	--
time	NN	time
is	VBZ	be
of	IN	of
the	DT	the
essence	NN	essence
,	,	,
and	CC	and
all	DT	all
hostages	NNS	hostage
must	MD	must
be	VB	be
urgently	RB	urgently
rescued	VBN	rescue
from	IN	from
this	DT	this
horrific	JJ	horrific
situation	NN	situation
.	SENT	.
"	''	"
<p>
A	DT	a
total	NN	total
of	IN	of
73	CD	@card@
hostages	NNS	hostage
taken	VBN	take
on	IN	on
Oct	NP	Oct
7	CD	@card@
2023	CD	@card@
remain	VB	remain
in	IN	in
Gaza	NP	Gaza
,	,	,
17	CD	@card@
of	IN	of
whom	WP	whom
are	VBP	be
still	RB	still
to	TO	to
be	VB	be
released	VBN	release
in	IN	in
the	DT	the
first	JJ	first
