<p>
Donald	NP	Donald
Trump	NP	Trump
has	VBZ	have
stated	VBN	state
that	IN	that
there	EX	there
are	VBP	be
"	``	"
no	DT	no
assurances	NNS	assurance
"	``	"
the	DT	the
Israel-Hamas	JJ	<unknown>
ceasefire	NN	ceasefire
will	MD	will
hold	VB	hold
as	IN	as
time	NN	time
runs	VBZ	run
out	RP	out
on	IN	on
the	DT	the
deal	NN	deal
'	POS	'
s	JJ	<unknown>
first	JJ	first
phase	NN	phase
.	SENT	.
<p>
The	DT	the
new	JJ	new
president	NN	president
told	VBD	tell
reporters	NNS	reporter
that	IN	that
the	DT	the
US	NP	US
has	VBZ	have
received	VBN	receive
"	``	"
no	DT	no
guarantees	NNS	guarantee
"	''	"
of	IN	of
peace	NN	peace
in	IN	in
the	DT	the
region	NN	region
following	VBG	follow
more	JJR	more
than	IN	than
a	DT	a
year	NN	year
of	IN	of
intense	JJ	intense
conflict	NN	conflict
,	,	,
sparked	VBN	spark
by	IN	by
the	DT	the
Hamas	JJ	<unknown>
atrocities	NNS	atrocity
on	IN	on
October	NP	October
7	CD	@card@
,	,	,
2023	CD	@card@
.	SENT	.
<p>
Asked	VBN	ask
about	IN	about
the	DT	the
deal	NN	deal
as	IN	as
negotiations	NNS	negotiation
over	IN	over
its	PP$	its
second	JJ	second
phase	NN	phase
kick	NN	kick
into	IN	into
gear	NN	gear
,	,	,
Trump	NP	Trump
said	VBD	say
:	:	:
"	``	"
I	PP	I
have	VBP	have
no	DT	no
assurances	NNS	assurance
it	PP	it
will	MD	will
hold	VB	hold
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
'	POS	'
ve	JJ	<unknown>
seen	VBN	see
people	NNS	people
brutalised	VBD	brutalise
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
never	RB	never
...	:	...
Nobody	NN	nobody
'	POS	'
s	NN	S
ever	RB	ever
seen	VBN	see
anything	NN	anything
like	IN	like
it	PP	it
.	SENT	.
No	UH	no
,	,	,
I	PP	I
have	VBP	have
no	DT	no
guarantees	NNS	guarantee
that	IN	that
the	DT	the
peace	NN	peace
is	VBZ	be
going	VBG	go
to	TO	to
hold	VB	hold
.	SENT	.
"	``	"
<p>
This	DT	this
may	MD	may
be	VB	be
a	DT	a
reference	NN	reference
to	TO	to
the	DT	the
horrific	JJ	horrific
scenes	NNS	scene
that	WDT	that
emerged	VBD	emerge
following	VBG	follow
the	DT	the
October	NP	October
7	CD	@card@
massacres	NNS	massacre
,	,	,
which	WDT	which
claimed	VBD	claim
the	DT	the
lives	NNS	life
of	IN	of
around	RB	around
1,200	CD	@card@
Israelis	NNS	Israeli
.	SENT	.
<p>
Many	JJ	many
of	IN	of
the	DT	the
terrorists	NNS	terrorist
filmed	VBD	film
their	PP$	their
part	NN	part
in	IN	in
the	DT	the
attacks	NNS	attack
,	,	,
and	CC	and
Israel	NP	Israel
has	VBZ	have
compiled	VBN	compile
this	DT	this
footage	NN	footage
to	TO	to
show	VB	show
to	TO	to
journalists	NNS	journalist
and	CC	and
world	NN	world
leaders	NNS	leader
,	,	,
with	IN	with
Trump	NP	Trump
reportedly	RB	reportedly
set	VBD	set
to	TO	to
view	NN	view
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
.	SENT	.
<p>
During	IN	during
the	DT	the
briefing	NN	briefing
Trump	NP	Trump
was	VBD	be
also	RB	also
asked	VBN	ask
about	IN	about
his	PP$	his
previous	JJ	previous
comments	NNS	comment
that	IN	that
Israel	NP	Israel
is	VBZ	be
"	``	"
too	RB	too
small	JJ	small
"	''	"
and	CC	and
pressed	VBN	press
over	IN	over
controversial	JJ	controversial
proposals	NNS	proposal
to	TO	to
annex	VB	annex
parts	NNS	part
of	IN	of
the	DT	the
West	NP	West
Bank	NP	Bank
,	,	,
which	WDT	which
have	VBP	have
been	VBN	be
pushed	VBN	push
by	IN	by
far-right	JJ	far-right
members	NNS	member
of	IN	of
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
governing	VBG	govern
coalition	NN	coalition
.	SENT	.
<p>
Asked	VBN	ask
whether	IN	whether
he	PP	he
supports	VBZ	support
such	PDT	such
a	DT	a
plan	NN	plan
,	,	,
Trump	NP	Trump
responded	VBD	respond
:	:	:
"	``	"
Well	UH	well
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
going	VBG	go
to	TO	to
talk	VB	talk
about	IN	about
that	DT	that
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
certainly	RB	certainly
a	DT	a
small	JJ	small
country	NN	country
in	IN	in
terms	NNS	term
of	IN	of
land	NN	land
.	SENT	.
You	PP	you
see	VBP	see
this	DT	this
pen	NN	pen
,	,	,
this	DT	this
wonderful	JJ	wonderful
pen	NN	pen
?	SENT	?
My	PP$	my
desk	NN	desk
is	VBZ	be
the	DT	the
Middle	NP	Middle
East	NP	East
and	CC	and
the	DT	the
top	NN	top
of	IN	of
the	DT	the
pen	NN	pen
is	VBZ	be
Israel	NP	Israel
.	SENT	.
<p>
"	``	"
That	RB	that
'	''	'
s	NNS	<unknown>
not	RB	not
good	JJ	good
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
pretty	RB	pretty
