<p>
Palestinians	NPS	Palestinians
check	VBP	check
the	DT	the
damage	NN	damage
inside	IN	inside
a	DT	a
mosque	NN	mosque
which	WDT	which
was	VBD	be
hit	VBN	hit
in	IN	in
an	DT	an
Israeli	JJ	Israeli
air	NN	air
strike	NN	strike
,	,	,
in	IN	in
Jenin	NP	<unknown>
refugee	NN	refugee
camp	NN	camp
in	IN	in
the	DT	the
Israeli-occupied	JJ	Israeli-occupied
West	NP	West
Bank	NP	Bank
.	SENT	.
--	:	--
Reuters	NP	Reuters
<p>
WASHINGTON	NP	WASHINGTON
:	:	:
US	PP	us
secretaries	NNS	secretary
of	IN	of
state	NN	state
and	CC	and
defence	NN	defence
warned	VBN	warn
on	IN	on
Sunday	NP	Sunday
that	IN	that
the	DT	the
fighting	NN	fighting
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	<unknown>
could	MD	could
lead	VB	lead
to	TO	to
a	DT	a
broader	JJR	broad
conflict	NN	conflict
throughout	IN	throughout
the	DT	the
Middle	NP	Middle
East	NP	East
and	CC	and
America	NP	America
will	MD	will
retaliate	VB	retaliate
if	IN	if
its	PP$	its
troops	NNS	troop
were	VBD	be
attacked	VBN	attack
.	SENT	.
<p>
The	DT	the
two	CD	two
senior	JJ	senior
most	JJS	most
members	NNS	member
of	IN	of
the	DT	the
Biden	NP	Biden
administration	NN	administration
used	VBN	use
Sunday	NP	Sunday
talk	NN	talk
shows	VBZ	show
to	TO	to
claim	VB	claim
that	IN	that
Iran	NP	Iran
and	CC	and
its	PP$	its
proxies	NNS	proxy
wanted	VBD	want
to	TO	to
widen	VB	widen
the	DT	the
conflict	NN	conflict
,	,	,
but	CC	but
the	DT	the
United	NP	United
States	NPS	States
would	MD	would
do	VB	do
what	WP	what
it	PP	it
can	MD	can
to	TO	to
prevent	VB	prevent
this	DT	this
.	SENT	.
<p>
"	''	"
If	IN	if
any	DT	any
group	NN	group
or	CC	or
any	DT	any
country	NN	country
is	VBZ	be
looking	VBG	look
to	TO	to
widen	VB	widen
this	DT	this
conflict	NN	conflict
and	CC	and
take	VB	take
advantage	NN	advantage
of	IN	of
this	DT	this
very	RB	very
unfortunate	JJ	unfortunate
situation	NN	situation
that	IN	that
we	PP	we
see	VBP	see
,	,	,
our	PP$	our
advice	NN	advice
is	VBZ	be
:	:	:
do	VBP	do
n't	RB	n't
,	,	,
"	''	"
US	NP	US
Defence	NN	defence
Secretary	NP	Secretary
Lloyd	NP	Lloyd
Austin	NP	Austin
told	VBD	tell
ABC	NP	ABC
News	NP	News
.	SENT	.
"	``	"
We	PP	we
maintain	VBP	maintain
the	DT	the
right	NN	right
to	TO	to
defend	VB	defend
ourselves	PP	ourselves
,	,	,
and	CC	and
we	PP	we
wo	MD	wo
n't	RB	n't
hesitate	VB	hesitate
to	TO	to
take	VB	take
the	DT	the
appropriate	JJ	appropriate
action	NN	action
,	,	,
"	''	"
he	PP	he
warned	VBD	warn
.	SENT	.
<p>
In	IN	in
an	DT	an
interview	NN	interview
with	IN	with
CBS	NP	CBS
News	NP	News
,	,	,
US	NP	US
Secretary	NP	Secretary
of	IN	of
Antony	NP	Antony
Blinken	NP	<unknown>
was	VBD	be
