lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
pier	53	241	74.75	6.87	5.83	147.88	166.33	POSKW
rescue	129	1800	181.95	51.32	38.22	136.7	111.99	POSKW
encampment	81	1004	114.25	28.63	21.5	99.27	119.85	POSKW
centrist	32	160	45.13	4.56	3.8	84.35	163.28	POSKW
rough	25	113	35.26	3.22	2.73	70.0	166.51	POSKW
proposal	133	2976	187.59	84.85	61.6	63.61	75.42	POSKW
protester	142	3330	200.28	94.95	68.8	60.98	71.36	POSKW
pro	29	250	40.9	7.13	5.53	51.26	140.64	POSKW
three-phase	29	261	40.9	7.44	5.75	49.34	138.43	POSKW
cancer	31	342	43.72	9.75	7.39	43.23	127.06	POSKW
campus	96	2217	135.4	63.21	45.83	42.74	72.69	POSKW
beach	30	341	42.31	9.72	7.35	40.52	125.26	POSKW
divest	44	688	62.06	19.62	14.5	39.89	103.93	POSKW
endorse	78	1699	110.01	48.44	35.21	39.56	77.71	POSKW
cease-fire	106	2660	149.51	75.84	54.81	38.42	65.38	POSKW
accept	113	2908	159.38	82.92	59.86	38.27	63.12	POSKW
distinguish	49	878	69.11	25.03	18.37	35.94	93.64	POSKW
weather	29	366	40.9	10.44	7.83	34.8	118.69	POSKW
far-right	59	1194	83.22	34.04	24.83	34.75	83.87	POSKW
company	102	2644	143.86	75.39	54.41	33.86	62.46	POSKW
central	131	3733	184.77	106.44	76.57	32.62	53.8	POSKW
mission	94	2447	132.58	69.77	50.35	30.84	62.08	POSKW
coalition	76	1843	107.19	52.55	38.02	30.08	68.42	POSKW
faculty	37	628	52.19	17.91	13.18	29.64	97.81	POSKW
coast	40	713	56.42	20.33	14.92	29.59	94.04	POSKW
resignation	29	419	40.9	11.95	8.88	29.35	109.58	POSKW
scoop	29	421	40.9	12.0	8.92	29.17	109.24	POSKW
outline	46	896	64.88	25.55	18.67	29.13	86.99	POSKW
populated	35	581	49.37	16.57	12.21	29.02	99.5	POSKW
paint	33	529	46.54	15.08	11.14	28.85	102.1	POSKW
protest	199	6544	280.68	186.59	133.61	28.42	40.27	POSKW
license	30	459	42.31	13.09	9.69	28.06	105.51	POSKW
repair	25	343	35.26	9.78	7.29	27.07	113.15	POSKW
month	374	13929	527.5	397.15	283.41	26.87	28.19	POSKW
fair	39	742	55.01	21.16	15.48	25.78	88.89	POSKW
festival	62	1477	87.45	42.11	30.5	25.64	69.98	POSKW
external	51	1138	71.93	32.45	23.56	24.54	75.66	POSKW
university	86	2362	121.3	67.35	48.51	24.1	57.2	POSKW
disruption	35	651	49.37	18.56	13.59	24.08	90.7	POSKW
demonstrator	66	1655	93.09	47.19	34.1	23.97	65.44	POSKW
ethical	34	627	47.95	17.88	13.1	23.74	91.38	POSKW
election	91	2564	128.35	73.11	52.61	23.52	54.84	POSKW
heavy	84	2315	118.48	66.01	47.54	23.29	56.88	POSKW
edit	55	1303	77.57	37.15	26.91	23.05	70.47	POSKW
outspoken	23	336	32.44	9.58	7.11	22.94	108.8	POSKW
student	112	3390	157.97	96.66	69.39	22.55	48.16	POSKW
music	60	1490	84.63	42.48	30.71	22.35	66.31	POSKW
shipment	39	801	55.01	22.84	16.64	22.32	82.65	POSKW
propose	73	1952	102.96	55.66	40.13	22.17	59.65	POSKW
about	230	8174	324.4	233.06	166.53	22.09	32.77	POSKW
district	38	775	53.6	22.1	16.11	22.05	83.23	POSKW
reading	30	541	42.31	15.43	11.31	21.77	93.14	POSKW
syndicate	37	757	52.19	21.58	15.73	21.33	82.97	POSKW
provider	48	1112	67.7	31.71	22.99	21.21	72.42	POSKW
operation	248	8992	349.79	256.39	183.09	21.16	30.82	POSKW
tool	44	988	62.06	28.17	20.45	20.88	75.12	POSKW
accuracy	44	992	62.06	28.28	20.53	20.69	74.77	POSKW
quit	23	363	32.44	10.35	7.65	20.57	103.25	POSKW
party	181	6259	255.29	178.46	127.61	20.2	35.42	POSKW
