lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
rocket	427	3476	313.74	100.99	148.46	366.35	102.6	POSKW
indian	151	475	110.95	13.8	23.81	332.44	155.75	POSKW
surprise	306	2445	224.83	71.03	104.64	269.72	103.97	POSKW
border	577	7336	423.95	213.13	300.99	209.1	66.18	POSKW
infiltrate	104	413	76.41	12.0	19.67	192.95	145.71	POSKW
electricity	179	1278	131.52	37.13	55.42	183.81	111.94	POSKW
air	457	5757	335.78	167.26	236.36	169.59	67.0	POSKW
launch	573	7903	421.01	229.6	322.4	165.64	58.84	POSKW
caregiver	51	89	37.47	2.59	5.33	156.72	174.18	POSKW
conflict	793	12447	582.66	361.62	503.61	147.92	46.82	POSKW
situation	506	6989	371.79	203.05	285.09	145.64	58.71	POSKW
barrage	115	691	84.5	20.08	30.66	144.91	123.21	POSKW
escalation	240	2465	176.34	71.62	102.89	139.68	84.47	POSKW
fuel	287	3297	210.87	95.79	136.32	132.64	75.06	POSKW
unprecedented	229	2493	168.26	72.43	103.54	118.74	79.63	POSKW
infiltration	53	170	38.94	4.94	8.48	115.14	154.98	POSKW
land	337	4383	247.61	127.34	179.53	115.02	64.15	POSKW
siege	193	1961	141.81	56.97	81.93	114.65	85.36	POSKW
water	341	4510	250.55	131.03	184.52	111.18	62.65	POSKW
ground	502	7658	368.85	222.49	310.38	104.2	49.5	POSKW
well-recognized	43	120	31.59	3.49	6.2	102.36	160.25	POSKW
militant	575	9135	422.48	265.4	369.34	102.29	45.67	POSKW
terrorism	195	2116	143.28	61.48	87.9	101.79	79.9	POSKW
people-oriented	43	122	31.59	3.54	6.28	101.3	159.65	POSKW
qualitative	46	148	33.8	4.3	7.38	99.73	154.86	POSKW
invasion	233	2774	171.2	80.59	114.38	99.26	71.97	POSKW
intro	42	121	30.86	3.52	6.2	97.98	159.09	POSKW
footer	41	117	30.12	3.4	6.01	96.23	159.44	POSKW
gunman	126	1116	92.58	32.42	47.24	95.01	96.25	POSKW
side	422	6342	310.07	184.25	257.28	92.41	50.9	POSKW
bombing	247	3111	181.48	90.38	127.73	91.7	67.02	POSKW
meanwhile	288	3861	211.61	112.17	157.82	90.41	61.42	POSKW
escalate	218	2648	160.18	76.93	109.01	88.55	70.22	POSKW
fence	84	588	61.72	17.08	25.56	88.45	113.29	POSKW
fighter	308	4358	226.3	126.61	177.48	82.36	56.5	POSKW
condolence	61	347	44.82	10.08	15.52	81.52	126.55	POSKW
shock	126	1223	92.58	35.53	51.31	81.39	89.06	POSKW
artillery	93	747	68.33	21.7	31.95	81.36	103.58	POSKW
sphere	47	207	34.53	6.01	9.66	80.05	140.67	POSKW
unequivocally	73	503	53.64	14.61	21.91	78.4	114.35	POSKW
innocent	231	3011	169.73	87.48	123.32	78.38	63.96	POSKW
strike	576	9757	423.22	283.47	393.04	77.76	39.55	POSKW
conceive	43	178	31.59	5.17	8.41	77.15	143.74	POSKW
hamas	1082	20578	795.0	597.85	823.88	76.75	28.31	POSKW
defence	294	4196	216.02	121.91	170.79	76.5	55.7	POSKW
islamist	129	1313	94.78	38.15	54.85	76.38	85.21	POSKW
guide	85	682	62.45	19.81	29.17	74.47	103.66	POSKW
affect	164	1911	120.5	55.52	78.93	73.41	73.83	POSKW
attack	1157	22464	850.11	652.64	898.47	71.09	26.28	POSKW
citizen	296	4330	217.49	125.8	175.96	71.09	53.42	POSKW
sea	156	1809	114.62	52.56	74.74	70.6	74.25	POSKW
siren	76	603	55.84	17.52	25.83	67.67	104.48	POSKW
aircraft	99	934	72.74	27.14	39.29	67.22	91.32	POSKW
town	199	2622	146.22	76.18	107.3	65.57	62.99	POSKW
emergency	186	2393	136.66	69.52	98.1	65.35	65.13	POSKW
civilian	779	14457	572.37	420.02	579.53	64.63	30.7	POSKW
solidarity	204	2728	149.89	79.26	111.52	64.5	61.65	POSKW
condemn	349	5497	256.43	159.7	222.36	64.23	46.49	POSKW
mosque	101	998	74.21	28.99	41.8	63.18	87.62	POSKW
carrier	67	513	49.23	14.9	22.06	62.7	107.04	POSKW
blockade	199	2670	146.22	77.57	109.13	62.33	61.35	POSKW
region	436	7310	320.35	212.38	294.63	61.71	40.54	POSKW
pakistani	48	286	35.27	8.31	12.7	61.05	123.73	POSKW
ruler	52	333	38.21	9.67	14.64	60.98	119.18	POSKW
incursion	103	1065	75.68	30.94	44.43	59.18	83.92	POSKW
well-being	44	256	32.33	7.44	11.41	57.41	125.19	POSKW
terror	283	4366	207.94	126.84	176.83	56.36	48.44	POSKW
islamic	100	1045	73.48	30.36	43.55	56.29	83.04	POSKW
declare	204	2864	149.89	83.21	116.7	55.89	57.21	POSKW
massive	159	2057	116.83	59.76	84.29	55.05	64.63	POSKW
bombard	69	594	50.7	17.26	25.22	54.41	98.42	POSKW
arab	241	3593	177.08	104.39	145.83	54.27	51.65	POSKW
decade	203	2878	149.16	83.61	117.19	53.95	56.31	POSKW
foreigner	48	319	35.27	9.27	13.96	53.88	116.76	POSKW
victim	200	2829	146.95	82.19	115.21	53.53	56.52	POSKW
investigative	46	301	33.8	8.74	13.2	52.6	117.78	POSKW
embassy	99	1072	72.74	31.14	44.54	51.9	80.08	POSKW
retaliation	137	1718	100.66	49.91	70.56	51.43	67.41	POSKW
flight	84	843	61.72	24.49	35.26	51.07	86.36	POSKW
injure	246	3755	180.75	109.09	152.19	50.95	49.44	POSKW
pound	71	656	52.17	19.06	27.65	49.95	92.97	POSKW
densely	90	949	66.13	27.57	39.52	49.77	82.3	POSKW
populate	72	678	52.9	19.7	28.53	49.04	91.47	POSKW
sovereign	61	525	44.82	15.25	22.29	48.12	98.44	POSKW
battle	153	2051	112.42	59.59	83.83	48.04	61.43	POSKW
reservist	59	504	43.35	14.64	21.41	47.09	99.0	POSKW
essential	167	2325	122.7	67.55	94.79	46.93	57.98	POSKW
various	135	1746	99.19	50.73	71.55	46.77	64.66	POSKW
convey	58	495	42.62	14.38	21.03	46.36	99.07	POSKW
nation	276	4452	202.79	129.34	179.84	46.17	44.23	POSKW
historical	81	844	59.52	24.52	35.18	45.85	83.28	POSKW
hospital	363	6252	266.72	181.64	251.61	45.27	37.95	POSKW
supply	316	5285	232.18	153.54	213.04	45.23	40.77	POSKW
ongoing	417	7387	306.39	214.61	296.84	45.08	35.23	POSKW
price	135	1775	99.19	51.57	72.65	44.74	63.18	POSKW
terrorist	497	9145	365.17	265.69	366.75	43.42	31.54	POSKW
israel-hamas	238	3764	174.87	109.36	152.22	43.11	46.1	POSKW
violence	370	6481	271.86	188.29	260.59	42.42	36.32	POSKW
update	179	2664	131.52	77.4	108.14	40.55	51.81	POSKW
casualty	211	3288	155.03	95.53	133.09	40.47	47.5	POSKW
quote	110	1396	80.82	40.56	57.28	40.05	66.35	POSKW
country	671	13087	493.02	380.21	523.31	39.89	25.84	POSKW
airstrike	264	4363	193.98	126.76	176.0	39.84	41.91	POSKW
concept	51	446	37.47	12.96	18.9	39.24	97.22	POSKW
rate	60	579	44.09	16.82	24.31	39.16	89.53	POSKW
resolution	189	2885	138.87	83.82	116.93	39.14	49.44	POSKW
deadly	225	3605	165.32	104.74	145.68	38.69	44.87	POSKW
legitimate	86	1001	63.19	29.08	41.35	38.59	73.93	POSKW
tweet	65	663	47.76	19.26	27.69	38.33	85.04	POSKW
assault	277	4668	203.53	135.62	188.09	38.3	40.05	POSKW
viable	51	454	37.47	13.19	19.21	38.14	95.86	POSKW
blast	82	947	60.25	27.51	39.14	37.45	74.6	POSKW
televised	45	375	33.06	10.89	15.98	37.29	100.86	POSKW
crisis	296	5090	217.49	147.88	204.87	37.2	38.1	POSKW
missile	212	3388	155.77	98.43	136.93	36.83	45.11	POSKW
rage	93	1146	68.33	33.29	47.13	36.48	68.95	POSKW
neighbour	81	942	59.52	27.37	38.91	36.42	74.0	POSKW
bombardment	229	3741	168.26	108.69	151.01	36.33	43.02	POSKW
