lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
surprise	712	2039	248.6	61.94	220.2	789.98	120.21	POSKW
rocket	828	3075	289.11	93.42	312.41	660.79	102.32	POSKW
terrorist	1472	8170	513.97	248.2	771.77	557.25	69.74	POSKW
weekend	581	2073	202.86	62.98	212.43	490.65	105.24	POSKW
twitter	386	1158	134.78	35.18	123.59	406.18	117.2	POSKW
militant	1311	8399	457.75	255.16	777.21	335.84	56.84	POSKW
formerly	314	932	109.64	28.31	99.73	334.53	117.9	POSKW
electricity	339	1118	118.37	33.96	116.62	317.84	110.81	POSKW
citizen	737	3889	257.33	118.15	370.28	313.71	74.14	POSKW
festival	344	1195	120.11	36.3	123.19	301.3	107.16	POSKW
innocent	554	2688	193.44	81.66	259.5	281.41	81.26	POSKW
border	1070	6843	373.6	207.89	633.38	275.59	57.0	POSKW
invasion	517	2490	180.52	75.64	240.69	266.48	81.88	POSKW
music	323	1227	112.78	37.28	124.07	249.39	100.63	POSKW
hamas	2380	19280	831.01	585.72	1733.72	236.75	34.63	POSKW
kibbutz	338	1384	118.02	42.05	137.83	232.47	94.93	POSKW
hundred	848	5327	296.09	161.83	494.26	230.55	58.64	POSKW
launch	1087	7389	379.54	224.47	678.44	229.45	51.35	POSKW
appalling	182	475	63.55	14.43	52.59	223.02	125.98	POSKW
unaccounted	103	138	35.96	4.19	19.29	214.22	158.24	POSKW
incursion	254	914	88.69	27.77	93.49	211.99	104.63	POSKW
unprecedented	448	2274	156.42	69.08	217.88	207.48	77.46	POSKW
disinformation	111	182	38.76	5.53	23.45	202.15	150.06	POSKW
know	1280	9478	446.93	287.94	861.1	194.99	43.27	POSKW
wake	332	1542	115.92	46.85	150.0	183.48	84.88	POSKW
carrier	156	424	54.47	12.88	46.42	183.22	123.5	POSKW
infiltrate	145	372	50.63	11.3	41.38	180.81	127.01	POSKW
morning	575	3438	200.77	104.44	321.21	179.9	63.12	POSKW
defend	543	3194	189.59	97.03	299.12	177.51	64.59	POSKW
gunman	248	994	86.59	30.2	99.41	176.46	96.58	POSKW
slaughter	258	1093	90.08	33.2	108.14	167.81	92.27	POSKW
friend	463	2639	161.66	80.17	248.29	164.17	67.39	POSKW
attack	2435	21186	850.21	643.62	1890.68	157.27	27.66	POSKW
terrorism	367	1944	128.14	59.06	184.98	154.89	73.81	POSKW
horrific	290	1394	101.26	42.35	134.79	150.05	82.04	POSKW
siege	342	1812	119.41	55.05	172.41	144.26	73.79	POSKW
missing	137	416	47.84	12.64	44.26	142.14	116.41	POSKW
kidnap	373	2072	130.24	62.95	195.7	140.92	69.67	POSKW
holiday	169	611	59.01	18.56	62.43	140.12	104.28	POSKW
fuel	497	3087	173.53	93.78	286.87	139.69	59.67	POSKW
elderly	228	1001	79.61	30.41	98.37	139.52	89.44	POSKW
yesterday	280	1381	97.77	41.95	132.95	137.62	79.89	POSKW
barbaric	123	356	42.95	10.82	38.34	134.86	119.53	POSKW
kidnapping	141	464	49.23	14.1	48.43	132.56	110.96	POSKW
violence	824	6027	287.71	183.1	548.37	132.07	44.44	POSKW
image	846	6228	295.39	189.2	566.22	132.04	43.83	POSKW
unequivocally	136	440	47.49	13.37	46.1	130.64	112.14	POSKW
airstrike	597	4030	208.45	122.43	370.36	129.08	52.0	POSKW
jewish	809	5938	282.47	180.39	540.05	127.82	44.11	POSKW
user	253	1239	88.34	37.64	119.42	126.15	80.49	POSKW
blast	195	834	68.09	25.34	82.36	124.82	91.52	POSKW
terror	593	4056	207.05	123.22	372.12	122.5	50.77	POSKW
bloody	196	857	68.44	26.04	84.28	120.79	89.76	POSKW
phone	333	1883	116.27	57.2	177.37	120.44	68.1	POSKW
unfold	251	1254	87.64	38.1	120.46	120.16	78.81	POSKW
flight	179	748	62.5	22.72	74.2	119.11	93.35	POSKW
re	692	4992	241.62	151.65	454.96	117.25	45.75	POSKW
murder	455	2917	158.87	88.62	269.9	116.31	56.77	POSKW
evil	179	765	62.5	23.24	75.56	114.72	91.58	POSKW
civilian	1592	13644	555.87	414.5	1219.53	113.67	29.14	POSKW
icon	135	486	47.14	14.76	49.71	112.6	104.59	POSKW
declare	416	2652	145.25	80.57	245.57	108.19	57.29	POSKW
fence	140	532	48.88	16.16	53.79	108.04	100.61	POSKW
parent	289	1613	100.91	49.0	152.24	107.94	69.25	POSKW
rampage	143	552	49.93	16.77	55.63	107.8	99.43	POSKW
condemn	697	5149	243.37	156.42	467.93	107.22	43.49	POSKW
air	731	5483	255.24	166.57	497.38	105.39	42.04	POSKW
water	596	4255	208.1	129.26	388.29	105.16	46.74	POSKW
daughter	270	1482	94.27	45.02	140.23	104.97	70.71	POSKW
organization	610	4397	212.99	133.58	400.77	103.68	45.83	POSKW
musk	98	293	34.22	8.9	31.3	103.53	117.43	POSKW
