lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
prisoner	280	3872	465.89	110.06	69.74	368.91	123.56	POSKW
agreement	330	5433	549.08	154.43	96.8	352.79	112.19	POSKW
phase	227	2817	377.7	80.07	51.13	335.53	130.03	POSKW
effect	170	2144	282.86	60.94	38.87	247.16	129.1	POSKW
president-elect	94	591	156.41	16.8	11.51	240.44	161.2	POSKW
ceasefire	444	11424	738.77	324.73	199.34	226.96	77.86	POSKW
reader	121	1166	201.33	33.14	21.62	226.05	143.46	POSKW
kindly	50	99	83.19	2.81	2.5	221.87	186.91	POSKW
deal	352	8586	585.69	244.06	150.13	200.84	82.35	POSKW
inauguration	72	443	119.8	12.59	8.65	186.73	161.95	POSKW
exchange	221	4593	367.72	130.56	80.86	168.32	95.19	POSKW
fundraising	49	187	81.53	5.32	3.96	165.72	175.52	POSKW
female	76	648	126.46	18.42	12.16	156.77	149.14	POSKW
lend	49	212	81.53	6.03	4.38	155.58	172.47	POSKW
mediator	133	2090	221.3	59.41	37.34	150.83	115.34	POSKW
truce	162	3027	269.55	86.04	53.56	145.5	103.21	POSKW
return	327	8965	544.09	254.83	156.07	145.08	72.41	POSKW
reconstruction	85	926	141.43	26.32	16.98	142.52	137.24	POSKW
chip	50	264	83.19	7.5	5.27	142.29	166.9	POSKW
implementation	77	754	128.12	21.43	13.96	141.9	142.68	POSKW
negotiation	200	4516	332.78	128.37	79.21	132.07	88.65	POSKW
reunite	67	624	111.48	17.74	11.61	128.78	145.09	POSKW
last-minute	38	153	63.23	4.35	3.21	125.17	174.26	POSKW
finalise	37	158	61.56	4.49	3.28	118.28	172.8	POSKW
six-week	61	564	101.5	16.03	10.5	117.95	145.44	POSKW
release	401	12872	667.22	365.89	222.94	117.14	58.33	POSKW
gradual	34	133	56.57	3.78	2.81	113.61	174.94	POSKW
withdrawal	106	1815	176.37	51.59	32.27	107.61	109.47	POSKW
versa	24	48	39.93	1.36	1.21	106.12	186.78	POSKW
well-rounded	25	66	41.6	1.88	1.53	99.57	182.74	POSKW
malay	22	42	36.61	1.19	1.07	98.87	187.37	POSKW
first-time	22	43	36.61	1.22	1.09	98.06	187.08	POSKW
initial	105	1929	174.71	54.83	34.16	96.65	104.45	POSKW
swap	55	616	91.51	17.51	11.27	89.87	135.76	POSKW
office	212	6093	352.75	173.19	105.9	83.92	68.28	POSKW
epic	25	97	41.6	2.76	2.05	83.87	175.13	POSKW
wait	121	2660	201.33	75.61	46.71	83.8	90.79	POSKW
fragile	60	850	99.83	24.16	15.28	76.94	122.06	POSKW
displace	212	6343	352.75	180.3	110.1	75.62	64.7	POSKW
detainee	58	816	96.51	23.19	14.68	74.96	122.49	POSKW
respected	28	170	46.59	4.83	3.33	73.23	162.41	POSKW
rebuild	74	1312	123.13	37.29	23.28	71.63	107.01	POSKW
