lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
four-day	94	290	111.24	8.3	9.07	290.66	172.22	POSKW
pause	216	2824	255.62	80.83	71.79	194.56	103.9	POSKW
hospital	323	6292	382.25	180.1	156.22	140.03	71.89	POSKW
fuel	209	3375	247.34	96.61	84.64	133.6	87.65	POSKW
summit	75	760	88.76	21.75	19.72	93.66	121.26	POSKW
incubator	35	151	41.42	4.32	4.39	89.54	162.2	POSKW
batch	38	188	44.97	5.38	5.34	88.95	157.25	POSKW
truce	169	3020	200.0	86.44	75.31	88.67	79.29	POSKW
patient	112	1675	132.54	47.94	42.2	81.87	93.74	POSKW
israel-hamas	190	3812	224.85	109.11	94.51	76.73	69.31	POSKW
extend	112	1814	132.54	51.92	45.48	71.2	87.41	POSKW
premature	32	185	37.87	5.3	5.12	67.04	150.93	POSKW
bombardment	180	3790	213.02	108.48	93.76	64.26	65.03	POSKW
indian	52	574	61.54	16.43	14.78	58.68	115.71	POSKW
child	449	12577	531.36	360.0	307.62	58.4	38.45	POSKW
baby	101	1747	119.53	50.01	43.64	56.62	82.01	POSKW
ministry	224	5310	265.09	151.99	130.69	56.39	54.23	POSKW
virtual	28	174	33.14	4.98	4.77	55.5	147.73	POSKW
battle	113	2091	133.73	59.85	52.05	55.04	76.33	POSKW
chart	26	154	30.77	4.41	4.25	53.48	149.88	POSKW
formerly	76	1170	89.94	33.49	29.43	52.89	91.47	POSKW
besieged	92	1585	108.88	45.37	39.6	51.99	82.35	POSKW
bombard	51	612	60.36	17.52	15.66	51.73	110.02	POSKW
situation	279	7216	330.18	206.55	177.0	51.35	46.07	POSKW
two-third	41	424	48.52	12.14	10.98	50.02	119.97	POSKW
foreigner	36	331	42.6	9.47	8.67	50.0	127.23	POSKW
medical	190	4450	224.85	127.38	109.58	49.74	55.35	POSKW
thai	38	378	44.97	10.82	9.82	48.46	122.43	POSKW
besiege	38	382	44.97	10.93	9.92	47.89	121.76	POSKW
minute-by-minute	26	186	30.77	5.32	5.01	45.88	141.0	POSKW
extraordinary	44	521	52.07	14.91	13.34	45.42	110.95	POSKW
command	76	1279	89.94	36.61	32.0	44.96	84.28	POSKW
twitter	83	1461	98.22	41.82	36.46	44.92	80.55	POSKW
humanitarian	430	12582	508.88	360.14	307.29	44.72	34.23	POSKW
water	192	4659	227.22	133.36	114.56	44.69	52.06	POSKW
respite	26	193	30.77	5.52	5.17	44.41	139.11	POSKW
quote	80	1426	94.67	40.82	35.57	42.19	79.5	POSKW
cessation	50	687	59.17	19.66	17.4	41.84	100.23	POSKW
electricity	78	1379	92.31	39.47	34.41	41.84	80.19	POSKW
complex	87	1627	102.96	46.57	40.48	41.4	75.42	POSKW
ground	287	7873	339.64	225.35	192.71	41.17	40.46	POSKW
milestone	27	228	31.95	6.53	6.02	40.89	132.16	POSKW
solution	157	3692	185.8	105.68	90.9	40.57	54.97	POSKW
south	159	3770	188.17	107.91	92.79	40.0	54.21	POSKW
reiterate	102	2109	120.71	60.37	52.21	38.19	66.65	POSKW
woman	306	8693	362.13	248.83	212.52	37.14	37.09	POSKW
ambulance	62	1037	73.37	29.68	25.95	37.11	84.79	POSKW
newborn	29	289	34.32	8.27	7.51	36.91	122.31	POSKW
pakistani	29	305	34.32	8.73	7.89	34.69	118.88	POSKW
resolution	127	2947	150.3	84.35	72.6	34.24	56.2	POSKW
ruler	31	354	36.69	10.13	9.09	33.53	113.43	POSKW
corridor	69	1285	81.66	36.78	31.98	33.14	75.78	POSKW
aggression	78	1552	92.31	44.42	38.49	32.15	70.04	POSKW
toll	155	3900	183.43	111.63	95.76	31.7	48.67	POSKW
gunman	64	1178	75.74	33.72	29.33	31.53	76.78	POSKW
jail	60	1074	71.01	30.74	26.78	31.37	79.14	POSKW
sustainable	43	648	50.89	18.55	16.32	31.03	93.15	POSKW
civilian	469	14767	555.03	422.69	359.81	31.02	27.07	POSKW
generator	28	314	33.14	8.99	8.08	30.99	114.65	POSKW
two-state	95	2084	112.43	59.65	51.46	30.3	61.34	POSKW
minor	40	586	47.34	16.77	14.78	30.25	95.35	POSKW
abstain	37	526	43.79	15.06	13.3	29.37	97.65	POSKW
dual	39	589	46.15	16.86	14.83	28.04	92.98	POSKW
tunnel	92	2055	108.88	58.82	50.7	27.85	59.7	POSKW
terrorism	97	2214	114.79	63.37	54.58	27.53	57.72	POSKW
hostility	95	2154	112.43	61.66	53.11	27.51	58.33	POSKW
health	271	7971	320.71	228.16	194.64	27.39	33.72	POSKW
facility	122	2996	144.38	85.76	73.63	27.24	50.95	POSKW
underline	27	332	31.95	9.5	8.48	26.5	108.31	POSKW
relentless	61	1188	72.19	34.01	29.5	26.46	71.91	POSKW
trap	62	1216	73.37	34.81	30.18	26.45	71.3	POSKW
facilitate	79	1709	93.49	48.92	42.23	26.21	62.6	POSKW
foreign	206	5807	243.79	166.22	142.0	25.98	37.84	POSKW
unhindered	26	319	30.77	9.13	8.15	25.6	108.46	POSKW
extended	34	503	40.24	14.4	12.68	25.3	94.59	POSKW
conflict	404	12836	478.11	367.41	312.67	25.05	26.18	POSKW
hamas-run	79	1741	93.49	49.83	42.98	24.87	60.92	POSKW
mediation	34	512	40.24	14.66	12.89	24.57	93.21	POSKW
recall	53	1003	62.72	28.71	24.94	24.56	74.4	POSKW
happening	31	451	36.69	12.91	11.38	23.71	95.88	POSKW
development	98	2353	115.98	67.35	57.88	23.65	53.05	POSKW
fighting	141	3760	166.86	107.63	92.13	22.9	43.16	POSKW
relief	87	2035	102.96	58.25	50.11	22.87	55.47	POSKW
emphasise	44	796	52.07	22.78	19.84	22.5	78.25	POSKW
lack	111	2801	131.36	80.18	68.77	22.46	48.39	POSKW
entrance	39	667	46.15	19.09	16.67	22.36	82.95	POSKW
extension	32	492	37.87	14.08	12.37	22.32	91.57	POSKW
current	151	4134	178.7	118.33	101.19	21.86	40.65	POSKW
viable	31	474	36.69	13.57	11.93	21.83	92.01	POSKW
muslim	95	2316	112.43	66.29	56.94	21.76	51.63	POSKW
ongoing	250	7554	295.86	216.22	184.3	21.62	31.1	POSKW
bombing	123	3235	145.56	92.6	79.3	21.16	44.48	POSKW
immediate	187	5399	221.3	154.54	131.92	20.89	35.53	POSKW
underscore	53	1077	62.72	30.83	26.69	20.74	68.19	POSKW
mostly	132	3558	156.21	101.84	87.14	20.47	42.14	POSKW
nation	162	4566	191.72	130.7	111.66	20.45	37.85	POSKW
arab	136	3698	160.95	105.85	90.54	20.3	41.3	POSKW
elderly	56	1173	66.27	33.58	29.02	20.27	65.49	POSKW
convey	32	521	37.87	14.91	13.06	20.15	86.99	POSKW
sustained	34	580	40.24	16.6	14.5	19.59	83.17	POSKW
temporary	86	2109	101.78	60.37	51.84	19.3	51.08	POSKW
bilateral	26	388	30.77	11.11	9.78	19.07	93.91	POSKW
economic	72	1684	85.21	48.2	41.47	18.93	55.48	POSKW
cross	108	2832	127.81	81.06	69.43	18.81	44.76	POSKW
