lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
chef	83	90	80.04	2.59	5.01	353.57	187.46	POSKW
worker	307	3178	296.05	91.47	101.0	283.4	105.58	POSKW
misidentification	33	16	31.82	0.46	1.42	172.75	194.29	POSKW
convoy	126	949	121.5	27.31	31.16	171.32	126.58	POSKW
famine	173	1934	166.83	55.66	61.06	142.68	99.93	POSKW
consulate	65	310	62.68	8.92	10.87	132.73	150.16	POSKW
iranian	168	2010	162.01	57.85	63.12	124.44	94.75	POSKW
encampment	109	976	105.11	28.09	31.45	121.74	115.64	POSKW
campus	172	2141	165.86	61.62	67.04	119.2	91.65	POSKW
logo	45	162	43.39	4.66	6.0	111.46	161.19	POSKW
six-month	32	67	30.86	1.93	2.87	105.97	176.47	POSKW
college	120	1290	115.72	37.13	40.86	104.93	102.83	POSKW
mistake	108	1089	104.15	31.34	34.69	103.41	107.47	POSKW
charity	95	887	91.61	25.53	28.46	100.7	112.82	POSKW
ironclad	40	142	38.57	4.09	5.27	99.95	161.68	POSKW
unload	35	107	33.75	3.08	4.12	95.57	166.55	POSKW
drone	178	2563	171.65	73.77	79.44	93.79	79.77	POSKW
trespassing	32	103	30.86	2.96	3.91	84.83	164.94	POSKW
lawn	36	148	34.72	4.26	5.33	81.76	156.28	POSKW
celebrity	54	373	52.07	10.74	12.38	80.19	131.63	POSKW
officer	160	2391	154.29	68.82	73.93	77.94	76.62	POSKW
investigation	170	2621	163.93	75.44	80.89	77.27	73.94	POSKW
suspend	129	1759	124.4	50.63	54.72	75.75	84.3	POSKW
passover	35	170	33.75	4.89	5.94	70.49	149.35	POSKW
heartbroken	39	218	37.61	6.27	7.45	70.2	142.81	POSKW
university	150	2298	144.65	66.14	70.95	69.16	74.49	POSKW
nypd	36	201	34.72	5.79	6.87	64.86	142.86	POSKW
divest	66	666	63.65	19.17	21.21	63.13	107.41	POSKW
affiliate	97	1263	93.54	36.35	39.42	62.09	88.05	POSKW
protester	187	3285	180.33	94.55	100.63	61.25	62.41	POSKW
publisher	71	778	68.47	22.39	24.61	60.35	101.42	POSKW
administrator	47	384	45.32	11.05	12.49	58.47	121.58	POSKW
meal	64	682	61.72	19.63	21.62	56.68	103.48	POSKW
syndicate	66	728	63.65	20.95	23.01	55.55	100.93	POSKW
imminent	75	905	72.32	26.05	28.4	54.78	94.08	POSKW
student	183	3319	176.47	95.53	101.49	54.71	59.52	POSKW
president	258	5212	248.79	150.01	158.53	54.23	49.54	POSKW
aid	488	11462	470.59	329.9	346.33	53.09	35.15	POSKW
policy	312	6663	300.87	191.77	202.15	52.9	44.29	POSKW
warehouse	43	360	41.47	10.36	11.68	52.02	120.03	POSKW
provider	82	1078	79.07	31.03	33.62	51.57	87.28	POSKW
employee	81	1101	78.11	31.69	34.26	47.86	84.56	POSKW
vehicle	130	2220	125.36	63.9	68.11	45.99	64.95	POSKW
nonprofit	37	303	35.68	8.72	9.85	45.91	121.43	POSKW
dual	53	575	51.11	16.55	18.2	45.72	102.16	POSKW
protect	232	4774	223.72	137.41	145.08	45.55	47.8	POSKW
external	80	1109	77.15	31.92	34.46	45.5	82.93	POSKW
protest	295	6448	284.47	185.59	195.42	45.33	42.07	POSKW
bill	66	832	63.65	23.95	26.03	44.75	90.64	POSKW
founder	57	658	54.97	18.94	20.72	44.72	97.5	POSKW
