lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
ghf	149	109	110.45	3.17	9.73	633.8	188.86	POSKW
distribution	311	1177	230.54	34.18	56.1	603.81	148.35	POSKW
flotilla	134	107	99.33	3.11	9.09	555.68	187.87	POSKW
yacht	73	46	54.11	1.34	4.49	323.34	190.36	POSKW
blockade	331	2538	245.37	73.71	108.17	313.24	107.6	POSKW
boat	115	288	85.25	8.36	15.19	294.15	164.26	POSKW
activist	309	2620	229.06	76.09	110.43	253.09	100.26	POSKW
swedish	75	109	55.6	3.17	6.94	251.33	178.45	POSKW
sail	86	194	63.75	5.63	10.56	233.33	167.52	POSKW
israeli-backed	56	50	41.51	1.45	4.0	224.38	186.48	POSKW
selfie	54	55	40.03	1.6	4.11	207.16	184.65	POSKW
exclusive	116	500	85.99	14.52	23.22	202.94	142.21	POSKW
shot	130	689	96.37	20.01	30.88	188.53	131.22	POSKW
distribute	168	1157	124.54	33.6	49.95	182.71	115.01	POSKW
cocktail	49	59	36.32	1.71	4.07	176.99	181.98	POSKW
subscriber	98	413	72.65	11.99	19.27	174.69	143.32	POSKW
voyage	46	53	34.1	1.54	3.73	168.91	182.72	POSKW
site	357	4123	264.64	119.74	168.9	166.5	75.39	POSKW
shooting	119	655	88.21	19.02	29.18	166.19	129.04	POSKW
deport	111	581	82.28	16.87	26.09	162.95	131.93	POSKW
please	236	2250	174.94	65.35	93.73	159.96	91.22	POSKW
siphon	41	49	30.39	1.42	3.39	148.51	182.11	POSKW
us-backed	67	221	49.67	6.42	10.86	143.8	154.22	POSKW
crew	114	700	84.51	20.33	30.69	141.77	122.43	POSKW
board	145	1116	107.49	32.41	47.54	136.52	107.33	POSKW
crowd	221	2238	163.83	65.0	92.71	134.47	86.38	POSKW
necessarily	100	572	74.13	16.61	25.34	134.24	126.77	POSKW
partnership	108	664	80.06	19.28	29.11	134.12	122.35	POSKW
detain	185	1735	137.14	50.39	72.39	128.96	92.52	POSKW
aid	704	11246	521.87	326.61	450.53	127.15	46.02	POSKW
incident	277	3241	205.34	94.13	132.63	125.49	74.27	POSKW
kneecap	45	98	33.36	2.85	5.39	124.44	168.55	POSKW
contractor	70	309	51.89	8.97	14.29	120.02	141.02	POSKW
passenger	63	247	46.7	7.17	11.69	119.02	146.74	POSKW
title	108	746	80.06	21.67	32.2	117.03	114.81	POSKW
try	491	7308	363.97	212.24	294.03	114.8	52.66	POSKW
starve	144	1248	106.75	36.25	52.48	114.06	98.61	POSKW
vessel	102	687	75.61	19.95	29.75	113.98	116.49	POSKW
nuclear	124	972	91.92	28.23	41.32	113.83	106.02	POSKW
dissatisfy	87	519	64.49	15.07	22.85	111.68	124.22	POSKW
campaigner	58	223	42.99	6.48	10.59	111.25	147.63	POSKW
gunfire	107	772	79.32	22.42	33.14	109.75	111.85	POSKW
legal	225	2551	166.79	74.09	104.66	109.25	76.97	POSKW
intrusion	87	543	64.49	15.77	23.75	106.24	121.41	POSKW
suspect	131	1127	97.11	32.73	47.43	104.95	99.16	POSKW
hub	74	404	54.86	11.73	18.02	104.2	129.52	POSKW
inaccuracy	86	545	63.75	15.83	23.79	103.22	120.44	POSKW
associated	85	550	63.01	15.97	23.94	99.6	119.1	POSKW
mee	91	654	67.46	18.99	28.09	93.81	112.12	POSKW
incendiary	44	151	32.62	4.39	7.35	91.83	152.59	POSKW
proscribe	48	188	35.58	5.46	8.9	90.75	146.79	POSKW
awareness	80	534	59.3	15.51	23.15	90.37	117.08	POSKW
food	414	6298	306.89	182.91	253.05	89.75	50.63	POSKW
deportation	75	482	55.6	14.0	21.0	88.58	119.54	POSKW
climate	95	738	70.42	21.43	31.41	88.31	106.66	POSKW
starvation	166	1820	123.05	52.86	74.88	86.49	79.81	POSKW
retrieve	66	389	48.93	11.3	17.15	85.83	124.96	POSKW
unrivalled	85	627	63.01	18.21	26.84	84.72	110.32	POSKW
coverage	148	1549	109.71	44.99	63.98	84.6	83.68	POSKW
deliver	308	4366	228.32	126.8	176.22	84.3	57.17	POSKW
editorial	121	1148	89.7	33.34	47.84	82.7	91.61	POSKW
centre	172	1961	127.5	56.95	80.42	82.51	76.49	POSKW
device	95	776	70.42	22.54	32.84	82.24	103.02	POSKW
operate	276	3808	204.6	110.59	153.97	81.93	59.65	POSKW
sanction	165	1857	122.31	53.93	76.23	81.39	77.6	POSKW
detention	109	995	80.8	28.9	41.62	79.48	94.63	POSKW
republish	86	671	63.75	19.49	28.54	79.46	106.35	POSKW
naval	61	362	45.22	10.51	15.95	78.75	124.54	POSKW
contact	195	2399	144.55	69.67	97.8	78.57	69.91	POSKW
lift	97	829	71.91	24.08	34.91	78.5	99.66	POSKW
irish	103	920	76.35	26.72	38.57	77.8	96.31	POSKW
content	273	3828	202.37	111.18	154.61	77.24	58.17	POSKW
independent	245	3316	181.62	96.31	134.26	76.87	61.39	POSKW
colleague	130	1340	96.37	38.92	55.42	76.51	84.93	POSKW
impose	177	2115	131.21	61.43	86.41	76.42	72.45	POSKW
disarm	52	274	38.55	7.96	12.29	75.84	131.55	POSKW
unpack	78	589	57.82	17.11	25.15	75.36	108.68	POSKW
deny	275	3915	203.85	113.7	157.97	74.27	56.78	POSKW
hungry	64	424	47.44	12.31	18.4	72.94	117.57	POSKW
volunteer	86	714	63.75	20.74	30.16	72.69	101.82	POSKW
access	284	4136	210.53	120.12	166.64	71.37	54.68	POSKW
band	49	259	36.32	7.52	11.61	71.25	131.38	POSKW
write	375	5918	277.98	171.88	237.26	71.01	47.17	POSKW
editor	127	1351	94.14	39.24	55.72	70.32	82.33	POSKW
adhere	104	1001	77.09	29.07	41.66	69.34	90.47	POSKW
complaint	116	1190	85.99	34.56	49.24	68.89	85.32	POSKW
steal	73	563	54.11	16.35	23.98	68.54	107.18	POSKW
witness	189	2441	140.1	70.89	99.16	67.37	65.6	POSKW
meal	80	666	59.3	19.34	28.13	67.35	101.62	POSKW
illegal	141	1624	104.52	47.17	66.54	66.16	75.62	POSKW
symbolic	58	389	42.99	11.3	16.85	65.14	116.76	POSKW
illegally	47	264	34.84	7.67	11.73	64.29	127.85	POSKW
button	48	276	35.58	8.02	12.22	64.08	126.46	POSKW
unacceptable	123	1358	91.18	39.44	55.84	63.17	79.22	POSKW
shoot	180	2347	133.43	68.16	95.27	62.57	64.75	POSKW
review	149	1809	110.45	52.54	73.82	61.97	71.06	POSKW
formula	42	219	31.13	6.36	9.84	61.89	132.15	POSKW
private	114	1227	84.51	35.64	50.56	61.67	81.36	POSKW
reflect	159	1990	117.87	57.8	81.02	61.41	68.39	POSKW
french	80	708	59.3	20.56	29.71	61.32	97.02	POSKW
refuse	207	2861	153.45	83.09	115.67	61.14	59.49	POSKW
ship	126	1432	93.4	41.59	58.74	60.86	76.77	POSKW
famine	156	1951	115.64	56.66	79.44	60.37	68.46	POSKW
impartiality	41	214	30.39	6.22	9.61	60.35	132.09	POSKW
gang	44	247	32.62	7.17	10.97	60.23	127.89	POSKW
intercept	98	1000	72.65	29.04	41.4	58.79	85.76	POSKW
sister	118	1323	87.47	38.42	54.33	58.68	77.92	POSKW
flour	60	449	44.48	13.04	19.19	58.67	109.31	POSKW
british	145	1781	107.49	51.73	72.61	58.65	70.05	POSKW
looting	41	222	30.39	6.45	9.92	58.21	130.0	POSKW
insight	88	855	65.23	24.83	35.55	57.71	89.72	POSKW
foundation	66	536	48.93	15.57	22.7	57.62	103.45	POSKW
attempt	281	4345	208.3	126.19	174.41	57.44	49.1	POSKW
organiser	58	439	42.99	12.75	18.74	55.86	108.51	POSKW
consent	67	567	49.67	16.47	23.9	55.04	100.4	POSKW
ms	73	653	54.11	18.96	27.37	55.01	96.2	POSKW
eyewitness	43	258	31.88	7.49	11.35	54.85	123.87	POSKW
desperate	105	1152	77.84	33.46	47.39	54.63	79.75	POSKW
privacy	93	963	68.94	27.97	39.81	54.26	84.56	POSKW
newspaper	145	1855	107.49	53.87	75.4	52.98	66.45	POSKW
hamas-led	127	1542	94.14	44.78	62.92	52.81	71.06	POSKW
relate	157	2076	116.38	60.29	84.19	52.55	63.49	POSKW
organisation	226	3372	167.53	97.93	135.65	52.4	52.44	POSKW
criminal	124	1496	91.92	43.45	61.08	52.35	71.62	POSKW
article	244	3729	180.87	108.3	149.79	52.03	50.19	POSKW
passport	41	248	30.39	7.2	10.9	51.84	123.37	POSKW
shore	44	285	32.62	8.28	12.4	51.5	119.04	POSKW
fee	91	962	67.46	27.94	39.7	51.01	82.85	POSKW
system	241	3698	178.65	107.4	148.51	50.66	49.82	POSKW
bottom	44	290	32.62	8.42	12.59	50.46	117.91	POSKW
european	122	1489	90.44	43.24	60.74	50.11	70.6	POSKW
yell	43	283	31.88	8.22	12.29	49.39	118.0	POSKW
charge	197	2912	146.03	84.57	117.21	47.14	53.3	POSKW
collect	105	1234	77.84	35.84	50.48	47.1	73.89	POSKW
crime	321	5390	237.95	156.54	215.31	47.05	41.27	POSKW
get	583	10996	432.17	319.35	436.55	46.34	30.02	POSKW
route	123	1560	91.18	45.31	63.45	45.95	67.22	POSKW
approach	188	2771	139.36	80.48	111.56	45.42	53.57	POSKW
genocide	334	5706	247.59	165.72	227.72	45.26	39.62	POSKW
mp	67	641	49.67	18.62	26.69	45.14	90.95	POSKW
organise	80	852	59.3	24.74	35.14	44.2	82.24	POSKW
box	50	403	37.06	11.7	17.08	44.13	104.0	POSKW
sale	87	968	64.49	28.11	39.78	43.97	78.57	POSKW
breach	115	1447	85.25	42.02	58.89	43.83	67.92	POSKW
cookie	47	367	34.84	10.66	15.61	43.38	106.3	POSKW
preference	42	303	31.13	8.8	13.01	43.09	111.86	POSKW
throw	99	1180	73.39	34.27	48.22	42.99	72.67	POSKW
licence	45	346	33.36	10.05	14.74	42.42	107.4	POSKW
lawyer	94	1104	69.68	32.06	45.17	42.22	73.95	POSKW
participant	62	592	45.96	17.19	24.66	41.91	91.1	POSKW
dawn	52	446	38.55	12.95	18.78	41.85	99.39	POSKW
up	209	3254	154.93	94.51	130.56	41.65	48.45	POSKW
allegedly	94	1118	69.68	32.47	45.69	41.03	72.86	POSKW
injury	136	1872	100.82	54.37	75.7	40.65	59.86	POSKW
immigration	75	808	55.6	23.47	33.29	40.5	81.28	POSKW
custody	69	716	51.15	20.79	29.6	40.1	84.38	POSKW
local	268	4480	198.67	130.11	179.01	40.07	41.7	POSKW
controversial	87	1012	64.49	29.39	41.43	39.93	74.78	POSKW
port	68	706	50.41	20.5	29.18	39.48	84.34	POSKW
medic	93	1126	68.94	32.7	45.96	38.93	71.3	POSKW
restriction	100	1255	74.13	36.45	51.09	38.36	68.15	POSKW
principle	113	1488	83.77	43.22	60.36	38.25	63.87	POSKW
newsletter	149	2156	110.45	62.62	86.9	38.23	55.28	POSKW
plane	66	688	48.93	19.98	28.43	38.02	84.01	POSKW
chaotic	42	333	31.13	9.67	14.14	37.94	105.2	POSKW
performance	49	431	36.32	12.52	18.1	37.93	97.48	POSKW
humanitarian	630	12382	467.01	359.61	490.57	37.89	25.99	POSKW
programme	98	1228	72.65	35.66	49.99	37.74	68.29	POSKW
investigate	122	1664	90.44	48.33	67.34	37.45	60.69	POSKW
complicity	64	662	47.44	19.23	27.37	37.42	84.65	POSKW
zone	166	2505	123.05	72.75	100.7	37.02	51.38	POSKW
systematic	58	573	42.99	16.64	23.79	36.92	88.38	POSKW
authority	311	5465	230.54	158.72	217.76	36.77	36.9	POSKW
run	273	4699	202.37	136.47	187.45	35.71	38.9	POSKW
accuse	342	6156	253.52	178.79	244.98	35.67	34.57	POSKW
analysis	124	1735	91.92	50.39	70.09	35.31	58.37	POSKW
advertising	47	424	34.84	12.31	17.76	34.94	95.54	POSKW
footage	143	2104	106.0	61.11	84.72	34.75	53.74	POSKW
sell	76	887	56.34	25.76	36.31	34.63	74.49	POSKW
celebrity	44	383	32.62	11.12	16.1	34.62	98.28	POSKW
instruct	55	548	40.77	15.92	22.73	34.48	87.69	POSKW
associate	109	1472	80.8	42.75	59.61	34.42	61.59	POSKW
post	358	6543	265.38	190.03	260.18	34.33	33.09	POSKW
government	655	13116	485.54	380.92	519.19	34.18	24.15	POSKW
incitement	44	388	32.62	11.27	16.29	33.92	97.29	POSKW
mainstream	51	492	37.81	14.29	20.47	33.87	90.28	POSKW
wound	222	3712	164.57	107.81	148.32	33.15	41.68	POSKW
reporting	77	922	57.08	26.78	37.66	33.09	72.27	POSKW
unlawful	54	545	40.03	15.83	22.58	33.06	86.65	POSKW
expert	141	2098	104.52	60.93	84.41	33.0	52.69	POSKW
dangerous	131	1910	97.11	55.47	76.95	32.8	54.58	POSKW
amnesty	47	441	34.84	12.81	18.4	32.74	92.48	POSKW
visa	63	696	46.7	20.21	28.62	32.31	79.17	POSKW
law	380	7090	281.69	205.91	281.63	32.29	31.08	POSKW
incite	42	374	31.13	10.86	15.68	31.88	96.54	POSKW
act	331	6059	245.37	175.97	240.91	31.46	32.94	POSKW
politically	61	674	45.22	19.57	27.71	31.28	79.16	POSKW
view	288	5148	213.49	149.51	204.95	31.18	35.25	POSKW
arrive	183	2970	135.66	86.26	118.87	31.01	44.52	POSKW
journey	56	607	41.51	17.63	25.0	29.87	80.77	POSKW
chaos	71	859	52.63	24.95	35.06	29.78	71.37	POSKW
email	102	1417	75.61	41.15	57.27	29.67	59.02	POSKW
then	415	7976	307.64	231.64	316.35	29.19	28.18	POSKW
