lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
blockade	176	2693	381.78	76.25	36.96	278.18	133.41	POSKW
two-month	45	288	97.61	8.15	4.29	135.37	169.16	POSKW
famine	106	2001	229.93	56.65	27.15	134.11	120.93	POSKW
distribution	84	1404	182.21	39.75	19.17	121.45	128.37	POSKW
starvation	97	1889	210.41	53.48	25.59	118.33	118.93	POSKW
chariot	23	63	49.89	1.78	1.11	101.94	186.19	POSKW
food	184	6528	399.13	184.82	86.48	84.26	73.4	POSKW
starve	68	1324	147.51	37.49	17.93	82.97	118.95	POSKW
resume	93	2312	201.74	65.46	30.99	82.03	102.01	POSKW
aid	275	11675	596.53	330.55	153.96	78.2	57.38	POSKW
intensify	69	1595	149.67	45.16	21.44	67.58	107.29	POSKW
us-backed	28	260	60.74	7.36	3.71	66.74	156.76	POSKW
hunger	62	1400	134.49	39.64	18.84	62.7	108.95	POSKW
envoy	62	1458	134.49	41.28	19.58	59.28	106.06	POSKW
shortage	57	1268	123.64	35.9	17.07	58.82	109.99	POSKW
aim	124	4370	268.98	123.73	57.9	57.66	73.98	POSKW
sourced	17	89	36.88	2.52	1.37	56.93	174.42	POSKW
strive	29	354	62.91	10.02	4.93	56.15	145.03	POSKW
offensive	155	6094	336.23	172.54	80.51	54.98	64.35	POSKW
displacement	76	2196	164.86	62.17	29.27	52.55	90.46	POSKW
authentic	17	104	36.88	2.94	1.56	52.44	170.42	POSKW
lift	44	882	95.44	24.97	11.93	51.85	117.05	POSKW
intensified	24	257	52.06	7.28	3.62	51.57	150.95	POSKW
entertainment	23	236	49.89	6.68	3.34	51.03	152.76	POSKW
supply	140	5461	303.69	154.61	72.16	50.72	65.05	POSKW
exile	28	376	60.74	10.65	5.21	49.96	140.35	POSKW
humanitarian	265	12747	574.84	360.9	167.65	48.71	45.73	POSKW
malnutrition	37	690	80.26	19.54	9.37	47.47	121.7	POSKW
deepen	40	801	86.77	22.68	10.84	47.19	117.12	POSKW
worsen	44	963	95.44	27.27	12.97	46.4	111.12	POSKW
pressure	139	5614	301.52	158.95	74.12	45.79	61.93	POSKW
severe	62	1760	134.49	49.83	23.47	44.21	91.86	POSKW
enter	129	5163	279.83	146.18	68.18	43.58	62.75	POSKW
ocean	18	164	39.05	4.64	2.34	43.47	157.49	POSKW
fiction	15	104	32.54	2.94	1.53	43.09	166.81	POSKW
delivery	78	2539	169.2	71.89	33.72	43.04	80.73	POSKW
population	153	6528	331.89	184.82	86.08	42.84	56.92	POSKW
flour	29	480	62.91	13.59	6.56	42.36	128.94	POSKW
truck	78	2571	169.2	72.79	34.13	41.94	79.68	POSKW
intolerable	20	223	43.38	6.31	3.13	41.65	149.18	POSKW
crisis	129	5257	279.83	148.84	69.39	41.42	61.11	POSKW
rumor	17	153	36.88	4.33	2.19	41.4	157.95	POSKW
operation	195	9045	422.99	256.09	119.05	41.19	49.16	POSKW
rescuer	24	340	52.06	9.63	4.69	40.8	137.58	POSKW
sift	15	114	32.54	3.23	1.66	40.77	163.9	POSKW
yeah	17	157	36.88	4.45	2.24	40.67	156.97	POSKW
impose	70	2222	151.84	62.91	29.53	40.62	82.82	POSKW
european	55	1556	119.31	44.05	20.76	39.45	92.13	POSKW
limited	53	1511	114.97	42.78	20.15	37.51	91.52	POSKW
expanded	20	259	43.38	7.33	3.59	36.84	142.17	POSKW
collapse	59	1813	127.98	51.33	24.12	36.46	85.49	POSKW
contractor	23	356	49.89	10.08	4.88	35.95	132.77	POSKW
char	17	186	36.88	5.27	2.62	35.93	150.02	POSKW
diverse	25	427	54.23	12.09	5.82	35.33	127.08	POSKW
hungry	26	462	56.4	13.08	6.29	35.21	124.69	POSKW
condemnation	51	1481	110.63	41.93	19.74	34.95	90.06	POSKW
seasoned	14	125	30.37	3.54	1.79	34.28	158.25	POSKW
principle	52	1549	112.8	43.86	20.63	34.04	88.02	POSKW
gesture	26	483	56.4	13.67	6.56	33.5	121.94	POSKW
approve	57	1835	123.64	51.95	24.38	32.16	81.65	POSKW
prize	16	187	34.71	5.29	2.62	32.1	147.06	POSKW
desperation	18	247	39.05	6.99	3.41	31.5	139.24	POSKW
