lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
assassination	183	818	371.2	23.18	13.79	638.66	176.49	POSKW
aug	41	37	83.16	1.05	1.07	244.44	195.02	POSKW
commander	147	2071	298.17	58.69	30.56	235.23	134.22	POSKW
killing	179	3187	363.08	90.31	46.38	223.63	120.32	POSKW
retaliation	120	1735	243.41	49.17	25.56	187.24	132.78	POSKW
regional	152	2906	308.32	82.35	42.13	174.36	115.68	POSKW
assassinate	61	440	123.73	12.47	6.9	163.79	163.38	POSKW
tension	148	2946	300.2	83.48	42.63	161.36	112.97	POSKW
escalation	132	2573	267.75	72.91	37.27	147.8	114.39	POSKW
iranian	116	2062	235.29	58.43	30.01	145.19	120.42	POSKW
avenge	31	129	62.88	3.66	2.2	111.91	178.02	POSKW
jet	66	923	133.87	26.16	13.63	106.36	134.62	POSKW
lebanese	88	1890	178.5	53.56	27.25	86.72	107.68	POSKW
leader	274	10715	555.78	303.64	151.41	81.25	58.68	POSKW
proxy	63	1107	127.79	31.37	16.12	79.91	121.16	POSKW
region	210	7536	425.96	213.56	106.73	79.13	66.43	POSKW
submarine	20	73	40.57	2.07	1.28	76.59	180.59	POSKW
brace	30	237	60.85	6.72	3.68	76.0	160.24	POSKW
negotiator	56	979	113.59	27.74	14.26	71.45	121.48	POSKW
swearing-in	16	40	32.45	1.13	0.77	71.21	186.5	POSKW
senior	151	4950	306.29	140.27	70.28	70.82	74.35	POSKW
airline	25	174	50.71	4.93	2.74	68.62	164.55	POSKW
conflagration	26	195	52.74	5.53	3.04	68.12	162.06	POSKW
strike	250	10083	507.1	285.73	142.37	67.4	55.84	POSKW
chief	135	4338	273.83	122.93	61.63	66.2	76.07	POSKW
polio	27	226	54.77	6.4	3.49	65.8	158.12	POSKW
missile	116	3484	235.29	98.73	49.6	65.55	81.77	POSKW
wide	85	2162	172.41	61.27	30.96	64.94	95.13	POSKW
retaliate	51	907	103.45	25.7	13.2	63.8	120.39	POSKW
bodyguard	15	43	30.43	1.22	0.8	63.43	184.6	POSKW
fighter	135	4531	273.83	128.4	64.29	59.98	72.31	POSKW
revenge	36	488	73.02	13.83	7.22	59.75	136.31	POSKW
warship	28	286	56.8	8.1	4.33	59.09	150.05	POSKW
vow	94	2696	190.67	76.4	38.44	58.11	85.57	POSKW
inauguration	34	481	68.97	13.63	7.1	54.19	133.99	POSKW
carrier	36	544	73.02	15.42	7.99	53.75	130.27	POSKW
iran-backed	53	1140	107.51	32.31	16.44	52.12	107.57	POSKW
escalate	92	2774	186.61	78.61	39.49	51.58	81.44	POSKW
capital	76	2095	154.16	59.37	29.91	50.56	88.78	POSKW
near-daily	22	201	44.62	5.7	3.07	50.44	154.72	POSKW
mediator	77	2146	156.19	60.81	30.63	50.21	87.9	POSKW
de-escalation	29	380	58.82	10.77	5.64	49.67	138.1	POSKW
top	137	5012	277.89	142.03	70.94	49.07	64.71	POSKW
aircraft	47	986	95.33	27.94	14.23	47.82	109.34	POSKW
flight	44	883	89.25	25.02	12.77	47.47	112.41	POSKW
soar	30	433	60.85	12.27	6.38	46.89	132.88	POSKW
ally	135	5039	273.83	142.8	71.29	45.78	62.9	POSKW
negotiation	126	4590	255.58	130.07	64.98	45.64	65.09	POSKW
political	192	8179	389.45	231.78	115.34	43.09	50.76	POSKW
drone	84	2657	170.39	75.29	37.77	42.63	77.41	POSKW
talk	169	6964	342.8	197.35	98.28	42.5	53.86	POSKW
slay	26	364	52.74	10.32	5.37	41.86	134.56	POSKW
suburb	36	685	73.02	19.41	9.93	41.54	116.0	POSKW
rocket	107	3796	217.04	107.57	53.78	41.52	67.44	POSKW
thwart	25	369	50.71	10.46	5.43	38.22	131.62	POSKW
prolong	22	288	44.62	8.16	4.27	37.71	138.15	POSKW
blame	81	2677	164.3	75.86	38.0	37.29	73.65	POSKW
all-out	31	581	62.88	16.46	8.43	36.44	117.0	POSKW
further	161	6846	326.57	194.0	96.54	36.36	50.93	POSKW
deploy	51	1360	103.45	38.54	19.44	35.98	91.43	POSKW
de-escalate	21	283	42.6	8.02	4.19	35.05	136.62	POSKW
pakistani	22	312	44.62	8.84	4.6	34.98	133.85	POSKW
high-profile	24	379	48.68	10.74	5.55	34.24	127.7	POSKW
retaliatory	57	1670	115.62	47.32	23.8	33.83	83.83	POSKW
gap	30	590	60.85	16.72	8.54	33.22	113.79	POSKW
broad	64	2009	129.82	56.93	28.56	33.01	78.06	POSKW
movement	100	3790	202.84	107.4	53.6	32.49	61.52	POSKW
revolutionary	19	252	38.54	7.14	3.73	32.18	137.47	POSKW
tally	60	1867	121.7	52.91	26.55	31.53	78.8	POSKW
ceremony	43	1123	87.22	31.82	16.07	31.44	93.07	POSKW
guard	42	1093	85.19	30.97	15.64	30.89	93.35	POSKW
neither	20	293	40.57	8.3	4.31	30.8	132.04	POSKW
wing	50	1452	101.42	41.15	20.69	30.19	84.55	POSKW
martyr	41	1069	83.16	30.29	15.29	30.06	93.2	POSKW
bridge	27	530	54.77	15.02	7.67	29.97	113.91	POSKW
round	51	1504	103.45	42.62	21.43	29.88	83.29	POSKW
prayer	37	910	75.05	25.79	13.05	29.84	97.71	POSKW
bureau	26	501	52.74	14.2	7.26	29.54	115.16	POSKW
guest	23	404	46.65	11.45	5.88	29.19	121.18	POSKW
explosive	39	1050	79.11	29.76	15.0	27.06	90.67	POSKW
mosque	39	1060	79.11	30.04	15.14	26.61	89.91	POSKW
heighten	19	309	38.54	8.76	4.52	26.27	125.94	POSKW
provocation	15	193	30.43	5.47	2.87	26.12	139.05	POSKW
harsh	27	588	54.77	16.66	8.47	26.1	106.69	POSKW
timing	22	410	44.62	11.62	5.95	26.04	117.37	POSKW
launcher	18	284	36.51	8.05	4.16	25.7	127.75	POSKW
target	181	8672	367.14	245.75	121.98	25.22	39.61	POSKW
elusive	16	238	32.45	6.74	3.5	24.27	131.18	POSKW
responsibility	79	3054	160.24	86.55	43.17	24.24	59.73	POSKW
conflict	252	12988	511.16	368.06	182.42	24.06	32.55	POSKW
additional	67	2453	135.9	69.51	34.72	23.95	64.64	POSKW
projectile	22	441	44.62	12.5	6.38	23.77	112.49	POSKW
advisory	20	372	40.57	10.54	5.4	23.73	117.5	POSKW
axis	25	555	50.71	15.73	7.99	23.52	105.31	POSKW
heightened	19	341	38.54	9.66	4.96	23.52	119.81	POSKW
presence	58	2038	117.65	57.75	28.88	23.06	68.29	POSKW
numerous	41	1241	83.16	35.17	17.66	22.81	81.12	POSKW
advise	26	607	52.74	17.2	8.72	22.73	101.62	POSKW
prepare	79	3138	160.24	88.93	44.32	22.34	57.24	POSKW
fear	107	4661	217.04	132.08	65.69	22.14	48.67	POSKW
avert	17	292	34.48	8.27	4.26	22.13	122.59	POSKW
trigger	64	2372	129.82	67.22	33.56	22.13	63.54	POSKW
resistance	59	2142	119.68	60.7	30.33	21.57	65.39	POSKW
israeli-occupied	27	673	54.77	19.07	9.64	21.32	96.68	POSKW
defence	101	4389	204.87	124.38	61.86	21.09	48.89	POSKW
indian	25	601	50.71	17.03	8.63	20.9	99.43	POSKW
key	86	3601	174.44	102.05	50.8	20.49	52.37	POSKW
deployment	21	455	42.6	12.89	6.56	20.44	107.05	POSKW
scenario	26	655	52.74	18.56	9.38	20.18	95.87	POSKW
convention	30	827	60.85	23.44	11.81	19.96	88.78	POSKW
