<p>
JERUSALEM	NP	Jerusalem
:	:	:
The	DT	the
Israeli	JJ	Israeli
military	NN	military
said	VBD	say
on	IN	on
Wednesday	NP	Wednesday
it	PP	it
had	VBD	have
"	``	"
failed	VBN	fail
"	''	"
in	IN	in
its	PP$	its
response	NN	response
to	TO	to
a	DT	a
settler	NN	settler
attack	NN	attack
in	IN	in
the	DT	the
occupied	JJ	occupied
West	NP	West
Bank	NP	Bank
earlier	RBR	earlier
this	DT	this
month	NN	month
that	IN	that
Palestinian	JJ	Palestinian
officials	NNS	official
said	VBD	say
killed	VBN	kill
one	CD	one
man	NN	man
.	SENT	.
<p>
The	DT	the
August	NP	August
15	CD	@card@
raid	NN	raid
on	IN	on
the	DT	the
northern	JJ	northern
West	NP	West
Bank	NP	Bank
village	NN	village
of	IN	of
Jit	NP	Jit
came	VBD	come
amid	IN	amid
soaring	VBG	soar
violence	NN	violence
in	IN	in
the	DT	the
Palestinian	JJ	Palestinian
territory	NN	territory
during	IN	during
the	DT	the
Gaza	NP	Gaza
war	NN	war
and	CC	and
growing	VBG	grow
international	JJ	international
concern	NN	concern
over	IN	over
an	DT	an
uptick	NN	uptick
in	IN	in
attacks	NNS	attack
by	IN	by
Jewish	JJ	Jewish
settlers	NNS	settler
.	SENT	.
<p>
Major	NP	Major
General	NP	General
Avi	NP	Avi
Bluth	NP	Bluth
,	,	,
head	NN	head
of	IN	of
the	DT	the
military	NN	military
'	POS	'
s	NN	S
Central	NP	Central
Command	NP	Command
which	WDT	which
operates	VBZ	operate
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
,	,	,
was	VBD	be
quoted	VBN	quote
in	IN	in
a	DT	a
statement	NN	statement
as	IN	as
saying	VBG	say
the	DT	the
attack	NN	attack
was	VBD	be
"	``	"
a	DT	a
very	RB	very
serious	JJ	serious
terror	NN	terror
incident	NN	incident
in	IN	in
which	WDT	which
Israelis	NNS	Israeli
set	VBP	set
out	RP	out
to	TO	to
deliberately	RB	deliberately
harm	VB	harm
the	DT	the
residents	NNS	resident
of	IN	of
the	DT	the
town	NN	town
of	IN	of
Jit	NP	Jit
,	,	,
and	CC	and
we	PP	we
failed	VBD	fail
by	IN	by
not	RB	not
succeeding	VBG	succeed
to	TO	to
arrive	VB	arrive
earlier	RBR	earlier
to	TO	to
protect	VB	protect
them	PP	them
"	''	"
