<p>
During	IN	during
his	PP$	his
ride	NN	ride
to	TO	to
the	DT	the
police	NN	police
station	NN	station
,	,	,
the	DT	the
landlord	NN	landlord
suspected	VBN	suspect
of	IN	of
stabbing	VBG	stab
his	PP$	his
Palestinian	JJ	Palestinian
American	JJ	American
tenant	NN	tenant
and	CC	and
killing	VBG	kill
her	PP$	her
6-year-old	JJ	6-year-old
son	NN	son
told	VBD	tell
a	DT	a
sheriff	NN	sheriff
'	POS	'
s	JJ	<unknown>
police	NN	police
sergeant	NN	sergeant
the	DT	the
woman	NN	woman
was	VBD	be
a	DT	a
"	``	"
trained	JJ	trained
fighter	NN	fighter
"	''	"
who	WP	who
put	VBP	put
him	PP	him
in	IN	in
danger	NN	danger
:	:	:
"	``	"
They	PP	they
were	VBD	be
just	RB	just
like	IN	like
infested	VBN	infest
rats	NNS	rat
.	SENT	.
"	''	"
<p>
"	``	"
I	PP	I
was	VBD	be
afraid	JJ	afraid
for	IN	for
my	PP$	my
life	NN	life
,	,	,
"	''	"
Joseph	NP	Joseph
Czuba	NP	Czuba
said	VBD	say
in	IN	in
the	DT	the
back	NN	back
of	IN	of
a	DT	a
Will	NP	Will
County	NP	County
sheriff	NN	sheriff
'	POS	'
s	JJ	<unknown>
police	NN	police
vehicle	NN	vehicle
.	SENT	.
"	``	"
I	PP	I
was	VBD	be
afraid	JJ	afraid
for	IN	for
my	PP$	my
wife	NN	wife
.	SENT	.
I	PP	I
was	VBD	be
afraid	JJ	afraid
they	PP	they
were	VBD	be
going	VBG	go
to	TO	to
do	VB	do
jihad	NN	jihad
on	IN	on
me	PP	me
.	SENT	.
"	''	"
<p>
Jurors	NNS	juror
heard	VBD	hear
the	DT	the
remarks	NNS	remark
in	IN	in
a	DT	a
video	NN	video
played	VBN	play
Thursday	NP	Thursday
in	IN	in
a	DT	a
Will	NP	Will
County	NP	County
courtroom	NN	courtroom
where	WRB	where
Czuba	NP	Czuba
is	VBZ	be
on	IN	on
trial	NN	trial
for	IN	for
the	DT	the
October	NP	October
2023	CD	@card@
attack	NN	attack
on	IN	on
Hanan	NP	Hanan
Shaheen	NP	Shaheen
and	CC	and
the	DT	the
slaying	NN	slaying
of	IN	of
Wadee	NP	<unknown>
Al	NP	Al
Fayoumi	NP	<unknown>
,	,	,
6	CD	@card@
.	SENT	.
<p>
Prosecutors	NNS	prosecutor
rested	VBD	rest
their	PP$	their
case	NN	case
Thursday	NP	Thursday
after	IN	after
calling	VBG	call
their	PP$	their
final	JJ	final
witness	NN	witness
,	,	,
Will	NP	Will
County	NP	County
Sheriff	NP	Sheriff
'	POS	'
s	NN	S
Sgt.	NP	Sgt.
Patrick	NP	Patrick
Jones	NP	Jones
.	SENT	.
<p>
Jones	NP	Jones
responded	VBD	respond
to	TO	to
the	DT	the
scene	NN	scene
in	IN	in
Plainfield	NP	Plainfield
on	IN	on
Oct.	NP	Oct.
14	CD	@card@
,	,	,
2023	CD	@card@
,	,	,
and	CC	and
transported	VBD	transport
Czuba	NP	Czuba
to	TO	to
the	DT	the
sheriff	NN	sheriff
'	POS	'
s	JJ	<unknown>
office	NN	office
after	IN	after
the	DT	the
blood-covered	JJ	blood-covered
suspect	NN	suspect
was	VBD	be
first	RB	first
checked	VBN	check
for	IN	for
injuries	NNS	injury
at	IN	at
a	DT	a
hospital	NN	hospital
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
squad	NN	squad
car	NN	car
,	,	,
Czuba	NP	Czuba
begins	VBZ	begin
by	IN	by
making	VBG	make
unprompted	JJ	unprompted
comments	NNS	comment
about	IN	about
"	``	"
PLO	NP	PLO
,	,	,
"	``	"
possibly	RB	possibly
referring	VBG	refer
to	TO	to
the	DT	the
Palestine	NP	Palestine
Liberation	NP	Liberation
Organization	NP	Organization
.	SENT	.
<p>
"	``	"
I	PP	I
ca	MD	ca
n't	RB	n't
believe	VB	believe
all	PDT	all
these	DT	these
protests	NNS	protest
and	CC	and
people	NNS	people
that	WDT	that
are	VBP	be
supporting	VBG	support
PLO	NP	PLO
,	,	,
"	''	"
Czuba	NP	Czuba
can	MD	can
be	VB	be
heard	VBN	hear
saying	VBG	say
in	IN	in
the	DT	the
car	NN	car
.	SENT	.
"	``	"
It	PP	it
'	POS	'
s	NN	S
so	RB	so
evil	JJ	evil
...	:	...
It	PP	it
'	POS	'
s	NN	S
like	IN	like
Nazis	NNS	Nazi
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
crazy	JJ	crazy
.	SENT	.
"	''	"
<p>
Czuba	NP	Czuba
continues	VBZ	continue
to	TO	to
speak	VB	speak
without	IN	without
any	DT	any
questioning	VBG	question
from	IN	from
Jones	NP	Jones
,	,	,
mentioning	VBG	mention
his	PP$	his
safety	NN	safety
concerns	NNS	concern
.	SENT	.
<p>
Wadee	NP	<unknown>
Al	NP	Al
Fayoumi	NP	<unknown>
,	,	,
a	DT	a
6-year-old	JJ	6-year-old
Palestinian	JJ	Palestinian
American	JJ	American
boy	NN	boy
from	IN	from
Plainfield	NP	Plainfield
,	,	,
was	VBD	be
stabbed	VBN	stab
to	TO	to
death	NN	death
Oct.	NP	Oct.
14	CD	@card@
,	,	,
2023	CD	@card@
,	,	,
in	IN	in
an	DT	an
alleged	JJ	alleged
hate	NN	hate
crime	NN	crime
.	SENT	.
<p>
Provided	VBN	provide
<p>
Czuba	NP	Czuba
,	,	,
73	CD	@card@
,	,	,
is	VBZ	be
accused	VBN	accuse
of	IN	of
stabbing	VBG	stab
Shaheen	NP	Shaheen
and	CC	and
killing	VBG	kill
Wadee	NP	<unknown>
after	IN	after
becoming	VBG	become
radicalized	JJ	radicalized
by	IN	by
conservative	JJ	conservative
commentary	NN	commentary
about	IN	about
the	DT	the
war	NN	war
in	IN	in
Gaza	NP	Gaza
.	SENT	.
<p>
Speaking	VBG	speak
from	IN	from
the	DT	the
backseat	NN	backseat
of	IN	of
the	DT	the
squad	NN	squad
car	NN	car
,	,	,
Czuba	NP	Czuba
does	VBZ	do
not	RB	not
mention	VB	mention
Shaheen	NP	Shaheen
or	CC	or
Wadee	NP	<unknown>
by	IN	by
name	NN	name
but	CC	but
says	VBZ	say
he	PP	he
"	``	"
tried	VBD	try
to	TO	to
be	VB	be
his	PP$	his
friend	NN	friend
"	''	"
by	IN	by
buying	VBG	buy
the	DT	the
boy	NN	boy
toys	NNS	toy
.	SENT	.
He	PP	he
also	RB	also
says	VBZ	say
he	PP	he
had	VBD	have
"	``	"
tried	VBN	try
to	TO	to
help	VB	help
her	PP	her
out	RP	out
"	''	"
and	CC	and
that	IN	that
"	``	"
she	PP	she
did	VBD	do
n't	RB	n't
tell	VB	tell
me	PP	me
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
to	TO	to
get	VB	get
out	RP	out
for	IN	for
three	CD	three
days	NNS	day
,	,	,
"	''	"
Czuba	NP	Czuba
says	VBZ	say
in	IN	in
the	DT	the
video	NN	video
.	SENT	.
"	``	"
She	PP	she
would	MD	would
not	RB	not
leave	VB	leave
.	SENT	.
"	''	"
<p>
In	IN	in
earlier	JJR	early
testimony	NN	testimony
Thursday	NP	Thursday
,	,	,
a	DT	a
forensic	JJ	forensic
scientist	NN	scientist
told	VBD	tell
jurors	NNS	juror
that	IN	that
DNA	NN	DNA
from	IN	from
Wadee	NP	<unknown>
,	,	,
Shaheen	NP	Shaheen
and	CC	and
Czuba	NP	Czuba
was	VBD	be
likely	JJ	likely
in	IN	in
the	DT	the
blood	NN	blood
mixture	NN	mixture
found	VBN	find
on	IN	on
the	DT	the
base	NN	base
of	IN	of
the	DT	the
knife	NN	knife
and	CC	and
knife	NN	knife
handle	NN	handle
found	VBD	find
lodged	VBN	lodge
in	IN	in
the	DT	the
side	NN	side
of	IN	of
the	DT	the
young	JJ	young
boy	NN	boy
.	SENT	.
<p>
The	DT	the
scientist	NN	scientist
said	VBD	say
they	PP	they
do	VBP	do
not	RB	not
use	VB	use
the	DT	the
term	NN	term
"	``	"
match	VB	match
"	''	"
when	WRB	when
testing	VBG	test
a	DT	a
mixture	NN	mixture
of	IN	of
samples	NNS	sample
but	CC	but
that	IN	that
there	EX	there
was	VBD	be
"	``	"
very	RB	very
strong	JJ	strong
support	NN	support
"	''	"
to	TO	to
indicate	VB	indicate
the	DT	the
DNA	NN	DNA
of	IN	of
all	DT	all
three	CD	three
was	VBD	be
included	VBN	include
in	IN	in
the	DT	the
blood	NN	blood
mixture	NN	mixture
she	PP	she
tested	VBD	test
.	SENT	.
<p>
Wadee	NP	<unknown>
and	CC	and
Czuba	NP	Czuba
'	POS	'
s	NN	S
DNA	NN	DNA
were	VBD	be
also	RB	also
likely	RB	likely
found	VBN	find
in	IN	in
the	DT	the
sample	NN	sample
pulled	VBN	pull
from	IN	from
the	DT	the
landlord	NN	landlord
'	POS	'
s	JJ	<unknown>
blood-stained	JJ	blood-stained
pants	NNS	pant
,	,	,
she	PP	she
testified	VBD	testify
.	SENT	.
<p>
Speaking	VBG	speak
to	TO	to
a	DT	a
packed	JJ	packed
court	NN	court
Tuesday	NP	Tuesday
,	,	,
Shaheen	NP	Shaheen
told	VBD	tell
jurors	NNS	juror
Czuba	NP	Czuba
attacked	VBD	attack
her	PP	her
while	IN	while
yelling	VBG	yell
,	,	,
"	''	"
You	NP	You
Muslim	NP	Muslim
must	MD	must
die	VB	die
.	SENT	.
"	''	"
Shaheen	NP	Shaheen
said	VBD	say
Czuba	NP	Czuba
eventually	RB	eventually
left	VBD	leave
,	,	,
and	CC	and
she	PP	she
ran	VBD	run
to	TO	to
the	DT	the
bathroom	NN	bathroom
to	TO	to
call	VB	call
911	CD	@card@
.	SENT	.
<p>
But	CC	but
Czuba	NP	Czuba
returned	VBD	return
and	CC	and
attempted	VBD	attempt
to	TO	to
enter	VB	enter
the	DT	the
bathroom	NN	bathroom
,	,	,
Shaheen	NP	Shaheen
testified	VBD	testify
,	,	,
saying	VBG	say
she	PP	she
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
screaming	VBG	scream
,	,	,
screaming	VBG	scream
.	SENT	.
"	''	"
<p>
Joseph	NP	Joseph
Czuba	NP	Czuba
stands	VBZ	stand
before	IN	before
Circuit	NP	Circuit
Judge	NP	Judge
Dave	NP	Dave
Carlson	NP	Carlson
for	IN	for
his	PP$	his
arraignment	NN	arraignment
in	IN	in
the	DT	the
murder	NN	murder
of	IN	of
6-year-old	JJ	6-year-old
Wadea	NP	<unknown>
Al-Fayoume	NP	<unknown>
,	,	,
at	IN	at
the	DT	the
Will	NP	Will
County	NP	County
Courthouse	NN	courthouse
in	IN	in
Joliet	NP	Joliet
in	IN	in
2023	CD	@card@
.	SENT	.
<p>
Charles	NP	Charles
Rex	NP	Rex
Arbogast/AP	NP	<unknown>
file	NN	file
<p>
Wadee	NP	<unknown>
had	VBD	have
been	VBN	be
stabbed	VBN	stab
26	CD	@card@
times	NNS	time
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
Will	NP	Will
County	NP	County
sheriff	NN	sheriff
'	POS	'
s	NN	S
office	NN	office
.	SENT	.
<p>
When	WRB	when
police	NN	police
officers	NNS	officer
responding	VBG	respond
to	TO	to
Shaheen	NP	Shaheen
'	POS	'
s	NN	S
911	CD	@card@
call	NN	call
found	VBN	find
Czuba	NP	Czuba
,	,	,
he	PP	he
"	``	"
had	VBD	have
blood	NN	blood
all	RB	all
over	IN	over
his	PP$	his
body	NN	body
,	,	,
all	DT	all
over	IN	over
his	PP$	his
hands	NNS	hand
and	CC	and
he	PP	he
was	VBD	be
sweating	VBG	sweat
profusely	RB	profusely
,	,	,
"	``	"
and	CC	and
there	EX	there
were	VBD	be
"	``	"
a	DT	a
few	JJ	few
knives	NNS	knife
laying	VBG	lay
around	IN	around
him	PP	him
,	,	,
"	''	"
Deputy	NP	Deputy
Sheriff	NP	Sheriff
Matthew	NP	Matthew
Starcevich	NP	Starcevich
testified	VBD	testify
Wednesday	NP	Wednesday
.	SENT	.
<p>
Deputies	NNS	deputy
also	RB	also
noticed	VBD	notice
a	DT	a
knife	NN	knife
holster	NN	holster
on	IN	on
Czuba	NP	Czuba
'	POS	'
s	NN	S
waistband	NN	waistband
,	,	,
which	WDT	which
Starcevich	NP	Starcevich
recognized	VBD	recognize
as	IN	as
a	DT	a
sheath	NN	sheath
for	IN	for
a	DT	a
ScubaPro	NP	<unknown>
dive	NN	dive
knife	NN	knife
.	SENT	.
That	DT	that
same	JJ	same
sheath	NN	sheath
was	VBD	be
shown	VBN	show
to	TO	to
jurors	NNS	juror
.	SENT	.
<p>
An	DT	an
investigator	NN	investigator
with	IN	with
the	DT	the
Will	NP	Will
County	NP	County
sheriff	NN	sheriff
'	POS	'
s	NN	S
office	NN	office
testified	VBD	testify
Wednesday	NP	Wednesday
that	IN	that
the	DT	the
knife	NN	knife
found	VBD	find
in	IN	in
the	DT	the
side	NN	side
of	IN	of
Wadee	NP	<unknown>
'	POS	'
s	NN	S
abdomen	NN	abdomen
was	VBD	be
also	RB	also
manufactured	VBN	manufacture
by	IN	by
ScubaPro	NP	<unknown>
.	SENT	.
<p>
Czuba	NP	Czuba
has	VBZ	have
pleaded	VBN	plead
not	RB	not
guilty	JJ	guilty
to	TO	to
three	CD	three
counts	NNS	count
of	IN	of
first-degree	NN	first-degree
murder	NN	murder
,	,	,
one	CD	one
count	NN	count
of	IN	of
attempted	JJ	attempted
murder	NN	murder
,	,	,
two	CD	two
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
hate	NN	hate
crime	NN	crime
.	SENT	.
<p>
After	IN	after
prosecutors	NNS	prosecutor
rested	VBD	rest
their	PP$	their
case	NN	case
,	,	,
Czuba	NP	Czuba
waived	VBD	waive
his	PP$	his
right	NN	right
to	TO	to
testify	VB	testify
.	SENT	.
His	PP$	his
defense	NN	defense
lawyers	NNS	lawyer
instead	RB	instead
called	VBD	call
just	RB	just
two	CD	two
Will	NP	Will
County	NP	County
law	NN	law
enforcement	NN	enforcement
officers	NNS	officer
as	IN	as
witnesses	NNS	witness
,	,	,
asking	VBG	ask
them	PP	them
if	IN	if
on	IN	on
the	DT	the
day	NN	day
of	IN	of
the	DT	the
attack	NN	attack
Shaheen	NP	Shaheen
told	VBD	tell
them	PP	them
of	IN	of
certain	JJ	certain
comments	NNS	comment
she	PP	she
later	RBR	later
related	JJ	related
in	IN	in
her	PP$	her
testimony	NN	testimony
Tuesday	NP	Tuesday
.	SENT	.
<p>
Will	MD	will
County	NP	County
Sheriff	NP	Sheriff
'	POS	'
s	NN	S
detective	NN	detective
Michael	NP	Michael
Earnest	NP	Earnest
testified	VBD	testify
that	IN	that
Shaheen	NP	Shaheen
never	RB	never
mentioned	VBD	mention
Czuba	NP	Czuba
telling	VBG	tell
Wadee	NP	<unknown>
,	,	,
"	``	"
Do	VBP	do
n't	RB	n't
tell	VB	tell
people	NNS	people
I	PP	I
killed	VBD	kill
your	PP$	your
mom	NN	mom
,	,	,
"	``	"
when	WRB	when
he	PP	he
interviewed	VBD	interview
her	PP	her
that	DT	that
day	NN	day
.	SENT	.
<p>
But	CC	but
he	PP	he
also	RB	also
mentioned	VBD	mention
she	PP	she
was	VBD	be
"	``	"
distraught	JJ	distraught
"	''	"
and	CC	and
that	IN	that
her	PP$	her
answers	NNS	answer
to	TO	to
his	PP$	his
questions	NNS	question
were	VBD	be
"	``	"
very	RB	very
short	JJ	short
.	SENT	.
"	''	"
<p>
Prosecutors	NNS	prosecutor
and	CC	and
defense	NN	defense
attorneys	NNS	attorney
are	VBP	be
expected	VBN	expect
to	TO	to
make	VB	make
their	PP$	their
closing	NN	closing
arguments	NNS	argument
Friday	NP	Friday
.	SENT	.
<p>
The	DT	the
task	NN	task
force	NN	force
was	VBD	be
created	VBN	create
following	VBG	follow
Donald	NP	Donald
Trump	NP	Trump
'	POS	'
s	JJ	<unknown>
executive	JJ	executive
order	NN	order
on	IN	on
"	``	"
Additional	JJ	additional
Measures	NNS	measure
to	TO	to
Combat	VB	combat
Anti-Semitism	NN	anti-semitism
.	SENT	.
"	''	"
Northwestern	NP	Northwestern
is	VBZ	be
among	IN	among
10	CD	@card@
schools	NNS	school
that	WDT	that
have	VBP	have
experienced	VBN	experience
antisemitic	JJ	antisemitic
incidents	NNS	incident
since	IN	since
October	NP	October
2023	CD	@card@
,	,	,
the	DT	the
DOJ	NP	DOJ
said	VBD	say
Friday	NP	Friday
.	SENT	.
