<p>
Jerusalem	NP	Jerusalem
,	,	,
Oct	NP	Oct
22	CD	@card@
:	:	:
With	IN	with
an	DT	an
Israeli	JJ	Israeli
ground	NN	ground
offensive	NN	offensive
in	IN	in
Gaza	NP	Gaza
looming	VBG	loom
large	JJ	large
,	,	,
Israel	NP	Israel
has	VBZ	have
said	VBN	say
it	PP	it
will	MD	will
step	VB	step
up	RP	up
its	PP$	its
aerial	JJ	aerial
strikes	NNS	strike
in	IN	in
the	DT	the
besieged	JJ	besieged
Palestinian	JJ	Palestinian
territory	NN	territory
to	TO	to
create	VB	create
the	DT	the
"	``	"
best	JJS	good
conditions	NNS	condition
"	``	"
for	IN	for
troops	NNS	troop
to	TO	to
move	VB	move
in.Indicating	VBG	<unknown>
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
preparations	NNS	preparation
for	IN	for
the	DT	the
second	JJ	second
stage	NN	stage
of	IN	of
its	PP$	its
declared	VBN	declare
three-phase	JJ	three-phase
operation	NN	operation
to	TO	to
change	VB	change
the	DT	the
security	NN	security
regime	NN	regime
in	IN	in
Gaza	NP	Gaza
,	,	,
Israel	NP	Israel
Defence	NN	defence
Forces	NP	Forces
(	(	(
IDF	NP	IDF
)	)	)
spokesperson	NN	spokesperson
Daniel	NP	Daniel
Hagari	NP	<unknown>
said	VBD	say
,	,	,
"	``	"
We	PP	we
have	VBP	have
to	TO	to
enter	VB	enter
the	DT	the
next	JJ	next
phase	NN	phase
of	IN	of
the	DT	the
war	NN	war
in	IN	in
the	DT	the
best	JJS	good
conditions	NNS	condition
,	,	,
not	RB	not
according	VBG	accord
to	TO	to
what	WP	what
anyone	NN	anyone
tells	VBZ	tell
us	PP	us
.	SENT	.
"	''	"
"	``	"
From	IN	from
today	NN	today
,	,	,
we	PP	we
are	VBP	be
increasing	VBG	increase
the	DT	the
strikes	NNS	strike
and	CC	and
minimizing	VBG	minimize
the	DT	the
danger	NN	danger
,	,	,
"	''	"
Hagari	NP	<unknown>
told	VBD	tell
reporters	NNS	reporter
on	IN	on
Saturday	NP	Saturday
,	,	,
in	IN	in
a	DT	a
clear	JJ	clear
signal	NN	signal
towards	IN	towards
an	DT	an
imminent	JJ	imminent
ground	NN	ground
incursion.In	NN	<unknown>
another	DT	another
clear	JJ	clear
indicator	NN	indicator
that	IN	that
Israel	NP	Israel
was	VBD	be
preparing	VBG	prepare
for	IN	for
the	DT	the
second	JJ	second
stage	NN	stage
of	IN	of
its	PP$	its
three-phase	JJ	three-phase
operation	NN	operation
to	TO	to
change	VB	change
the	DT	the
"	``	"
security	NN	security
regime	NN	regime
"	''	"
in	IN	in
Gaza	NP	Gaza
,	,	,
IDF	NP	IDF
'	POS	'
s	JJ	<unknown>
Chief	NP	Chief
of	IN	of
Staff	NP	Staff
Herzi	NP	<unknown>
Halevi	NP	<unknown>
told	VBD	tell
commanders	NNS	commander
of	IN	of
the	DT	the
elite	JJ	elite
Golani	NP	<unknown>
infantry	NN	infantry
brigade	NN	brigade
earlier	RBR	earlier
on	IN	on
Saturday	NP	Saturday
that	IN	that
they	PP	they
should	MD	should
expect	VB	expect
surprises	NNS	surprise
prepared	VBN	prepare
by	IN	by
terror	NN	terror
groups	NNS	group
when	WRB	when
they	PP	they
enter	VBP	enter
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
"	``	"
We	PP	we
will	MD	will
enter	VB	enter
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
We	PP	we
will	MD	will
begin	VB	begin
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
,	,	,
the	DT	the
Hamas	JJ	<unknown>
infrastructure	NN	infrastructure
,	,	,
and	CC	and
we	PP	we
will	MD	will
also	RB	also
keep	VB	keep
in	IN	in
our	PP$	our
minds	NNS	mind
the	DT	the
images	NNS	image
,	,	,
the	DT	the
scenes	NNS	scene
and	CC	and
the	DT	the
fallen	VBN	fall
from	IN	from
Shabbat	NP	<unknown>
(	(	(
Saturday	NP	Saturday
)	)	)
two	CD	two
weeks	NNS	week
ago	RB	ago
,	,	,
"	''	"
Halevi	NP	<unknown>
told	VBD	tell
the	DT	the
commanders.He	NN	<unknown>
was	VBD	be
referring	VBG	refer
to	TO	to
the	DT	the
latest	JJS	late
conflict	NN	conflict
,	,	,
triggered	VBN	trigger
by	IN	by
the	DT	the
unprecedented	JJ	unprecedented
attacks	NNS	attack
against	IN	against
Israel	NP	Israel
by	IN	by
Hamas	JJ	<unknown>
militants	NNS	militant
on	IN	on
October	NP	October
7	CD	@card@
,	,	,
which	WDT	which
killed	VBD	kill
around	RB	around
1,400	CD	@card@
people	NNS	people
.	SENT	.
Israel	NP	Israel
has	VBZ	have
launched	VBN	launch
a	DT	a
massive	JJ	massive
counter-offensive	NN	counter-offensive
against	IN	against
the	DT	the
Islamic	JJ	Islamic
militant	JJ	militant
group	NN	group
that	WDT	that
has	VBZ	have
ruled	VBN	rule
Gaza	NP	Gaza
since	IN	since
2007	CD	@card@
.	SENT	.
"	``	"
Gaza	NP	Gaza
is	VBZ	be
complex	JJ	complex
,	,	,
Gaza	NP	Gaza
is	VBZ	be
dense	JJ	dense
,	,	,
the	DT	the
enemy	NN	enemy
is	VBZ	be
preparing	VBG	prepare
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
there	RB	there
,	,	,
but	CC	but
we	PP	we
are	VBP	be
preparing	VBG	prepare
things	NNS	thing
for	IN	for
them	PP	them
as	RB	as
well	RB	well
,	,	,
"	''	"
the	DT	the
IDF	NP	IDF
chief	JJ	chief
said.Earlier	NN	<unknown>
this	DT	this
week	NN	week
,	,	,
Defence	NN	defence
Minister	NP	Minister
Yoav	NP	<unknown>
Gallant	NN	gallant
laid	VBN	lay
out	IN	out
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
plan	NN	plan
to	TO	to
change	VB	change
the	DT	the
"	``	"
security	NN	security
regime	NN	regime
"	''	"
in	IN	in
Gaza	NP	Gaza
--	:	--
implying	VBG	imply
Hamas	NP	<unknown>
'	POS	'
removal	NN	removal
--	:	--
and	CC	and
said	VBD	say
the	DT	the
plan	NN	plan
was	VBD	be
designed	VBN	design
in	IN	in
three	CD	three
stages.The	NNS	<unknown>
IDF	NP	IDF
was	VBD	be
currently	RB	currently
in	IN	in
the	DT	the
first	JJ	first
stage	NN	stage
of	IN	of
the	DT	the
plan	NN	plan
when	WRB	when
it	PP	it
was	VBD	be
carrying	VBG	carry
out	RP	out
aerial	JJ	aerial
strikes	NNS	strike
.	SENT	.
It	PP	it
will	MD	will
be	VB	be
followed	VBN	follow
by	IN	by
ground	NN	ground
incursion	NN	incursion
and	CC	and
finally	RB	finally
,	,	,
the	DT	the
change	NN	change
of	IN	of
security	NN	security
regime	NN	regime
in	IN	in
Gaza	NP	Gaza
,	,	,
Gallant	JJ	gallant
said.Israel	NP	said.Israel
has	VBZ	have
amassed	VBN	amass
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
offensive.More	NN	<unknown>
than	IN	than
1,400	CD	@card@
people	NNS	people
were	VBD	be
killed	VBN	kill
in	IN	in
Israel	NP	Israel
in	IN	in
the	DT	the
deadly	JJ	deadly
terror	NN	terror
attack	NN	attack
carried	VBD	carry
out	RP	out
by	IN	by
the	DT	the
Palestinian	JJ	Palestinian
militant	JJ	militant
group	NN	group
in	IN	in
the	DT	the
south	NN	south
of	IN	of
the	DT	the
Jewish	JJ	Jewish
state	NN	state
,	,	,
and	CC	and
at	IN	at
least	JJS	least
210	CD	@card@
were	VBD	be
taken	VBN	take
captive	NN	captive
,	,	,
a	DT	a
number	NN	number
that	WDT	that
is	VBZ	be
likely	JJ	likely
to	TO	to
go	VB	go
further	RBR	further
up	RB	up
as	IN	as
per	IN	per
official	NN	official
estimates.Around	VBG	<unknown>
4,385	CD	@card@
Palestinians	NPS	Palestinians
are	VBP	be
said	VBN	say
to	TO	to
have	VB	have
been	VBN	be
killed	VBN	kill
in	IN	in
Gaza	NP	Gaza
in	IN	in
the	DT	the
Israeli	JJ	Israeli
offensive	NN	offensive
that	WDT	that
followed	VBD	follow
.	SENT	.
(	(	(
Agencies	NNS	agency
)	)	)
<h>
Jammu	NP	Jammu
<h>
Srinagar	NP	Srinagar
<p>
Srinagar	NP	Srinagar
,	,	,
IN	IN	in
<p>
broken	VBN	break
clouds	NNS	cloud
<p>
9.1	CD	@card@
?	SENT	?
C	NP	C
<p>
9.1	CD	@card@
?	SENT	?
<p>
9.1	CD	@card@
?	SENT	?
<p>
85	CD	@card@
%	NN	%
<p>
0.2kmh	NN	<unknown>
<p>
52	CD	@card@
%	NN	%
<p>
Mon	NP	Mon
<p>
16	CD	@card@
?	SENT	?
<p>
Tue	NP	Tue
<p>
17	CD	@card@
?	SENT	?
<p>
Wed	VBN	wed
<p>
17	CD	@card@
?	SENT	?
<p>
