<p>
Jerusalem	NP	Jerusalem
:	:	:
Israel	NP	Israel
is	VBZ	be
seeking	VBG	seek
Palestinians	NPS	Palestinians
who	WP	who
are	VBP	be
not	RB	not
affiliated	VBN	affiliate
with	IN	with
Hamas	NP	<unknown>
to	TO	to
manage	VB	manage
civilian	JJ	civilian
affairs	NNS	affair
in	IN	in
areas	NNS	area
of	IN	of
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
designed	VBN	design
as	IN	as
testing	VBG	test
grounds	NNS	ground
for	IN	for
post-war	JJ	post-war
administration	NN	administration
of	IN	of
the	DT	the
enclave	NN	enclave
,	,	,
a	DT	a
senior	JJ	senior
Israeli	JJ	Israeli
official	NN	official
said	VBD	say
on	IN	on
Thursday	NP	Thursday
.	SENT	.
<p>
But	CC	but
Hamas	NP	<unknown>
said	VBD	say
the	DT	the
plan	NN	plan
,	,	,
which	WDT	which
the	DT	the
Israeli	JJ	Israeli
official	NN	official
said	VBD	say
would	MD	would
also	RB	also
exclude	VB	exclude
anybody	NN	anybody
on	IN	on
the	DT	the
payroll	NN	payroll
of	IN	of
the	DT	the
internationally	RB	internationally
recognised	VBN	recognise
Palestinian	NP	Palestinian
Authority	NP	Authority
,	,	,
would	MD	would
amount	VB	amount
to	TO	to
an	DT	an
Israeli	JJ	Israeli
reoccupation	NN	reoccupation
of	IN	of
Gaza	NP	Gaza
and	CC	and
was	VBD	be
doomed	VBN	doom
to	TO	to
failure	NN	failure
.	SENT	.
<p>
The	DT	the
Israeli	JJ	Israeli
official	NN	official
said	VBD	say
the	DT	the
planned	JJ	planned
"	``	"
humanitarian	JJ	humanitarian
pockets	NNS	pocket
"	``	"
would	MD	would
be	VB	be
in	IN	in
districts	NNS	district
of	IN	of
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
from	IN	from
which	WDT	which
Hamas	NP	<unknown>
has	VBZ	have
been	VBN	be
expelled	VBN	expel
,	,	,
but	CC	but
that	IN	that
their	PP$	their
ultimate	JJ	ultimate
success	NN	success
