<h>
Newsletters	NNS	newsletter
<p>
There	RB	there
are	VBP	be
still	RB	still
about	RB	about
135	CD	@card@
hostages	NNS	hostage
who	WP	who
have	VBP	have
been	VBN	be
held	VBN	hold
by	IN	by
Hamas	NP	<unknown>
in	IN	in
Gaza	NP	Gaza
for	IN	for
roughly	RB	roughly
nine	CD	nine
weeks	NNS	week
.	SENT	.
A	DT	a
well-known	JJ	well-known
Israeli	JJ	Israeli
hostage	NN	hostage
negotiator	NN	negotiator
believes	VBZ	believe
time	NN	time
is	VBZ	be
running	VBG	run
out	RP	out
for	IN	for
the	DT	the
Israeli	JJ	Israeli
government	NN	government
to	TO	to
secure	VB	secure
their	PP$	their
release	NN	release
.	SENT	.
<p>
Gershon	NP	Gershon
Baskin	NP	Baskin
believes	VBZ	believe
Israel	NP	Israel
should	MD	should
make	VB	make
an	DT	an
offer	NN	offer
to	TO	to
Hamas	NP	<unknown>
--	:	--
which	WDT	which
would	MD	would
go	VB	go
through	IN	through
intermediaries	NNS	intermediary
,	,	,
including	VBG	include
Qatar	NP	Qatar
,	,	,
Egypt	NP	Egypt
,	,	,
and	CC	and
the	DT	the
United	NP	United
States	NPS	States
--	:	--
to	TO	to
secure	VB	secure
the	DT	the
release	NN	release
of	IN	of
the	DT	the
remaining	VBG	remain
hostages	NNS	hostage
that	WDT	that
is	VBZ	be
too	RB	too
enticing	VBG	entice
for	IN	for
Hamas	NN	<unknown>
to	TO	to
pass	VB	pass
up	RP	up
.	SENT	.
Israel	NP	Israel
,	,	,
he	PP	he
suggested	VBD	suggest
,	,	,
should	MD	should
consider	VB	consider
a	DT	a
deal	NN	deal
that	WDT	that
would	MD	would
offer	VB	offer
all	DT	all
Palestinians	NPS	Palestinians
in	IN	in
Israeli	JJ	Israeli
jails	NNS	jail
,	,	,
thousands	NNS	thousand
of	IN	of
people	NNS	people
,	,	,
in	IN	in
exchange	NN	exchange
for	IN	for
all	DT	all
of	IN	of
the	DT	the
remaining	VBG	remain
hostages	NNS	hostage
,	,	,
though	RB	though
if	IN	if
they	PP	they
are	VBP	be
n't	RB	n't
ready	JJ	ready
for	IN	for
such	PDT	such
a	DT	a
deal	NN	deal
,	,	,
Baskin	NP	Baskin
suggested	VBD	suggest
"	``	"
something	NN	something
like	IN	like
3,000	CD	@card@
prisoners	NNS	prisoner
.	SENT	.
"	''	"
<p>
If	IN	if
such	PDT	such
an	DT	an
offer	NN	offer
were	VBD	be
made	VBN	make
,	,	,
Israel	NP	Israel
could	MD	could
publish	VB	publish
"	``	"
the	DT	the
names	NNS	name
of	IN	of
all	PDT	all
the	DT	the
prisoners	NNS	prisoner
that	IN	that
Israel	NP	Israel
'	POS	'
s	NN	S
willing	JJ	willing
to	TO	to
release	VB	release
,	,	,
"	''	"
which	WDT	which
would	MD	would
,	,	,
in	IN	in
turn	NN	turn
,	,	,
"	''	"
put	VBD	put
the	DT	the
pressure	NN	pressure
on	IN	on
the	DT	the
Palestinian	JJ	Palestinian
side	NN	side
"	''	"
to	TO	to
accept	VB	accept
the	DT	the
deal	NN	deal
,	,	,
he	PP	he
said	VBD	say
during	IN	during
an	DT	an
interview	NN	interview
with	IN	with
the	DT	the
Washington	NP	Washington
Examiner	NP	Examiner
.	SENT	.
<p>
More	JJR	more
than	IN	than
100	CD	@card@
hostages	NNS	hostage
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
exchange	NN	exchange
for	IN	for
the	DT	the
release	NN	release
of	IN	of
three	CD	three
times	NNS	time
as	IN	as
many	JJ	many
Palestinians	NPS	Palestinians
who	WP	who
were	VBD	be
being	VBG	be
held	VBN	hold
in	IN	in
Israeli	JJ	Israeli
prisons	NNS	prison
,	,	,
but	CC	but
negotiations	NNS	negotiation
have	VBP	have
fallen	VBN	fall
apart	RB	apart
regarding	VBG	regard
securing	VBG	secure
the	DT	the
release	NN	release
of	IN	of
the	DT	the
remaining	VBG	remain
hostages	NNS	hostage
.	SENT	.
The	DT	the
initial	JJ	initial
agreement	NN	agreement
only	RB	only
called	VBN	call
on	IN	on
Hamas	NP	<unknown>
to	TO	to
release	VB	release
the	DT	the
women	NNS	woman
and	CC	and
children	NNS	child
.	SENT	.
<p>
"	''	"
The	DT	the
clock	NN	clock
is	VBZ	be
ticking	VBG	tick
on	IN	on
the	DT	the
possibility	NN	possibility
for	IN	for
a	DT	a
deal	NN	deal
because	IN	because
the	DT	the
military	JJ	military
operation	NN	operation
is	VBZ	be
moving	VBG	move
forward	RB	forward
and	CC	and
moving	VBG	move
faster	RBR	faster
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
<p>
The	DT	the
hostage	NN	hostage
situation	NN	situation
--	:	--
which	WDT	which
began	VBD	begin
on	IN	on
Oct.	NP	Oct.
7	CD	@card@
,	,	,
when	WRB	when
Hamas	JJ	<unknown>
and	CC	and
other	JJ	other
terrorist	JJ	terrorist
groups	NNS	group
kidnapped	VBN	kidnap
about	IN	about
240	CD	@card@
people	NNS	people
,	,	,
many	JJ	many
of	IN	of
whom	WP	whom
were	VBD	be
women	NNS	woman
and	CC	and
children	NNS	child
--	:	--
presents	VBZ	present
a	DT	a
"	``	"
completely	RB	completely
different	JJ	different
"	''	"
set	NN	set
of	IN	of
circumstances	NNS	circumstance
than	IN	than
prisoner	NN	prisoner
swaps	NNS	swap
the	DT	the
two	CD	two
sides	NNS	side
engaged	VBN	engage
in	IN	in
before	IN	before
the	DT	the
war	NN	war
,	,	,
according	VBG	accord
to	TO	to
Baskin	NP	Baskin
.	SENT	.
<p>
In	IN	in
2011	CD	@card@
,	,	,
the	DT	the
Israelis	NPS	Israelis
,	,	,
led	VBN	lead
by	IN	by
Baskin	NP	Baskin
,	,	,
agreed	VBD	agree
to	TO	to
release	VB	release
1,027	CD	@card@
Palestinians	NPS	Palestinians
held	VBN	hold
in	IN	in
Israeli	JJ	Israeli
prisons	NNS	prison
in	IN	in
exchange	NN	exchange
for	IN	for
one	CD	one
Israel	NP	Israel
Defense	NP	Defense
Forces	NPS	Forces
soldier	NN	soldier
named	VBN	name
Gilad	NP	<unknown>
Shalit	NP	<unknown>
,	,	,
who	WP	who
had	VBD	have
been	VBN	be
held	VBN	hold
in	IN	in
Gaza	NP	Gaza
for	IN	for
five	CD	five
years	NNS	year
when	WRB	when
the	DT	the
deal	NN	deal
was	VBD	be
agreed	VBN	agree
upon	IN	upon
and	CC	and
executed	VBN	execute
.	SENT	.
Baskin	NP	Baskin
said	VBD	say
Hamas	NP	<unknown>
initially	RB	initially
requested	VBD	request
1,500	CD	@card@
prisoners	NNS	prisoner
in	IN	in
the	DT	the
deal	NN	deal
,	,	,
though	RB	though
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
for	IN	for
the	DT	the
release	NN	release
of	IN	of
1,000	CD	@card@
prisoners	NNS	prisoner
.	SENT	.
<p>
One	CD	one
of	IN	of
the	DT	the
prisoners	NNS	prisoner
released	VBN	release
in	IN	in
the	DT	the
swap	NN	swap
was	VBD	be
Yahya	NP	Yahya
Sinwar	NP	<unknown>
,	,	,
the	DT	the
Hamas	NP	<unknown>
leader	NN	leader
whom	WP	whom
Israeli	JJ	Israeli
officials	NNS	official
said	VBD	say
was	VBD	be
the	DT	the
mastermind	NN	mastermind
behind	IN	behind
the	DT	the
Oct.	NP	Oct.
7	CD	@card@
terrorist	JJ	terrorist
attacks	NNS	attack
in	IN	in
Israel	NP	Israel
.	SENT	.
<p>
"	``	"
It	PP	it
'	POS	'
s	NN	S
never	RB	never
been	VBN	be
the	DT	the
kind	NN	kind
of	IN	of
situation	NN	situation
like	IN	like
it	PP	it
is	VBZ	be
today	NN	today
--	:	--
whether	IN	whether
it	PP	it
was	VBD	be
Gilad	NP	<unknown>
Shalit	NP	<unknown>
,	,	,
or	CC	or
the	DT	the
bodies	NNS	body
of	IN	of
two	CD	two
soldiers	NNS	soldier
,	,	,
or	CC	or
two	CD	two
civilians	NNS	civilian
who	WP	who
'	POS	'
ve	RB	<unknown>
been	VBN	be
in	IN	in
Gaza	NP	Gaza
since	IN	since
2014	CD	@card@
,	,	,
"	''	"
he	PP	he
said	VBD	say
,	,	,
referencing	VBG	reference
other	JJ	other
swaps	NNS	swap
.	SENT	.
"	''	"
The	DT	the
situation	NN	situation
today	NN	today
is	VBZ	be
completely	RB	completely
different	JJ	different
.	SENT	.
The	DT	the
only	JJ	only
similarity	NN	similarity
I	PP	I
would	MD	would
say	VB	say
is	VBZ	be
that	IN	that
Hamas	NP	<unknown>
puts	VBZ	put
down	RP	down
a	DT	a
position	NN	position
,	,	,
and	CC	and
it	PP	it
sticks	VBZ	stick
to	TO	to
that	DT	that
position	NN	position
.	SENT	.
It	PP	it
does	VBZ	do
n't	RB	n't
change	VB	change
.	SENT	.
...	:	...
Another	DT	another
similarity	NN	similarity
is	VBZ	be
that	IN	that
they	PP	they
are	VBP	be
the	DT	the
more	RBR	more
active	JJ	active
side	NN	side
in	IN	in
negotiations	NNS	negotiation
.	SENT	.
Israel	NP	Israel
is	VBZ	be
very	RB	very
passive	JJ	passive
.	SENT	.
Basically	RB	basically
receiving	VBG	receive
offers	NNS	offer
from	IN	from
us	PP	us
through	IN	through
the	DT	the
mediator	NN	mediator
and	CC	and
either	RB	either
rejecting	VBG	reject
them	PP	them
or	CC	or
accepting	VBG	accept
them	PP	them
.	SENT	.
"	''	"
<p>
Baskin	NP	Baskin
does	VBZ	do
not	RB	not
expect	VB	expect
there	RB	there
to	TO	to
be	VB	be
another	DT	another
negotiated	VBN	negotiate
agreement	NN	agreement
to	TO	to
free	VB	free
the	DT	the
hostages	NNS	hostage
,	,	,
though	IN	though
he	PP	he
noted	VBD	note
there	EX	there
can	MD	can
be	VB	be
"	``	"
very	RB	very
little	JJ	little
rationality	NN	rationality
and	CC	and
strategic	JJ	strategic
thinking	NN	thinking
"	''	"
involved	VBN	involve
in	IN	in
these	DT	these
negotiations	NNS	negotiation
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
<p>
Liz	NP	Liz
Naftali	NP	<unknown>
,	,	,
great	JJ	great
aunt	NN	aunt
of	IN	of
Abigail	NP	Abigail
More	NP	More
Edan	NP	Edan
,	,	,
who	WP	who
was	VBD	be
kidnapped	VBN	kidnap
but	CC	but
returned	VBN	return
in	IN	in
the	DT	the
recent	JJ	recent
hostage	NN	hostage
release	NN	release
in	IN	in
Israel	NP	Israel
,	,	,
fourth	JJ	fourth
from	IN	from
left	VBN	leave
,	,	,
speaks	VBZ	speak
to	TO	to
reporters	NNS	reporter
after	IN	after
a	DT	a
meeting	NN	meeting
with	IN	with
President	NP	President
Joe	NP	Joe
Biden	NP	Biden
and	CC	and
the	DT	the
families	NNS	family
of	IN	of
Americans	NPS	Americans
who	WP	who
were	VBD	be
taken	VBN	take
hostage	NN	hostage
by	IN	by
Hamas	NNS	<unknown>
during	IN	during
the	DT	the
Oct.	NP	Oct.
7	CD	@card@
terrorist	JJ	terrorist
attacks	NNS	attack
in	IN	in
Israel	NP	Israel
,	,	,
Wednesday	NP	Wednesday
,	,	,
Dec.	NP	Dec.
13	CD	@card@
,	,	,
2023	CD	@card@
,	,	,
in	IN	in
Washington	NP	Washington
.	SENT	.
<p>
(	(	(
AP	NP	AP
Photo/Evan	NP	<unknown>
Vucci	NP	<unknown>
)	)	)
<p>
The	DT	the
well-being	NN	well-being
of	IN	of
the	DT	the
hostages	NNS	hostage
remains	VBZ	remain
unknown	JJ	unknown
,	,	,
while	IN	while
freed	VBN	free
hostages	NNS	hostage
have	VBP	have
reported	VBN	report
little	JJ	little
food	NN	food
and	CC	and
being	VBG	be
held	VBN	hold
in	IN	in
the	DT	the
massive	JJ	massive
tunnel	NN	tunnel
