<h>
How	WRB	how
Israel	NP	Israel
embroils	VBZ	embroil
other	JJ	other
countries	NNS	country
in	IN	in
its	PP$	its
crimes	NNS	crime
of	IN	of
genocide	NN	genocide
against	IN	against
the	DT	the
Palestinians	NPS	Palestinians
<h>
Share	NP	Share
:	:	:
<p>
Israel	NP	Israel
is	VBZ	be
very	RB	very
adept	JJ	adept
at	IN	at
drawing	VBG	draw
attention	NN	attention
away	RB	away
from	IN	from
itself	PP	itself
and	CC	and
onto	IN	onto
other	JJ	other
countries	NNS	country
as	IN	as
it	PP	it
carries	VBZ	carry
out	RP	out
its	PP$	its
genocide	NN	genocide
of	IN	of
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
.	SENT	.
In	IN	in
a	DT	a
recent	JJ	recent
incident	NN	incident
when	WRB	when
the	DT	the
'	''	'
Conscience	NN	conscience
'	POS	'
,	,	,
an	DT	an
aid	NN	aid
boat	NN	boat
attempting	VBG	attempt
to	TO	to
reach	VB	reach
the	DT	the
starving	VBG	starve
people	NNS	people
of	IN	of
Gaza	NP	Gaza
,	,	,
was	VBD	be
hit	VBN	hit
by	IN	by
drones	NNS	drone
(	(	(
likely	RB	likely
fired	VBN	fire
by	IN	by
Israel	NP	Israel
)	)	)
a	DT	a
few	JJ	few
miles	NNS	mile
out	IN	out
of	IN	of
Maltese	JJ	Maltese
territorial	JJ	territorial
waters	NNS	water
,	,	,
all	DT	all
attention	NN	attention
descended	VBD	descend
upon	IN	upon
the	DT	the
Maltese	JJ	Maltese
authorities	NNS	authority
.	SENT	.
<p>
The	DT	the
vessel	NN	vessel
was	VBD	be
flying	VBG	fly
the	DT	the
flag	NN	flag
of	IN	of
the	DT	the
Pacific	NP	Pacific
Island	NP	Island
of	IN	of
Palau	NP	Palau
,	,	,
however	RB	however
prior	RB	prior
to	TO	to
the	DT	the
drone	NN	drone
hit	NN	hit
,	,	,
Palau	NP	Palau
withdrew	VBD	withdraw
the	DT	the
registration	NN	registration
leaving	VBG	leave
the	DT	the
crew	NN	crew
vulnerable	JJ	vulnerable
to	TO	to
accusations	NNS	accusation
of	IN	of
being	VBG	be
without	IN	without
official	JJ	official
papers	NNS	paper
.	SENT	.
Israel	NP	Israel
had	VBD	have
also	RB	also
made	VBN	make
accusations	NNS	accusation
of	IN	of
terrorism	NN	terrorism
,	,	,
claiming	VBG	claim
that	IN	that
the	DT	the
crew	NN	crew
of	IN	of
activists	NNS	activist
were	VBD	be
Hamas	JJ	<unknown>
militants	NNS	militant
.	SENT	.
There	EX	there
is	VBZ	be
no	DT	no
basis	NN	basis
to	TO	to
the	DT	the
claim	NN	claim
that	IN	that
the	DT	the
peaceful	JJ	peaceful
activists	NNS	activist
have	VBP	have
any	DT	any
military	JJ	military
connections	NNS	connection
or	CC	or
intentions	NNS	intention
.	SENT	.
The	DT	the
crew	NN	crew
are	VBP	be
internationals	NNS	international
of	IN	of
conscience	NN	conscience
,	,	,
who	WP	who
had	VBD	have
gathered	VBN	gather
together	RB	together
from	IN	from
various	JJ	various
countries	NNS	country
in	IN	in
an	DT	an
attempt	NN	attempt
to	TO	to
break	VB	break
the	DT	the
blockade	NN	blockade
of	IN	of
Gaza	NP	Gaza
,	,	,
carry	NN	carry
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
people	NNS	people
in	IN	in
Gaza	NP	Gaza
.	SENT	.
<p>
A	DT	a
nearby	JJ	nearby
Maltese	JJ	Maltese
tug	NN	tug
boat	NN	boat
was	VBD	be
the	DT	the
first	JJ	first
to	TO	to
arrive	VB	arrive
to	TO	to
the	DT	the
boat	NN	boat
'	POS	'
s	NN	S
aid	NN	aid
,	,	,
having	VBG	have
been	VBN	be
alerted	VBN	alert
by	IN	by
the	DT	the
authorities	NNS	authority
to	TO	to
the	DT	the
SOS	NP	SOS
distress	NN	distress
call	NN	call
.	SENT	.
The	DT	the
tug	NN	tug
boat	NN	boat
was	VBD	be
equipped	VBN	equip
with	IN	with
a	DT	a
fire	NN	fire
hose	NN	hose
and	CC	and
managed	VBD	manage
to	TO	to
totally	RB	totally
extinguish	VB	extinguish
the	DT	the
fire	NN	fire
.	SENT	.
However	RB	however
,	,	,
with	IN	with
holes	NNS	hole
in	IN	in
the	DT	the
boat	NN	boat
from	IN	from
the	DT	the
drone	NN	drone
attack	NN	attack
and	CC	and
extensive	JJ	extensive
damage	NN	damage
to	TO	to
the	DT	the
generator	NN	generator
,	,	,
the	DT	the
boat	NN	boat
has	VBZ	have
been	VBN	be
slowly	RB	slowly
taking	VBG	take
on	IN	on
water	NN	water
.	SENT	.
When	WRB	when
the	DT	the
authorities	NNS	authority
arrived	VBD	arrive
shortly	RB	shortly
after	RB	after
,	,	,
the	DT	the
captain	NN	captain
of	IN	of
the	DT	the
Conscience	NN	conscience
'	POS	'
informed	VBN	inform
them	PP	them
that	IN	that
the	DT	the
crew	NN	crew
would	MD	would
not	RB	not
abandon	VB	abandon
their	PP$	their
vessel	NN	vessel
or	CC	or
let	VB	let
any	DT	any
of	IN	of
the	DT	the
authorities	NNS	authority
board	NN	board
it	PP	it
.	SENT	.
<p>
The	DT	the
fears	NNS	fear
by	IN	by
the	DT	the
crew	NN	crew
of	IN	of
sabotage	NN	sabotage
from	IN	from
an	DT	an
unknown	JJ	unknown
person	NN	person
or	CC	or
persons	NNS	person
boarding	VBG	board
their	PP$	their
boat	NN	boat
,	,	,
are	VBP	be
not	RB	not
unrealistic	JJ	unrealistic
.	SENT	.
Besides	IN	besides
incidents	NNS	incident
of	IN	of
sabotage	NN	sabotage
,	,	,
activists	NNS	activist
from	IN	from
the	DT	the
earlier	JJR	early
Freedom	NP	Freedom
Flotilla	NN	flotilla
Coalitions	NNS	coalition
,	,	,
in	IN	in
attempting	VBG	attempt
to	TO	to
break	VB	break
the	DT	the
siege	NN	siege
of	IN	of
Gaza	NP	Gaza
,	,	,
have	VBP	have
experienced	VBN	experience
deaths	NNS	death
,	,	,
arrests	NNS	arrest
,	,	,
theft	NN	theft
and	CC	and
the	DT	the
destruction	NN	destruction
of	IN	of
vessels	NNS	vessel
.	SENT	.
In	IN	in
2008	CD	@card@
the	NP	the
'	POS	'
Dignity	NN	dignity
'	''	'
,	,	,
was	VBD	be
rammed	VBN	ram
--	:	--
with	IN	with
clear	JJ	clear
lethal	JJ	lethal
intent	NN	intent
by	IN	by
the	DT	the
Israeli	JJ	Israeli
military	NN	military
.	SENT	.
The	DT	the
damage	NN	damage
was	VBD	be
so	RB	so
extensive	JJ	extensive
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
.	SENT	.
Although	IN	although
the	DT	the
authorities	NNS	authority
in	IN	in
Israel	NP	Israel
and	CC	and
Egypt	NP	Egypt
ignored	VBD	ignore
the	DT	the
call	NN	call
for	IN	for
help	NN	help
,	,	,
the	DT	the
Lebanese	NN	Lebanese
responded	VBD	respond
and	CC	and
rescued	VBD	rescue
the	DT	the
sixteen	CD	sixteen
international	JJ	international
activists	NNS	activist
on	IN	on
board	NN	board
.	SENT	.
In	IN	in
2010	CD	@card@
