<p>
WASHINGTON	NP	WASHINGTON
,	,	,
Nov	NP	Nov
27	CD	@card@
:	:	:
President	NP	President
Joe	NP	Joe
Biden	NP	Biden
has	VBZ	have
announced	VBN	announce
that	IN	that
Israel	NP	Israel
and	CC	and
Lebanon	NP	Lebanon
'	POS	'
s	JJ	<unknown>
Hezbollah	NP	Hezbollah
have	VBP	have
accepted	VBN	accept
a	DT	a
US-brokered	JJ	US-brokered
peace	NN	peace
deal	NN	deal
that	WDT	that
is	VBZ	be
designed	VBN	design
to	TO	to
be	VB	be
a	DT	a
"	``	"
permanent	JJ	permanent
cessation	NN	cessation
"	''	"
of	IN	of
hostilities	NNS	hostility
between	IN	between
the	DT	the
two	CD	two
sides	NNS	side
.	SENT	.
As	IN	as
part	NN	part
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
,	,	,
Israel	NP	Israel
will	MD	will
gradually	RB	gradually
withdraw	VB	withdraw
its	PP$	its
troops	NNS	troop
from	IN	from
Lebanon	NP	Lebanon
over	IN	over
the	DT	the
next	JJ	next
60	CD	@card@
days	NNS	day
,	,	,
Biden	NP	Biden
said	VBD	say
in	IN	in
his	PP$	his
address	NN	address
to	TO	to
the	DT	the
nation	NN	nation
from	IN	from
the	DT	the
White	NP	White
House	NP	House
on	IN	on
Tuesday	NP	Tuesday
,	,	,
shortly	RB	shortly
after	IN	after
Israel	NP	Israel
'	POS	'
s	NN	S
Security	NP	Security
Cabinet	NP	Cabinet
approved	VBD	approve
the	DT	the
accord	NN	accord
.	SENT	.
According	VBG	accord
to	TO	to
reports	NNS	report
,	,	,
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
presented	VBD	present
to	TO	to
the	DT	the
Security	NP	Security
Cabinet	NP	Cabinet
the	DT	the
agreement	NN	agreement
aimed	VBN	aim
at	IN	at
ending	VBG	end
months-long	JJ	months-long
fighting	NN	fighting
between	IN	between
Israel	NP	Israel
and	CC	and
the	DT	the
Iran-backed	JJ	Iran-backed
Hezbollah	NP	Hezbollah
which	WDT	which
was	VBD	be
ignited	VBN	ignite
by	IN	by
the	DT	the
Gaza	NP	Gaza
conflict	NN	conflict
and	CC	and
has	VBZ	have
killed	VBN	kill
and	CC	and
displaced	VBN	displace
thousands	NNS	thousand
.	SENT	.
Biden	NP	Biden
said	VBD	say
he	PP	he
spoke	VBD	speak
with	IN	with
Netanyahu	NP	<unknown>
and	CC	and
Lebanon	NP	Lebanon
'	POS	'
s	NN	S
Prime	NP	Prime
Minister	NP	Minister
Najib	NP	Najib
Mikati	NP	<unknown>
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
pleased	VBD	please
to	TO	to
announce	VB	announce
that	IN	that
their	PP$	their
governments	NNS	government
have	VBP	have
accepted	VBN	accept
the	DT	the
United	NP	United
States	NPS	States
'	POS	'
proposal	NN	proposal
to	TO	to
end	VB	end
the	DT	the
devastating	JJ	devastating
conflict	NN	conflict
between	IN	between
Israel	NP	Israel
and	CC	and
Hezbollah	NP	Hezbollah
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
thank	VB	thank
President	NP	President
Macron	NN	macron
of	IN	of
France	NP	France
for	IN	for
his	PP$	his
partnership	NN	partnership
in	IN	in
reaching	VBG	reach
this	DT	this
moment	NN	moment
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
"	''	"
I	NP	I
'	POS	'
ve	NN	ve
directed	VBD	direct
my	PP$	my
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
to	TO	to
forge	VB	forge
a	DT	a
ceasefire	NN	ceasefire
to	TO	to
bring	VB	bring
the	DT	the
conflict	NN	conflict
between	IN	between
Israel	NP	Israel
and	CC	and
Hezbollah	NP	Hezbollah
to	TO	to
a	DT	a
close	NN	close
.	SENT	.
"	''	"
Under	IN	under
the	DT	the
deal	NN	deal
reached	VBD	reach
today	NN	today
,	,	,
effective	JJ	effective
at	IN	at
4:00	CD	@card@
a.m.	NN	a.m.
tomorrow	NN	tomorrow
local	JJ	local
time	NN	time
,	,	,
the	DT	the
fighting	NN	fighting
across	IN	across
the	DT	the
Lebanese-Israeli	NP	Lebanese-Israeli
border	NN	border
will	MD	will
end	VB	end
.	SENT	.
This	DT	this
is	VBZ	be
designed	VBN	design
to	TO	to
be	VB	be
a	DT	a
permanent	JJ	permanent
cessation	NN	cessation
of	IN	of
hostilities	NNS	hostility
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
Biden	NP	Biden
said	VBD	say
what	WP	what
is	VBZ	be
left	VBN	leave
of	IN	of
Hezbollah	NP	Hezbollah
and	CC	and
other	JJ	other
terrorist	JJ	terrorist
organisations	NNS	organisation
will	MD	will
not	RB	not
be	VB	be
allowed	VBN	allow
to	TO	to
threaten	VB	threaten
the	DT	the
security	NN	security
of	IN	of
Israel	NP	Israel
again	RB	again
.	SENT	.
"	''	"
Over	IN	over
the	DT	the
next	JJ	next
60	CD	@card@
days	NNS	day
,	,	,
the	DT	the
Lebanese	JJ	Lebanese
Army	NN	army
and	CC	and
the	DT	the
State	NP	State
Security	NP	Security
Forces	NP	Forces
will	MD	will
deploy	VB	deploy
and	CC	and
take	VB	take
control	NN	control
of	IN	of
their	PP$	their
own	JJ	own
territory	NN	territory
once	RB	once
again	RB	again
.	SENT	.
Hezbollah	NP	Hezbollah
terrorist	JJ	terrorist
infrastructure	NN	infrastructure
in	IN	in
southern	JJ	southern
Lebanon	NP	Lebanon
will	MD	will
not	RB	not
be	VB	be
allowed	VBN	allow
to	TO	to
be	VB	be
rebuilt	VBD	rebuild
,	,	,
"	``	"
he	PP	he
said	VBD	say
.	SENT	.
"	''	"
Over	IN	over
the	DT	the
next	JJ	next
60	CD	@card@
days	NNS	day
,	,	,
Israel	NP	Israel
will	MD	will
gradually	RB	gradually
withdraw	VB	withdraw
its	PP$	its
remaining	VBG	remain
forces	NNS	force
and	CC	and
civilians	NNS	civilian
on	IN	on
both	DT	both
sides	NNS	side
will	MD	will
soon	RB	soon
be	VB	be
able	JJ	able
to	TO	to
safely	RB	safely
return	VB	return
to	TO	to
their	PP$	their
communities	NNS	community
and	CC	and
begin	VB	begin
to	TO	to
rebuild	VB	rebuild
their	PP$	their
homes	NNS	home
,	,	,
their	PP$	their
schools	NNS	school
,	,	,
their	PP$	their
farms	NNS	farm
,	,	,
their	PP$	their
businesses	NNS	business
,	,	,
and	CC	and
their	PP$	their
very	JJ	very
lives	NNS	life
,	,	,
"	''	"
he	PP	he
added	VBD	add
.	SENT	.
Describing	VBG	describe
the	DT	the
conflict	NN	conflict
between	IN	between
Israel	NP	Israel
and	CC	and
Hezbollah	NP	Hezbollah
as	IN	as
the	DT	the
deadliest	JJS	deadly
in	IN	in
decades	NNS	decade
,	,	,
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
countries	NNS	country
can	MD	can
not	RB	not
be	VB	be
achieved	VBN	achieve
only	RB	only
on	IN	on
the	DT	the
battlefield	NN	battlefield
.	SENT	.
"	''	"
Israel	NP	Israel
must	MD	must
be	VB	be
bold	JJ	bold
in	IN	in
turning	VBG	turn
tactical	JJ	tactical
gains	NNS	gain
against	IN	against
Iran	NP	Iran
and	CC	and
its	PP$	its
proxies	NNS	proxy
into	IN	into
a	DT	a
coherent	JJ	coherent
strategy	NN	strategy
that	WDT	that
secures	VBZ	secure
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
long-term	JJ	long-term
safety	NN	safety
and	CC	and
advances	VBZ	advance
a	DT	a
broader	JJR	broad
peace	NN	peace
and	CC	and
prosperity	NN	prosperity
in	IN	in
the	DT	the
region	NN	region
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
In	IN	in
New	NP	New
York	NP	York
,	,	,
UN	NP	UN
Secretary-General	NP	Secretary-General
Ant	NN	ant
?	SENT	?
nio	NP	nio
Guterres	NP	Guterres
welcomed	VBD	welcome
the	DT	the
ceasefire	NN	ceasefire
announcement	NN	announcement
and	CC	and
hoped	VBD	hope
that	IN	that
this	DT	this
would	MD	would
put	VB	put
an	DT	an
end	NN	end
to	TO	to
the	DT	the
violence	NN	violence
,	,	,
destruction	NN	destruction
and	CC	and
suffering	VBG	suffer
the	DT	the
people	NNS	people
of	IN	of
Israel	NP	Israel
and	CC	and
Lebanon	NP	Lebanon
have	VBP	have
been	VBN	be
experiencing	VBG	experience
.	SENT	.
UN	NP	UN
Special	JJ	special
Coordinator	NP	Coordinator
for	IN	for
Lebanon	NP	Lebanon
Jeanine	NP	Jeanine
Hennis-Plasschaert	NP	<unknown>
echoed	VBD	echo
similar	JJ	similar
sentiments	NNS	sentiment
.	SENT	.
"	''	"
This	DT	this
agreement	NN	agreement
marks	VBZ	mark
the	DT	the
starting	VBG	start
point	NN	point
of	IN	of
a	DT	a
critical	JJ	critical
process	NN	process
,	,	,
anchored	VBN	anchor
in	IN	in
the	DT	the
full	JJ	full
implementation	NN	implementation
of	IN	of
resolution	NN	resolution
1701	CD	@card@
(	(	(
2006	CD	@card@
)	)	)
,	,	,
to	TO	to
restore	VB	restore
the	DT	the
safety	NN	safety
and	CC	and
security	NN	security
that	IN	that
civilians	NNS	civilian
on	IN	on
both	DT	both
sides	NNS	side
of	IN	of
the	DT	the
Blue	NP	Blue
Line	NP	Line
deserve	VBP	deserve
,	,	,
"	''	"
she	PP	she
said	VBD	say
.	SENT	.
Senate	NP	Senate
Majority	NP	Majority
Leader	NP	Leader
Chuck	NP	Chuck
Schumer	NP	Schumer
described	VBD	describe
the	DT	the
accord	NN	accord
as	IN	as
a	DT	a
good	JJ	good
deal	NN	deal
for	IN	for
Israel	NP	Israel
and	CC	and
the	DT	the
region	NN	region
.	SENT	.
It	PP	it
shows	VBZ	show
that	IN	that
when	WRB	when
terrorists	NNS	terrorist
are	VBP	be
beaten	VBN	beat
back	RB	back
both	CC	both
militarily	RB	militarily
and	CC	and
through	IN	through
dogged	JJ	dogged
diplomacy	NN	diplomacy
,	,	,
the	DT	the
likelihood	NN	likelihood
of	IN	of
peace	NN	peace
increases	NNS	increase
,	,	,
he	PP	he
said	VBD	say
.	SENT	.
"	''	"
Hezbollah	NP	Hezbollah
said	VBD	say
they	PP	they
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
in	IN	in
Gaza	NP	Gaza
,	,	,
but	CC	but
today	NN	today
'	POS	'
s	JJ	<unknown>
ceasefire	NN	ceasefire
agreement	NN	agreement
should	MD	should
show	VB	show
Hamas	NNS	<unknown>
they	PP	they
are	VBP	be
as	RB	as
isolated	VBN	isolate
as	RB	as
ever	RB	ever
.	SENT	.
"	''	"
Now	RB	now
,	,	,
Hamas	NP	<unknown>
must	MD	must
release	VB	release
all	PDT	all
the	DT	the
remaining	VBG	remain
hostages	NNS	hostage
and	CC	and
come	VB	come
to	TO	to
a	DT	a
negotiated	VBN	negotiate
ceasefire	NN	ceasefire
.	SENT	.
Carrying	VBG	carry
on	IN	on
their	PP$	their
failed	JJ	failed
strategy	NN	strategy
will	MD	will
lead	VB	lead
only	RB	only
to	TO	to
further	JJR	further
suffering	NN	suffering
and	CC	and
SENSELESS	JJ	senseless
bloodshed	NN	bloodshed
in	IN	in
Gaza	NP	Gaza
.	SENT	.
Hamas	NNS	<unknown>
must	MD	must
recognise	VB	recognise
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
future	NN	future
without	IN	without
a	DT	a
strong	JJ	strong
and	CC	and
secure	JJ	secure
state	NN	state
of	IN	of
Israel	NP	Israel
,	,	,
"	''	"
Schumer	NP	Schumer
said	VBD	say
.	SENT	.
"	``	"
The	DT	the
Israel-Hezbollah	NP	Israel-Hezbollah
ceasefire	NN	ceasefire
agreement	NN	agreement
also	RB	also
provides	VBZ	provide
an	DT	an
enforcement	NN	enforcement
mechanism	NN	mechanism
to	TO	to
help	VB	help
ensure	VB	ensure
Hezbollah	NP	Hezbollah
remains	VBZ	remain
weakened	VBN	weaken
and	CC	and
allows	VBZ	allow
displaced	VBN	displace
Lebanese	JJ	Lebanese
and	CC	and
Israeli	JJ	Israeli
civilians	NNS	civilian
to	TO	to
return	VB	return
to	TO	to
their	PP$	their
homes	NNS	home
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
"	``	"
I	PP	I
applaud	VBP	applaud
the	DT	the
Biden	NP	Biden
administration	NN	administration
for	IN	for
this	DT	this
agreement	NN	agreement
and	CC	and
for	IN	for
continuing	VBG	continue
to	TO	to
work	VB	work
to	TO	to
negotiate	VB	negotiate
a	DT	a
ceasefire	NN	ceasefire
and	CC	and
the	DT	the
return	NN	return
of	IN	of
all	PDT	all
the	DT	the
hostages	NNS	hostage
in	IN	in
Gaza	NP	Gaza
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
(	(	(
PTI	NP	PTI
)	)	)
