lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
rocket	259	2475	317.79	96.25	83.99	245.12	107.01	POSKW
indian	99	422	121.47	16.41	16.01	209.25	152.39	POSKW
surprise	179	1554	219.63	60.44	53.24	192.23	113.68	POSKW
electricity	109	823	133.74	32.01	28.63	138.06	122.76	POSKW
infiltrate	63	261	77.3	10.15	9.95	135.91	153.57	POSKW
border	345	5370	423.31	208.84	175.58	132.46	67.85	POSKW
launch	344	5912	422.09	229.92	192.2	100.72	58.95	POSKW
air	271	4301	332.52	167.27	140.46	99.0	66.13	POSKW
situation	301	5171	369.33	201.1	168.11	88.23	58.98	POSKW
escalation	149	1918	182.82	74.59	63.5	86.86	84.09	POSKW
fuel	170	2338	208.59	90.93	77.05	86.75	78.57	POSKW
terrorism	125	1475	153.37	57.36	49.16	85.41	91.12	POSKW
invasion	148	1933	181.6	75.18	63.93	83.87	82.89	POSKW
unprecedented	141	1800	173.01	70.0	59.63	83.52	84.77	POSKW
barrage	67	514	82.21	19.99	17.85	83.36	121.76	POSKW
siege	119	1395	146.01	54.25	46.51	82.24	91.64	POSKW
infiltration	33	113	40.49	4.39	4.49	80.86	160.84	POSKW
conflict	473	9559	580.37	371.76	308.21	78.42	43.82	POSKW
caregiver	26	71	31.9	2.76	2.98	72.76	168.14	POSKW
unequivocally	48	325	58.9	12.64	11.46	68.25	129.32	POSKW
manifestation	25	75	30.67	2.92	3.07	66.35	165.27	POSKW
escalate	142	2058	174.23	80.04	67.59	64.64	74.09	POSKW
ground	302	5720	370.55	222.46	185.01	64.35	49.95	POSKW
innocent	142	2071	174.23	80.54	67.99	63.72	73.55	POSKW
water	194	3238	238.04	125.93	105.44	61.83	61.6	POSKW
citizen	180	2943	220.86	114.46	95.95	60.75	63.46	POSKW
militant	336	6708	412.27	260.88	216.41	58.57	44.98	POSKW
condolence	39	259	47.85	10.07	9.16	56.55	130.44	POSKW
gunman	71	779	87.12	30.3	26.11	54.75	96.79	POSKW
land	185	3176	226.99	123.52	103.26	54.34	59.04	POSKW
artillery	58	561	71.17	21.82	19.02	53.98	106.14	POSKW
siren	50	433	61.35	16.84	14.84	53.86	113.85	POSKW
defence	190	3304	233.13	128.5	107.34	53.7	57.87	POSKW
side	244	4580	299.39	178.12	148.2	53.69	50.79	POSKW
hamas	645	15030	791.41	584.53	481.57	51.84	30.07	POSKW
fence	47	409	57.67	15.91	14.01	50.32	113.52	POSKW
islamic	68	794	83.44	30.88	26.48	47.31	91.95	POSKW
mosque	66	759	80.98	29.52	25.35	47.12	93.15	POSKW
town	124	1942	152.15	75.53	63.47	46.87	67.31	POSKW
terror	171	3018	209.82	117.37	97.97	46.17	56.51	POSKW
sea	93	1300	114.11	50.56	42.8	45.85	77.19	POSKW
well-being	29	177	35.58	6.88	6.33	45.62	135.16	POSKW
terrorist	305	6323	374.23	245.91	203.63	45.32	41.39	POSKW
attack	694	16687	851.53	648.97	533.98	45.3	27.0	POSKW
bombing	138	2290	169.33	89.06	74.59	44.71	62.13	POSKW
flight	55	587	67.48	22.83	19.72	44.29	98.89	POSKW
strike	351	7546	430.67	293.47	242.61	44.03	37.89	POSKW
arab	154	2670	188.96	103.84	86.76	43.92	58.14	POSKW
fighter	181	3305	222.09	128.53	107.1	43.79	53.36	POSKW
charter	28	177	34.36	6.88	6.3	42.61	133.23	POSKW
decade	127	2088	155.83	81.2	68.05	42.22	62.97	POSKW
solidarity	124	2023	152.15	78.68	65.96	42.1	63.66	POSKW
shock	67	836	82.21	32.51	27.74	41.43	86.64	POSKW
blockade	114	1819	139.88	70.74	59.39	41.07	65.65	POSKW
aircraft	60	712	73.62	27.69	23.72	40.6	90.67	POSKW
meanwhile	164	2985	201.23	116.09	96.74	40.1	53.66	POSKW
elderly	63	778	77.3	30.26	25.84	39.7	87.48	POSKW
civilian	466	10806	571.78	420.25	346.3	38.61	30.55	POSKW
condemn	204	4033	250.31	156.85	130.17	36.98	45.91	POSKW
densely	58	715	71.17	27.81	23.75	36.67	87.62	POSKW
embassy	62	797	76.07	31.0	26.39	36.24	84.2	POSKW
pound	45	500	55.21	19.45	16.74	34.0	95.82	POSKW
populate	45	504	55.21	19.6	16.87	33.57	95.2	POSKW
emergency	107	1816	131.29	70.63	59.08	32.51	60.09	POSKW
reside	27	214	33.13	8.32	7.4	32.37	119.69	POSKW
convey	37	376	45.4	14.62	12.69	32.08	102.55	POSKW
israel-hamas	150	2845	184.05	110.64	92.01	31.8	49.82	POSKW
islamist	69	995	84.66	38.7	32.69	31.77	74.52	POSKW
cloud	25	190	30.67	7.39	6.61	31.43	122.35	POSKW
region	258	5585	316.56	217.21	179.51	31.28	37.23	POSKW
explosion	70	1024	85.89	39.82	33.61	31.2	73.29	POSKW
affect	90	1459	110.43	56.74	47.59	31.09	64.23	POSKW
victim	117	2076	143.56	80.74	67.37	31.06	56.02	POSKW
retaliation	84	1330	103.07	51.72	43.44	30.88	66.34	POSKW
phone	89	1443	109.2	56.12	47.07	30.73	64.22	POSKW
hospital	221	4658	271.17	181.15	149.89	30.46	39.8	POSKW
carrier	34	340	41.72	13.22	11.49	30.18	103.73	POSKW
blast	52	675	63.8	26.25	22.34	29.83	83.4	POSKW
tension	127	2346	155.83	91.24	75.98	29.54	52.29	POSKW
bombard	39	437	47.85	17.0	14.62	29.07	95.17	POSKW
foreigner	27	237	33.13	9.22	8.11	28.59	112.94	POSKW
supply	188	3884	230.67	151.05	125.1	28.36	41.72	POSKW
declare	115	2088	141.1	81.2	67.68	28.35	53.89	POSKW
battle	92	1560	112.88	60.67	50.75	28.02	60.17	POSKW
nation	167	3375	204.91	131.26	108.82	27.69	43.82	POSKW
incursion	55	763	67.48	29.67	25.13	27.56	77.83	POSKW
quote	70	1086	85.89	42.24	35.51	27.1	68.14	POSKW
various	83	1377	101.84	53.55	44.85	26.91	62.15	POSKW
airport	38	440	46.63	17.11	14.69	26.82	92.61	POSKW
ruler	27	251	33.13	9.76	8.54	26.53	108.96	POSKW
hour	194	4113	238.04	159.96	132.32	26.02	39.24	POSKW
crisis	185	3892	226.99	151.36	125.25	25.72	39.98	POSKW
neighbour	52	726	63.8	28.23	23.9	25.7	77.29	POSKW
prayer	48	645	58.9	25.08	21.29	25.7	80.52	POSKW
pakistani	28	278	34.36	10.81	9.4	25.11	104.25	POSKW
rampage	37	439	45.4	17.07	14.62	25.04	90.68	POSKW
difficult	107	1976	131.29	76.85	63.99	24.91	52.31	POSKW
twitter	61	926	74.85	36.01	30.32	24.91	70.06	POSKW
thought	40	500	49.08	19.45	16.59	24.65	86.49	POSKW
viable	32	355	39.26	13.81	11.89	24.24	95.94	POSKW
formerly	52	751	63.8	29.21	24.67	23.86	74.39	POSKW
legitimate	51	734	62.58	28.55	24.12	23.58	74.69	POSKW
evolve	25	240	30.67	9.33	8.14	23.51	106.68	POSKW
injure	139	2809	170.55	109.24	90.57	23.05	43.82	POSKW
gun	44	609	53.99	23.68	20.06	22.15	78.03	POSKW
ongoing	255	5876	312.88	228.52	188.36	21.95	31.16	POSKW
assault	164	3479	201.23	135.3	111.92	21.93	39.18	POSKW
guide	40	532	49.08	20.69	17.57	21.87	81.38	POSKW
additionally	41	553	50.31	21.51	18.25	21.78	80.21	POSKW
touch	39	514	47.85	19.99	16.99	21.71	82.14	POSKW
stand	208	4639	255.21	180.41	148.91	21.59	34.34	POSKW
currently	107	2058	131.29	80.04	66.51	21.55	48.5	POSKW
unleash	37	477	45.4	18.55	15.79	21.51	83.97	POSKW
massive	85	1532	104.29	59.58	49.68	21.46	54.57	POSKW
price	74	1277	90.8	49.66	41.51	21.4	58.57	POSKW
reservist	30	346	36.81	13.46	11.55	21.32	92.92	POSKW
sovereign	34	422	41.72	16.41	14.01	21.23	87.07	POSKW
medicine	80	1422	98.16	55.3	46.14	21.12	55.85	POSKW
aerial	49	729	60.12	28.35	23.9	21.0	71.82	POSKW
violence	210	4718	257.67	183.49	151.4	20.94	33.63	POSKW
deadly	133	2724	163.19	105.94	87.77	20.84	42.55	POSKW
warning	97	1838	119.02	71.48	59.45	20.64	49.91	POSKW
advanced	28	316	34.36	12.29	10.57	20.63	94.61	POSKW
strip	92	1723	112.88	67.01	55.76	20.41	51.0	POSKW
missing	27	303	33.13	11.78	10.14	20.08	95.05	POSKW
deeply	90	1683	110.43	65.45	54.47	20.07	51.14	POSKW
ready	71	1245	87.12	48.42	40.43	19.56	57.1	POSKW
muslim	92	1748	112.88	67.98	56.53	19.38	49.65	POSKW
country	391	9752	479.75	379.26	311.62	19.34	23.4	POSKW
overwhelm	27	310	33.13	12.06	10.35	19.33	93.27	POSKW
quite	38	525	46.63	20.42	17.3	19.21	78.18	POSKW
self-defence	25	276	30.67	10.73	9.25	19.09	96.31	POSKW
brutal	75	1354	92.02	52.66	43.9	18.84	54.42	POSKW
relentless	56	918	68.71	35.7	29.92	18.77	63.23	POSKW
assure	30	375	36.81	14.58	12.44	18.49	86.49	POSKW
clash	60	1014	73.62	39.44	33.0	18.45	60.47	POSKW
historical	44	661	53.99	25.71	21.66	18.43	70.97	POSKW
brigade	55	905	67.48	35.2	29.49	18.24	62.89	POSKW
evacuation	81	1515	99.39	58.92	49.03	18.05	51.12	POSKW
sky	27	323	33.13	12.56	10.75	18.01	90.03	POSKW
resolution	116	2384	142.33	92.72	76.81	17.91	42.22	POSKW
de-escalation	25	288	30.67	11.2	9.62	17.8	93.01	POSKW
rate	32	424	39.26	16.49	14.01	17.63	81.7	POSKW
caution	33	446	40.49	17.35	14.72	17.46	80.04	POSKW
cut	105	2125	128.83	82.64	68.51	17.3	43.68	POSKW
tweet	33	454	40.49	17.66	14.96	16.83	78.54	POSKW
safe	146	3194	179.14	124.22	102.61	16.78	36.21	POSKW
raid	104	2116	127.61	82.29	68.2	16.76	43.18	POSKW
onslaught	34	480	41.72	18.67	15.79	16.41	76.34	POSKW
deteriorate	31	419	38.04	16.3	13.83	16.4	80.03	POSKW
restraint	31	420	38.04	16.33	13.86	16.32	79.83	POSKW
food	201	4678	246.63	181.93	149.89	16.28	30.19	POSKW
react	43	674	52.76	26.21	22.03	16.22	67.23	POSKW
divide	48	787	58.9	30.61	25.65	16.08	63.21	POSKW
development	90	1787	110.43	69.5	57.67	16.04	45.5	POSKW
update	100	2038	122.7	79.26	65.68	16.0	43.02	POSKW
long-standing	29	384	35.58	14.93	12.69	15.99	81.75	POSKW
firmly	33	467	40.49	18.16	15.36	15.84	76.14	POSKW
monitor	45	725	55.21	28.2	23.66	15.8	64.79	POSKW
visit	156	3500	191.41	136.12	112.32	15.67	33.76	POSKW
life	272	6654	333.74	258.78	212.78	15.66	25.3	POSKW
heavily	46	751	56.44	29.21	24.49	15.59	63.6	POSKW
cross	98	2004	120.25	77.94	64.58	15.46	42.7	POSKW
evacuate	91	1831	111.66	71.21	59.05	15.36	44.24	POSKW
hundred	181	4182	222.09	162.64	134.04	15.33	30.9	POSKW
loss	88	1758	107.98	68.37	56.71	15.3	44.92	POSKW
south	130	2831	159.51	110.1	90.97	15.3	36.65	POSKW
mainly	34	496	41.72	19.29	16.28	15.25	73.53	POSKW
bombardment	130	2835	159.51	110.26	91.09	15.19	36.52	POSKW
brutality	28	376	34.36	14.62	12.41	15.01	80.58	POSKW
retaliatory	66	1229	80.98	47.8	39.79	14.93	51.54	POSKW
jet	43	698	52.76	27.15	22.77	14.8	64.11	POSKW
initiate	33	483	40.49	18.78	15.85	14.69	73.24	POSKW
urban	28	380	34.36	14.78	12.53	14.69	79.69	POSKW
