lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
four-day	95	167	116.56	6.49	8.05	328.98	178.89	POSKW
pause	228	2002	279.75	77.86	68.51	241.36	112.91	POSKW
censure	35	97	42.94	3.77	4.06	97.16	167.7	POSKW
thai	45	230	55.21	8.94	8.45	82.69	144.23	POSKW
hate	92	1012	112.88	39.36	33.92	70.65	96.59	POSKW
incubator	29	102	35.58	3.97	4.02	69.86	159.88	POSKW
river	53	407	65.03	15.83	14.13	65.87	121.7	POSKW
cease-fire	138	2031	169.33	78.99	66.64	60.65	72.76	POSKW
prison	83	965	101.84	37.53	32.2	58.18	92.29	POSKW
formerly	68	735	83.44	28.58	24.67	53.69	97.93	POSKW
fuel	147	2361	180.37	91.82	77.05	52.05	65.06	POSKW
know	348	7225	426.99	280.99	232.66	51.37	41.25	POSKW
antisemitic	88	1138	107.98	44.26	37.67	50.85	83.71	POSKW
twitter	76	911	93.25	35.43	30.32	50.52	89.87	POSKW
premature	26	128	31.9	4.98	4.73	49.25	146.01	POSKW
endorse	91	1249	111.66	48.57	41.17	46.64	78.74	POSKW
internet	41	345	50.31	13.42	11.86	45.77	115.78	POSKW
child	412	9122	505.52	354.76	292.91	44.48	35.05	POSKW
temporary	105	1583	128.83	61.56	51.86	43.6	70.66	POSKW
citizen	166	2957	203.68	115.0	95.95	43.53	55.65	POSKW
syndicate	52	543	63.8	21.12	18.28	43.3	100.53	POSKW
baby	84	1152	103.07	44.8	37.97	43.12	78.81	POSKW
here	261	5321	320.25	206.94	171.49	41.7	42.99	POSKW
extend	92	1348	112.88	52.42	44.24	40.85	73.15	POSKW
terrorist	298	6330	365.64	246.18	203.63	39.61	39.05	POSKW
provider	61	785	74.85	30.53	25.99	35.58	84.11	POSKW
publisher	50	578	61.35	22.48	19.29	35.39	92.74	POSKW
teenager	29	233	35.58	9.06	8.05	34.22	118.81	POSKW
hospital	225	4654	276.07	181.0	149.89	33.76	41.6	POSKW
patient	82	1243	100.61	48.34	40.71	33.61	70.19	POSKW
islamophobia	29	246	35.58	9.57	8.45	32.06	115.24	POSKW
march	76	1140	93.25	44.34	37.36	31.94	71.11	POSKW
content	141	2630	173.01	102.28	85.13	31.72	51.38	POSKW
kidnap	92	1499	112.88	58.3	48.88	31.34	63.78	POSKW
accuracy	55	718	67.48	27.92	23.75	31.2	82.93	POSKW
girl	65	924	79.75	35.94	30.38	30.89	75.75	POSKW
ve	146	2779	179.14	108.08	89.86	30.56	49.48	POSKW
subscribe	45	533	55.21	20.73	17.76	30.55	90.82	POSKW
antisemitism	96	1612	117.79	62.69	52.47	30.08	61.06	POSKW
daughter	71	1063	87.12	41.34	34.84	29.98	71.27	POSKW
agree	186	3787	228.22	147.28	122.06	29.89	43.11	POSKW
kibbutz	68	1007	83.44	39.16	33.03	29.46	72.22	POSKW
so	360	8369	441.72	325.48	268.17	29.36	30.3	POSKW
disclaimer	53	701	65.03	27.26	23.16	29.3	81.84	POSKW
lively	27	236	33.13	9.18	8.08	28.75	113.22	POSKW
young	125	2327	153.37	90.5	75.33	28.31	51.56	POSKW
phrase	31	304	38.04	11.82	10.29	28.3	105.15	POSKW
irish	47	603	57.67	23.45	19.97	27.57	84.36	POSKW
ambulance	55	764	67.48	29.71	25.16	27.48	77.72	POSKW
water	162	3270	198.77	127.17	105.44	26.99	43.93	POSKW
think	216	4662	265.03	181.31	149.86	26.58	37.51	POSKW
re	180	3748	220.86	145.76	120.68	26.23	40.97	POSKW
israel-hamas	144	2851	176.69	110.88	92.01	25.95	45.77	POSKW
electricity	59	873	72.39	33.95	28.63	25.61	72.3	POSKW
woman	280	6403	343.56	249.02	205.32	25.23	31.91	POSKW
dual	35	403	42.94	15.67	13.46	24.94	93.05	POSKW
truce	123	2367	150.92	92.05	76.5	24.73	48.45	POSKW
thank	65	1017	79.75	39.55	33.24	24.63	67.39	POSKW
chant	69	1107	84.66	43.05	36.13	24.5	65.16	POSKW
number	237	5297	290.8	206.0	170.02	24.32	34.14	POSKW
trap	58	884	71.17	34.38	28.94	23.46	69.71	POSKW
external	56	843	68.71	32.78	27.62	23.34	70.79	POSKW
floor	44	595	53.99	23.14	19.63	23.26	79.99	POSKW
parent	73	1219	89.57	47.41	39.69	23.24	61.56	POSKW
reunite	35	422	42.94	16.41	14.04	23.03	89.4	POSKW
able	140	2837	171.78	110.33	91.46	22.95	43.56	POSKW
surprise	91	1642	111.66	63.86	53.24	22.89	54.47	POSKW
debate	77	1321	94.48	51.37	42.95	22.66	59.11	POSKW
intrusion	32	370	39.26	14.39	12.35	22.64	92.72	POSKW
website	115	2229	141.1	86.69	72.01	22.5	47.78	POSKW
dissatisfy	31	354	38.04	13.77	11.83	22.4	93.7	POSKW
edit	62	993	76.07	38.62	32.41	22.12	65.31	POSKW
adult	30	339	36.81	13.18	11.34	22.05	94.51	POSKW
democrat	40	531	49.08	20.65	17.54	21.95	81.54	POSKW
slaughter	56	865	68.71	33.64	28.3	21.92	68.53	POSKW
rally	89	1619	109.2	62.96	52.47	21.8	53.71	POSKW
command	61	977	74.85	38.0	31.89	21.76	65.31	POSKW
inaccuracy	31	368	38.04	14.31	12.26	20.96	90.64	POSKW
sea	75	1318	92.02	51.26	42.8	20.52	56.9	POSKW
read	156	3322	191.41	129.2	106.85	20.49	38.81	POSKW
appalling	31	373	38.04	14.51	12.41	20.47	89.57	POSKW
tweet	35	452	42.94	17.58	14.96	20.28	83.82	POSKW
go	384	9501	471.17	369.5	303.69	20.26	24.19	POSKW
minor	33	414	40.49	16.1	13.73	20.2	86.2	POSKW
image	206	4643	252.76	180.57	148.97	20.18	33.32	POSKW
hug	25	267	30.67	10.38	8.97	20.11	98.84	POSKW
cousin	26	286	31.9	11.12	9.59	19.97	96.59	POSKW
bombardment	136	2829	166.87	110.02	91.09	19.9	41.06	POSKW
icon	30	362	36.81	14.08	12.04	19.71	89.34	POSKW
additional	91	1732	111.66	67.36	56.01	19.05	49.49	POSKW
extension	29	351	35.58	13.65	11.67	18.95	89.09	POSKW
contact	87	1639	106.75	63.74	53.03	18.9	50.45	POSKW
innocent	106	2107	130.06	81.94	67.99	18.8	45.39	POSKW
story	153	3306	187.73	128.57	106.27	18.72	37.41	POSKW
navigate	37	517	45.4	20.11	17.02	18.26	77.22	POSKW
care	115	2349	141.1	91.35	75.7	18.23	42.8	POSKW
poster	32	417	39.26	16.22	13.79	18.22	83.08	POSKW
jewish	197	4497	241.72	174.89	144.21	17.94	32.08	POSKW
list	92	1785	112.88	69.42	57.67	17.93	47.68	POSKW
associated	30	382	36.81	14.86	12.66	17.86	84.98	POSKW
feel	144	3111	176.69	120.99	100.0	17.63	37.42	POSKW
hamas	575	15100	705.52	587.25	481.57	17.63	18.3	POSKW
initial	75	1383	92.02	53.79	44.79	17.55	52.45	POSKW
free	230	5411	282.21	210.44	173.3	17.39	29.14	POSKW
cross	100	2002	122.7	77.86	64.58	17.23	44.71	POSKW
release	374	9409	458.9	365.92	300.56	17.21	22.54	POSKW
speech	118	2459	144.79	95.63	79.17	17.13	40.89	POSKW
very	223	5240	273.62	203.79	167.84	17.0	29.25	POSKW
kid	39	577	47.85	22.44	18.92	16.93	72.31	POSKW
national	165	3689	202.45	143.47	118.4	16.9	34.1	POSKW
