lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
credit	241	1973	321.76	76.54	62.51	308.7	123.14	POSKW
photo	207	2921	276.37	113.31	88.32	119.97	83.69	POSKW
nine-month	26	28	34.71	1.09	1.52	112.31	187.86	POSKW
soccer	34	149	45.39	5.78	5.17	75.4	154.82	POSKW
nominee	43	266	57.41	10.32	8.72	72.7	139.06	POSKW
speech	146	2431	194.93	94.3	72.76	59.04	69.58	POSKW
protester	144	2442	192.26	94.73	73.01	55.65	67.97	POSKW
candidate	61	669	81.44	25.95	20.61	53.94	103.34	POSKW
useful	27	140	36.05	5.43	4.72	52.87	147.63	POSKW
demonstrator	85	1204	113.48	46.7	36.39	48.9	83.38	POSKW
spray	30	204	40.05	7.91	6.61	46.49	134.01	POSKW
address	185	3815	247.0	147.99	112.94	39.82	50.13	POSKW
assassination	63	857	84.11	33.24	25.98	39.14	86.69	POSKW
pro	27	197	36.05	7.64	6.32	39.05	130.04	POSKW
democrat	46	525	61.42	20.37	16.12	38.34	100.39	POSKW
field	67	964	89.45	37.39	29.11	37.38	82.08	POSKW
former	195	4166	260.35	161.6	123.13	36.79	46.8	POSKW
presidential	69	1021	92.12	39.61	30.78	36.37	79.74	POSKW
joint	82	1325	109.48	51.4	39.73	35.63	72.2	POSKW
labor	24	173	32.04	6.71	5.56	35.14	130.73	POSKW
protest	217	4823	289.72	187.09	142.3	34.87	43.05	POSKW
democratic	88	1478	117.49	57.33	44.21	34.84	68.82	POSKW
boycott	54	720	72.1	27.93	21.85	34.8	88.31	POSKW
meet	208	4594	277.7	178.21	135.58	34.33	43.65	POSKW
flag	101	1820	134.85	70.6	54.24	33.25	62.54	POSKW
prime	124	2395	165.55	92.91	71.12	33.25	56.22	POSKW
congressional	33	336	44.06	13.03	10.42	32.38	108.68	POSKW
republican	55	780	73.43	30.26	23.58	31.57	83.28	POSKW
all-out	39	465	52.07	18.04	14.23	30.37	97.08	POSKW
personal	88	1600	117.49	62.07	47.66	28.25	61.73	POSKW
proxy	57	869	76.1	33.71	26.14	28.21	77.21	POSKW
pro-hamas	23	200	30.71	7.76	6.3	27.51	119.32	POSKW
trip	59	926	78.77	35.92	27.81	27.4	74.72	POSKW
invitation	26	252	34.71	9.78	7.85	27.23	112.11	POSKW
seat	38	479	50.73	18.58	14.6	27.02	92.77	POSKW
