lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
rescue	129	1316	181.95	50.97	38.62	136.34	112.47	POSKW
pier	53	213	74.75	8.25	7.11	129.82	160.24	POSKW
encampment	81	780	114.25	30.21	23.01	92.0	116.35	POSKW
centrist	32	129	45.13	5.0	4.3	78.23	160.13	POSKW
rough	25	90	35.26	3.49	3.07	65.56	164.01	POSKW
protester	142	2444	200.28	94.66	69.11	60.86	71.62	POSKW
proposal	133	2301	187.59	89.12	65.05	56.3	71.17	POSKW
pro	29	195	40.9	7.55	5.99	48.0	137.65	POSKW
campus	96	1605	135.4	62.16	45.46	44.0	74.14	POSKW
cancer	31	250	43.72	9.68	7.51	43.0	127.48	POSKW
three-phase	29	224	40.9	8.68	6.76	42.04	130.0	POSKW
beach	30	257	42.31	9.95	7.67	39.0	123.82	POSKW
accept	113	2125	159.38	82.3	59.81	38.71	63.78	POSKW
endorse	78	1262	110.01	48.88	35.81	38.43	76.95	POSKW
divest	44	521	62.06	20.18	15.1	37.86	101.85	POSKW
company	102	1862	143.86	72.12	52.49	37.8	66.44	POSKW
festival	62	956	87.45	37.03	27.21	33.78	81.01	POSKW
far-right	59	888	83.22	34.39	25.31	33.73	83.03	POSKW
cease-fire	106	2063	149.51	79.9	57.97	32.99	60.68	POSKW
distinguish	49	677	69.11	26.22	19.4	32.85	89.98	POSKW
resignation	29	285	40.9	11.04	8.39	32.13	114.99	POSKW
weather	29	285	40.9	11.04	8.39	32.13	114.99	POSKW
music	60	947	84.63	36.68	26.91	31.16	79.05	POSKW
faculty	37	453	52.19	17.55	13.1	30.27	99.36	POSKW
mission	94	1840	132.58	71.27	51.69	28.77	60.16	POSKW
populated	35	428	49.37	16.58	12.37	28.68	99.45	POSKW
scoop	29	315	40.9	12.2	9.19	28.21	108.1	POSKW
coast	40	543	56.42	21.03	15.58	27.65	91.38	POSKW
protest	199	4841	280.68	187.5	134.7	27.57	39.81	POSKW
paint	33	401	46.54	15.53	11.6	27.31	99.92	POSKW
student	112	2380	157.97	92.18	66.6	26.49	52.6	POSKW
repair	25	255	35.26	9.88	7.48	26.43	112.48	POSKW
outline	46	695	64.88	26.92	19.8	26.1	82.71	POSKW
license	30	357	42.31	13.83	10.34	25.62	101.48	POSKW
coalition	76	1438	107.19	55.7	40.46	25.6	63.23	POSKW
central	131	2952	184.77	114.33	82.4	25.06	47.1	POSKW
fair	39	554	55.01	21.46	15.85	24.88	87.75	POSKW
university	86	1721	121.3	66.66	48.29	24.65	58.14	POSKW
external	51	848	71.93	32.84	24.03	23.66	74.61	POSKW
demonstrator	66	1223	93.09	47.37	34.45	23.52	65.1	POSKW
disruption	35	486	49.37	18.82	13.92	23.26	89.58	POSKW
reading	30	383	42.31	14.83	11.04	22.98	96.17	POSKW
outspoken	23	248	32.44	9.61	7.24	22.6	108.62	POSKW
provider	48	798	67.7	30.91	22.61	22.28	74.63	POSKW
quit	23	251	32.44	9.72	7.32	22.23	107.77	POSKW
about	230	6003	324.4	232.5	166.59	22.22	33.0	POSKW
ethical	34	477	47.95	18.47	13.66	22.18	88.76	POSKW
police	118	2681	166.43	103.84	74.81	21.86	46.32	POSKW
syndicate	37	558	52.19	21.61	15.9	21.07	82.86	POSKW
shipment	39	609	55.01	23.59	17.32	20.71	79.95	POSKW
edit	55	1000	77.57	38.73	28.2	20.59	66.79	POSKW
accuracy	44	729	62.06	28.24	20.66	20.58	74.92	POSKW
tool	44	729	62.06	28.24	20.66	20.58	74.92	POSKW
heavy	84	1768	118.48	68.48	49.5	20.51	53.49	POSKW
publisher	38	590	53.6	22.85	16.78	20.42	80.43	POSKW
graduate	35	523	49.37	20.26	14.91	20.3	83.62	POSKW
month	374	10711	527.5	414.85	296.26	19.38	23.91	POSKW
personal	77	1611	108.6	62.4	45.11	19.18	54.04	POSKW
propose	73	1505	102.96	58.29	42.17	19.07	55.41	POSKW
district	38	610	53.6	23.63	17.32	19.04	77.62	POSKW
party	181	4657	255.29	180.37	129.3	18.93	34.39	POSKW
handling	31	451	43.72	17.47	12.88	18.92	85.82	POSKW
administrator	24	302	33.85	11.7	8.71	18.81	97.28	POSKW
kidnap	73	1518	102.96	58.79	42.52	18.55	54.61	POSKW
table	47	837	66.29	32.42	23.63	18.55	68.63	POSKW
board	47	838	66.29	32.46	23.65	18.49	68.53	POSKW
public	175	4506	246.83	174.52	125.11	18.23	34.32	POSKW
divestment	27	372	38.08	14.41	10.66	18.19	90.2	POSKW
plan	219	5887	308.89	228.01	163.19	17.75	30.13	POSKW
officer	82	1792	115.66	69.41	50.09	17.58	49.98	POSKW
website	98	2246	138.22	86.99	62.65	17.55	45.5	POSKW
enduring	22	276	31.03	10.69	7.96	17.33	97.51	POSKW
election	91	2054	128.35	79.55	57.33	17.3	46.94	POSKW
thanks	30	450	42.31	17.43	12.83	17.27	83.3	POSKW
disclaimer	41	713	57.83	27.62	20.15	17.14	70.72	POSKW
camp	126	3085	177.72	119.49	85.82	16.94	39.19	POSKW
college	50	947	70.52	36.68	26.65	16.8	63.14	POSKW
resign	34	551	47.95	21.34	15.63	16.69	76.81	POSKW
building	144	3647	203.1	141.25	101.32	16.38	35.92	POSKW
available	77	1694	108.6	65.61	47.33	16.12	49.36	POSKW
third	108	2586	152.33	100.16	72.0	16.08	41.32	POSKW
operation	248	6895	349.79	267.05	190.91	16.06	26.83	POSKW
scream	30	467	42.31	18.09	13.28	16.03	80.22	POSKW
school	123	3037	173.48	117.63	84.46	15.88	38.38	POSKW
application	52	1020	73.34	39.51	28.65	15.82	59.97	POSKW
helicopter	25	359	35.26	13.9	10.26	15.63	86.88	POSKW
warehouse	22	294	31.03	11.39	8.45	15.62	92.62	POSKW
candidate	39	691	55.01	26.76	19.51	15.58	69.08	POSKW
reunite	28	429	39.49	16.62	12.21	15.45	81.54	POSKW
left	33	553	46.54	21.42	15.66	15.04	73.94	POSKW
relative	65	1390	91.68	53.84	38.89	15.04	52.01	POSKW
congressional	24	345	33.85	13.36	9.86	14.98	86.79	POSKW
chant	55	1121	77.57	43.42	31.43	14.9	56.46	POSKW
editor	48	935	67.7	36.21	26.27	14.9	60.6	POSKW
re	146	3782	205.92	146.48	104.98	14.71	33.74	POSKW
protestor	29	464	40.9	17.97	13.18	14.64	77.9	POSKW
inside	36	638	50.78	24.71	18.01	14.38	69.06	POSKW
benefit	43	816	60.65	31.6	22.96	14.37	62.97	POSKW
insecurity	25	377	35.26	14.6	10.74	14.24	82.86	POSKW
chair	38	692	53.6	26.8	19.51	14.17	66.65	POSKW
sea	62	1331	87.45	51.55	37.23	14.16	51.65	POSKW
complaint	44	847	62.06	32.81	23.81	14.13	61.68	POSKW
departure	27	427	38.08	16.54	12.13	13.96	78.89	POSKW
way	245	6933	345.56	268.52	191.84	13.94	25.09	POSKW
member	274	7887	386.46	305.47	218.11	13.63	23.41	POSKW
art	23	340	32.44	13.17	9.7	13.62	84.51	POSKW
read	130	3348	183.36	129.67	92.95	13.53	34.3	POSKW
file	56	1183	78.98	45.82	33.11	13.51	53.15	POSKW
spring	24	365	33.85	14.14	10.4	13.44	82.16	POSKW
moderate	24	366	33.85	14.18	10.42	13.37	81.93	POSKW
apartment	29	484	40.9	18.75	13.71	13.34	74.29	POSKW
