lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
missile	274	2501	398.84	96.78	71.86	344.65	121.89	POSKW
lebanese	166	1456	241.63	56.34	42.01	218.24	124.36	POSKW
anniversary	102	571	148.47	22.1	17.43	202.71	148.18	POSKW
iranian	167	1575	243.09	60.95	45.11	202.35	119.81	POSKW
ballistic	85	414	123.73	16.02	12.92	187.33	154.14	POSKW
mastermind	66	245	96.07	9.48	8.05	173.63	164.07	POSKW
barrage	87	494	126.64	19.12	15.05	170.99	147.54	POSKW
assassination	104	816	151.38	31.58	23.83	153.56	130.96	POSKW
sinwar	39	85	56.77	3.29	3.21	135.02	178.09	POSKW
escalate	162	2038	235.81	78.87	56.97	133.76	99.75	POSKW
year-long	37	87	53.86	3.37	3.21	123.78	176.47	POSKW
year	463	10124	673.94	391.78	274.17	111.02	52.95	POSKW
retaliation	115	1299	167.39	50.27	36.62	110.99	107.62	POSKW
region	294	5549	427.95	214.74	151.32	108.79	66.35	POSKW
killing	171	2536	248.91	98.14	70.1	107.08	86.89	POSKW
mark	169	2515	246.0	97.33	69.51	105.15	86.61	POSKW
strike	362	7535	526.93	291.59	204.51	101.69	57.5	POSKW
assassinate	58	392	84.43	15.17	11.65	98.55	139.07	POSKW
suburb	68	545	98.98	21.09	15.87	98.29	129.74	POSKW
salvo	30	85	43.67	3.29	2.98	91.67	171.98	POSKW
intercept	79	778	114.99	30.11	22.19	90.95	117.0	POSKW
oil	61	489	88.79	18.92	14.24	88.15	129.73	POSKW
retaliate	71	658	103.35	25.46	18.88	87.78	120.93	POSKW
launch	291	5965	423.58	230.83	162.01	85.62	58.91	POSKW
eliminate	110	1468	160.12	56.81	40.87	82.73	95.25	POSKW
axis	54	431	78.6	16.68	12.56	78.38	129.98	POSKW
facility	144	2296	209.61	88.85	63.19	78.38	80.92	POSKW
northern	225	4366	327.51	168.96	118.89	77.37	63.87	POSKW
chief	184	3311	267.83	128.13	90.51	76.7	70.56	POSKW
target	300	6451	436.68	249.64	174.83	76.04	54.5	POSKW
reliable	52	414	75.69	16.02	12.07	75.67	130.12	POSKW
leader	354	8010	515.28	309.97	216.6	75.33	49.76	POSKW
operation	312	6831	454.15	264.35	184.98	74.49	52.83	POSKW
regional	141	2282	205.24	88.31	62.75	74.43	79.67	POSKW
airstrike	177	3214	257.64	124.38	87.82	72.18	69.77	POSKW
peacekeeper	31	142	45.12	5.5	4.48	71.3	156.58	POSKW
iran-backed	78	918	113.54	35.52	25.79	71.08	104.67	POSKW
blow	79	943	114.99	36.49	26.47	70.54	103.64	POSKW
projectile	45	346	65.5	13.39	10.13	67.79	132.11	POSKW
targeted	69	770	100.44	29.8	21.73	67.71	108.48	POSKW
architect	30	143	43.67	5.53	4.48	67.13	155.01	POSKW
one-year	26	100	37.85	3.87	3.26	66.95	162.89	POSKW
rocket	147	2587	213.97	100.11	70.8	64.58	72.5	POSKW
escalation	119	1948	173.22	75.38	53.53	61.35	78.71	POSKW
pager	35	232	50.95	8.98	6.91	60.5	140.07	POSKW
conflict	392	9640	570.6	373.05	259.8	59.89	41.87	POSKW
death	332	7905	483.26	305.91	213.31	58.12	44.95	POSKW
enemy	98	1509	142.65	58.4	41.62	57.16	83.82	POSKW
fire	244	5406	355.17	209.2	146.32	55.94	51.73	POSKW
retaliatory	84	1211	122.27	46.86	33.54	55.37	89.17	POSKW
commander	105	1711	152.84	66.21	47.03	54.65	79.09	POSKW
successor	28	162	40.76	6.27	4.92	54.22	146.68	POSKW
regroup	37	299	53.86	11.57	8.7	53.03	129.26	POSKW
nuclear	63	796	91.7	30.8	22.25	51.67	99.42	POSKW
stronghold	45	449	65.5	17.38	12.79	50.99	116.14	POSKW
vow	116	2050	168.85	79.33	56.09	50.47	72.14	POSKW
peacekeepe	25	139	36.39	5.38	4.25	49.95	148.49	POSKW
