lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
surprise	221	1512	271.17	58.8	53.24	310.93	128.72	POSKW
rocket	240	2494	294.48	96.99	83.99	201.3	100.89	POSKW
twitter	127	860	155.83	33.45	30.32	180.56	129.32	POSKW
terrorist	417	6211	511.66	241.55	203.63	178.23	71.72	POSKW
weekend	170	1554	208.59	60.44	52.97	170.82	110.14	POSKW
formerly	103	700	126.38	27.22	24.67	145.9	129.11	POSKW
electricity	104	828	127.61	32.2	28.63	124.02	119.4	POSKW
music	101	906	123.93	35.24	30.94	104.03	111.45	POSKW
festival	101	917	123.93	35.66	31.28	102.4	110.61	POSKW
kibbutz	103	972	126.38	37.8	33.03	99.17	107.9	POSKW
citizen	206	2917	252.76	113.44	95.95	98.75	76.09	POSKW
disinformation	38	134	46.63	5.21	5.28	91.39	159.79	POSKW
appalling	57	347	69.94	13.5	12.41	89.89	135.3	POSKW
border	311	5404	381.6	210.17	175.58	88.1	57.94	POSKW
hundred	252	4111	309.2	159.88	134.04	85.57	63.67	POSKW
unaccounted	33	107	40.49	4.16	4.3	83.64	162.72	POSKW
militant	357	6687	438.04	260.06	216.41	79.14	50.99	POSKW
innocent	151	2062	185.28	80.19	67.99	78.21	79.17	POSKW
launch	324	5932	397.55	230.7	192.2	77.68	53.11	POSKW
behead	25	59	30.67	2.29	2.58	75.54	172.16	POSKW
friend	141	1929	173.01	75.02	63.6	72.75	79.01	POSKW
commissioner	32	123	39.26	4.78	4.76	72.72	156.56	POSKW
invasion	141	1940	173.01	75.45	63.93	71.89	78.53	POSKW
wake	99	1150	121.47	44.72	38.37	69.49	92.36	POSKW
fence	54	402	66.26	15.63	14.01	69.47	123.64	POSKW
hamas	671	15004	823.31	583.52	481.57	68.68	34.09	POSKW
gunman	77	773	94.48	30.06	26.11	67.96	103.45	POSKW
morning	166	2550	203.68	99.17	83.44	65.86	69.02	POSKW
know	362	7211	444.17	280.44	232.66	63.67	45.19	POSKW
violence	257	4671	315.34	181.66	151.4	63.14	53.79	POSKW
incursion	73	745	89.57	28.97	25.13	62.9	102.24	POSKW
holiday	55	459	67.48	17.85	15.79	62.02	116.33	POSKW
yesterday	88	1031	107.98	40.1	34.38	60.88	91.68	POSKW
elderly	73	768	89.57	29.87	25.84	60.1	99.97	POSKW
unprecedented	127	1814	155.83	70.55	59.63	59.73	75.34	POSKW
terrorism	110	1490	134.97	57.95	49.16	57.94	79.85	POSKW
infiltrate	41	283	50.31	11.01	9.95	57.16	128.2	POSKW
bloody	65	669	79.75	26.02	22.55	55.31	101.61	POSKW
fuel	149	2359	182.82	91.74	77.05	54.78	66.34	POSKW
blast	64	663	78.53	25.78	22.34	53.93	101.13	POSKW
daughter	85	1049	104.29	40.8	34.84	53.63	87.53	POSKW
unfold	80	957	98.16	37.22	31.86	53.37	90.03	POSKW
musk	33	196	40.49	7.62	7.04	53.24	136.63	POSKW
kidnap	105	1486	128.83	57.79	48.88	50.39	76.13	POSKW
rampage	48	428	58.9	16.65	14.62	49.82	111.86	POSKW
barbaric	37	269	45.4	10.46	9.4	48.84	125.09	POSKW
parent	90	1202	110.43	46.75	39.69	48.79	81.03	POSKW
defend	149	2497	182.82	97.11	81.29	46.95	61.24	POSKW
kidnapping	41	338	50.31	13.15	11.64	46.92	117.13	POSKW
cut	131	2099	160.74	81.63	68.51	46.68	65.28	POSKW
condemn	213	4024	261.35	156.5	130.17	45.81	50.19	POSKW
sea	92	1301	112.88	50.6	42.8	44.23	76.2	POSKW
attack	692	16689	849.08	649.05	533.98	44.22	26.7	POSKW
misinformation	28	173	34.36	6.73	6.18	43.55	134.49	POSKW
tweet	46	441	56.44	17.15	14.96	43.34	106.78	POSKW
grandmother	30	203	36.81	7.89	7.16	42.68	129.36	POSKW
carrier	39	335	47.85	13.03	11.49	42.44	114.4	POSKW
user	73	944	89.57	36.71	31.24	42.18	83.71	POSKW
siege	96	1418	117.79	55.15	46.51	41.84	72.45	POSKW
slaughter	68	853	83.44	33.17	28.3	41.63	86.21	POSKW
baby	83	1153	101.84	44.84	37.97	41.47	77.72	POSKW
closer	43	407	52.76	15.83	13.83	41.23	107.69	POSKW
horrific	77	1044	94.48	40.6	34.44	40.48	79.77	POSKW
jewish	225	4469	276.07	173.8	144.21	40.04	45.47	POSKW
air	220	4352	269.94	169.25	140.46	39.78	45.85	POSKW
murder	129	2185	158.28	84.98	71.09	39.42	60.27	POSKW
mother	114	1856	139.88	72.18	60.52	38.92	63.85	POSKW
evil	53	601	65.03	23.37	20.09	38.74	94.24	POSKW
hour	208	4099	255.21	159.41	132.32	38.18	46.21	POSKW
harmful	25	164	30.67	6.38	5.81	36.69	131.15	POSKW
organization	178	3409	218.4	132.58	110.2	36.43	48.91	POSKW
missing	34	296	41.72	11.51	10.14	36.39	113.49	POSKW
flight	51	591	62.58	22.98	19.72	35.95	92.55	POSKW
explosion	73	1021	89.57	39.71	33.61	35.94	77.14	POSKW
here	254	5328	311.66	207.21	171.49	35.79	40.26	POSKW
circulate	49	563	60.12	21.9	18.8	35.04	93.22	POSKW
water	170	3262	208.59	126.86	105.44	34.55	48.73	POSKW
town	114	1952	139.88	75.91	63.47	33.75	59.28	POSKW
live	250	5293	306.75	205.85	170.29	33.74	39.37	POSKW
owner	36	351	44.17	13.65	11.89	33.13	105.57	POSKW
just	345	7849	423.31	305.25	251.74	32.03	32.41	POSKW
contact	98	1628	120.25	63.31	53.03	31.65	62.03	POSKW
network	81	1264	99.39	49.16	41.32	30.9	67.63	POSKW
airstrike	164	3227	201.23	125.5	104.18	30.29	46.35	POSKW
safe	162	3178	198.77	123.6	102.61	30.27	46.64	POSKW
miss	91	1502	111.66	58.41	48.94	29.92	62.61	POSKW
horrify	43	503	52.76	19.56	16.77	29.83	91.81	POSKW
image	219	4630	268.71	180.06	148.97	29.76	39.51	POSKW
read	166	3312	203.68	128.81	106.85	29.01	45.04	POSKW
roughly	65	952	79.75	37.02	31.24	28.89	73.18	POSKW
bloc	29	267	35.58	10.38	9.09	28.86	109.64	POSKW
eastern	59	828	72.39	32.2	27.25	28.84	76.85	POSKW
bad	120	2197	147.24	85.44	71.18	28.77	53.12	POSKW
american	181	3698	222.09	143.82	119.17	28.66	42.78	POSKW
street	113	2035	138.65	79.14	65.99	28.61	54.65	POSKW
subscribe	44	534	53.99	20.77	17.76	28.61	88.88	POSKW
car	70	1069	85.89	41.57	34.99	28.18	69.53	POSKW
side	216	4608	265.03	179.21	148.2	28.13	38.64	POSKW
least	320	7349	392.64	285.81	235.61	28.11	31.49	POSKW
icon	34	358	41.72	13.92	12.04	27.96	99.91	POSKW
mourn	51	679	62.58	26.41	22.43	27.82	81.3	POSKW
land	160	3201	196.32	124.49	103.26	27.65	44.78	POSKW
content	137	2634	168.1	102.44	85.13	27.64	48.54	POSKW
social	191	3985	234.36	154.98	128.3	27.58	40.78	POSKW
brutal	82	1347	100.61	52.39	43.9	27.32	63.04	POSKW
apartment	40	473	49.08	18.4	15.76	27.23	90.95	POSKW
phone	86	1446	105.52	56.24	47.07	26.84	60.94	POSKW
flood	34	368	41.72	14.31	12.35	26.79	97.83	POSKW
website	119	2225	146.01	86.53	72.01	26.55	51.16	POSKW
terror	152	3037	186.5	118.11	97.97	26.41	44.9	POSKW
hear	139	2716	170.55	105.63	87.71	26.38	47.02	POSKW
information	124	2350	152.15	91.39	76.01	26.37	49.89	POSKW
ceo	28	269	34.36	10.46	9.12	26.3	106.63	POSKW
neighbor	35	391	42.94	15.21	13.09	26.22	95.4	POSKW
get	334	7813	409.82	303.85	250.29	26.2	29.69	POSKW
gun	46	607	56.44	23.61	20.06	25.55	82.04	POSKW
assault	168	3475	206.13	135.15	111.92	25.21	41.6	POSKW
kid	44	572	53.99	22.25	18.92	25.16	83.28	POSKW
execute	41	514	50.31	19.99	17.05	25.13	86.25	POSKW
warning	101	1834	123.93	71.33	59.45	24.89	53.88	POSKW
spread	87	1507	106.75	58.61	48.97	24.88	58.23	POSKW
hate	66	1038	80.98	40.37	33.92	24.68	66.94	POSKW
ground	255	5767	312.88	224.28	185.01	24.5	32.99	POSKW
down	76	1266	93.25	49.24	41.23	24.36	61.78	POSKW
event	170	3559	208.59	138.41	114.56	24.17	40.45	POSKW
gather	113	2144	138.65	83.38	69.34	23.93	49.78	POSKW
newsletter	82	1413	100.61	54.95	45.93	23.82	58.7	POSKW
massacre	112	2123	137.42	82.57	68.66	23.8	49.87	POSKW
market	49	693	60.12	26.95	22.8	23.55	76.19	POSKW
responsible	129	2550	158.28	99.17	82.3	23.4	45.92	POSKW
passage	37	458	45.4	17.81	15.21	23.22	87.29	POSKW
aircraft	50	722	61.35	28.08	23.72	22.95	74.41	POSKW
ve	138	2787	169.33	108.39	89.86	22.94	43.88	POSKW
canadian	35	423	42.94	16.45	14.07	22.93	89.21	POSKW
retaliate	48	681	58.9	26.48	22.4	22.91	75.92	POSKW
blockade	99	1834	121.47	71.33	59.39	22.81	52.02	POSKW
love	103	1937	126.38	75.33	62.67	22.51	50.62	POSKW
internet	31	355	38.04	13.81	11.86	22.29	93.48	POSKW
adult	30	339	36.81	13.18	11.34	22.05	94.51	POSKW
declare	109	2094	133.74	81.44	67.68	22.05	48.62	POSKW
stay	107	2050	131.29	79.73	66.27	21.87	48.87	POSKW
civilian	435	10837	533.74	421.46	346.3	21.72	23.51	POSKW
pray	46	660	56.44	25.67	21.69	21.42	74.96	POSKW
option	62	1006	76.07	39.12	32.81	21.36	64.15	POSKW
reservist	30	346	36.81	13.46	11.55	21.32	92.92	POSKW
evacuate	97	1825	119.02	70.98	59.05	21.17	50.57	POSKW
airport	35	443	42.94	17.23	14.69	21.07	85.47	POSKW
siren	35	448	42.94	17.42	14.84	20.63	84.55	POSKW
station	53	821	65.03	31.93	26.85	20.6	68.28	POSKW
catch	55	866	67.48	33.68	28.3	20.51	66.83	POSKW
atrocity	77	1367	94.48	53.16	44.36	20.41	55.97	POSKW
horror	62	1023	76.07	39.79	33.33	20.41	62.64	POSKW
thousand	249	5796	305.52	225.41	185.72	20.15	30.18	POSKW
accuracy	48	725	58.9	28.2	23.75	19.84	70.5	POSKW
rape	39	538	47.85	20.92	17.73	19.78	78.31	POSKW
speaker	42	600	51.53	23.33	19.72	19.75	75.33	POSKW
try	231	5341	283.44	207.72	171.18	19.48	30.83	POSKW
attendee	26	292	31.9	11.36	9.77	19.31	94.99	POSKW
one	84	1558	103.07	60.59	50.45	19.27	51.91	POSKW
minute	61	1022	74.85	39.75	33.27	19.23	61.26	POSKW
anything	82	1512	100.61	58.8	48.97	19.19	52.45	POSKW
feel	146	3109	179.14	120.91	100.0	19.18	38.81	POSKW
want	275	6556	337.42	254.97	209.86	19.04	27.84	POSKW
prepare	112	2252	137.42	87.58	72.63	18.96	44.3	POSKW
clip	30	370	36.81	14.39	12.29	18.95	87.58	POSKW
think	205	4673	251.53	181.74	149.86	18.82	32.22	POSKW
synagogue	26	297	31.9	11.55	9.92	18.77	93.67	POSKW
lot	84	1571	103.07	61.1	50.85	18.72	51.13	POSKW
die	160	3490	196.32	135.73	112.14	18.67	36.49	POSKW
rally	86	1622	105.52	63.08	52.47	18.61	50.34	POSKW
bullet	30	379	36.81	14.74	12.57	18.12	85.63	POSKW
alert	37	519	45.4	20.18	17.08	18.1	76.89	POSKW
hide	67	1184	82.21	46.05	38.43	18.02	56.39	POSKW
sky	27	323	33.13	12.56	10.75	18.01	90.03	POSKW
injure	133	2815	163.19	109.48	90.57	17.98	39.4	POSKW
price	71	1280	87.12	49.78	41.51	17.91	54.55	POSKW
conflict	384	9648	471.17	375.22	308.21	17.87	22.67	POSKW
barrage	38	543	46.63	21.12	17.85	17.85	75.31	POSKW
deadly	129	2728	158.28	106.09	87.77	17.51	39.48	POSKW
send	192	4389	235.58	170.69	140.74	17.34	31.94	POSKW
community	258	6183	316.56	240.46	197.88	17.23	27.32	POSKW
all	164	3650	201.23	141.95	117.17	17.22	34.54	POSKW
nightmare	29	370	35.58	14.39	12.26	17.2	84.82	POSKW
right	364	9136	446.63	355.31	291.86	17.09	22.77	POSKW
response	263	6332	322.7	246.26	202.61	17.01	26.87	POSKW
go	377	9508	462.58	369.77	303.69	16.99	22.3	POSKW
message	141	3058	173.01	118.93	98.28	16.94	37.05	POSKW
syndicate	38	557	46.63	21.66	18.28	16.86	73.11	POSKW
mosque	48	777	58.9	30.22	25.35	16.64	64.36	POSKW
smoke	42	647	51.53	25.16	21.17	16.55	68.77	POSKW
camera	33	458	40.49	17.81	15.08	16.52	77.8	POSKW
post	204	4749	250.31	184.69	152.17	16.5	30.17	POSKW
thought	35	505	42.94	19.64	16.59	16.09	74.47	POSKW
bombard	32	444	39.26	17.27	14.62	16.03	77.82	POSKW
bombing	111	2317	136.2	90.11	74.59	15.99	40.73	POSKW
attend	101	2064	123.93	80.27	66.51	15.98	42.76	POSKW
unequivocally	27	346	33.13	13.46	11.46	15.88	84.46	POSKW
fighter	150	3336	184.05	129.74	107.1	15.81	34.62	POSKW
safety	108	2249	132.52	87.47	72.41	15.73	40.96	POSKW
life	272	6654	333.74	258.78	212.78	15.66	25.3	POSKW
provider	48	798	58.9	31.03	25.99	15.47	61.96	POSKW
