lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
mee	83	387	101.84	15.05	14.44	164.07	148.5	POSKW
unrivalled	79	366	96.93	14.23	13.67	156.93	148.78	POSKW
republish	80	412	98.16	16.02	15.12	146.1	143.87	POSKW
suspiciously	28	22	34.36	0.86	1.54	127.82	190.28	POSKW
unpack	67	346	82.21	13.46	12.69	122.08	143.74	POSKW
immigration	80	526	98.16	20.46	18.62	117.15	131.02	POSKW
fee	82	634	100.61	24.66	22.0	101.13	121.27	POSKW
insight	74	553	90.8	21.51	19.26	94.8	123.4	POSKW
lawyer	88	776	107.98	30.18	26.54	92.65	112.62	POSKW
please	128	1554	157.06	60.44	51.67	83.19	88.85	POSKW
associate	96	990	117.79	38.5	33.36	81.45	101.46	POSKW
deportation	54	345	66.26	13.42	12.26	81.33	132.64	POSKW
attorney	54	347	66.26	13.5	12.32	80.88	132.32	POSKW
tariff	32	106	39.26	4.12	4.24	80.05	161.99	POSKW
revoke	49	301	60.12	11.71	10.75	76.62	134.81	POSKW
disarm	40	203	49.08	7.89	7.47	73.93	144.57	POSKW
newsletter	112	1383	137.42	53.79	45.93	70.59	87.48	POSKW
fill	98	1134	120.25	44.1	37.85	69.24	92.66	POSKW
coverage	94	1070	115.34	41.61	35.76	68.27	93.95	POSKW
detention	74	725	90.8	28.2	24.55	67.64	105.22	POSKW
up	152	2236	186.5	86.96	73.36	66.88	72.8	POSKW
legal	138	1970	169.33	76.61	64.76	64.98	75.39	POSKW
visa	58	496	71.17	19.29	17.02	63.47	114.7	POSKW
deport	53	431	65.03	16.76	14.87	61.65	118.03	POSKW
evidence	131	1892	160.74	73.58	62.15	60.1	74.39	POSKW
credit	138	2076	169.33	80.74	68.02	57.61	70.85	POSKW
federal	76	846	93.25	32.9	28.33	57.26	95.68	POSKW
analysis	95	1219	116.56	47.41	40.37	55.72	84.35	POSKW
learn	124	1813	152.15	70.51	59.51	55.33	73.33	POSKW
activity	129	1979	158.28	76.96	64.76	51.35	69.13	POSKW
